display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,34620,Muncie MSA,2023,3116,Animal Slaughtering and Processing,2,2,16.25
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,43780,South Bend-Mishawaka MSA,2023,3116,Animal Slaughtering and Processing,2,2,27.5
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,45460,Terre Haute MSA,2023,3116,Animal Slaughtering and Processing,2,2,24.8615384615
2,1,Manufacturing,3116,Animal Slaughtering and Processing,18,000,00000,Indiana,2023,3116,Animal Slaughtering and Processing,2,2,19.415384615375004
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,0,000,00000,United States,2023,3117,Seafood Product Preparation and Packaging,2,2,22.4923076923
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,16980,Chicago-Naperville-Elgin MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,19.0153846154
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,17140,Cincinnati MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,34.8307692308
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,18020,Columbus MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,21140,Elkhart-Goshen MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,21780,Evansville MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,11.1793269231
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,23060,Fort Wayne MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,32.9326923077
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,19.7538461538
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,29200,Lafayette-West Lafayette MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,11.0
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,31140,Louisville/Jefferson County MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,12.25
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,33140,Michigan City-La Porte MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,43780,South Bend-Mishawaka MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,00,000,45460,Terre Haute MSA,2023,3117,Seafood Product Preparation and Packaging,2,2,
2,1,Manufacturing,3117,Seafood Product Preparation and Packaging,18,000,00000,Indiana,2023,3117,Seafood Product Preparation and Packaging,2,2,13.4769230769
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,0,000,00000,United States,2023,3118,Bakeries and Tortilla Manufacturing,2,2,17.958974359
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,14020,Bloomington MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,18.24615384615
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,18.52307692308333
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,17140,Cincinnati MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,17.51384615384
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,18020,Columbus MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,17.6149038462
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,21140,Elkhart-Goshen MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,18.03076923075
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,21780,Evansville MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,13.00512820511
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,23060,Fort Wayne MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,20.553846153866665
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,27.273846153840005
2,1,Manufacturing,3118,Bakeries and Tortilla Manufacturing,00,000,29020,Kokomo MSA,2023,3118,Bakeries and Tortilla Manufacturing,2,2,20.1730769231
