cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
Conexus,Bloomington MSA,00,000,14020,2021,2086.413196139114,STEM
Conexus,Bloomington MSA,00,000,14020,2022,2268.4250996434344,STEM
Conexus,Bloomington MSA,00,000,14020,2022,13189.772394366319,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2024,11963.130055106918,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2019,68614.4861911483,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2024,891058.533105614,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2022,18862.1698854216,STEM
Conexus,Cincinnati MSA,00,000,17140,2024,222403.20715323454,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2026,20829.155520650613,STEM
Conexus,Cincinnati MSA,00,000,17140,2026,227765.71518334706,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2027,229268.27810383987,Non-STEM
Conexus,Columbus MSA,00,000,18020,2019,3962.8418760000563,STEM
Conexus,Columbus MSA,00,000,18020,2019,18750.587758297894,Non-STEM
Conexus,Columbus MSA,00,000,18020,2020,3829.4214893953194,STEM
Conexus,Columbus MSA,00,000,18020,2021,17294.525939825973,Non-STEM
Conexus,Columbus MSA,00,000,18020,2025,3986.679495975812,STEM
Conexus,Columbus MSA,00,000,18020,2026,4022.783030987605,STEM
Conexus,Columbus MSA,00,000,18020,2027,4047.6131692448907,STEM
Conexus,Columbus MSA,00,000,18020,2027,18226.144021466174,Non-STEM
Conexus,Columbus MSA,00,000,18020,2028,18170.705139413676,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2019,2701.320581749611,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2019,72878.42340068822,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2021,79950.98625603976,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2022,2907.2431502647773,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2023,73077.41432786775,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2026,2682.312958141619,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2027,67958.15820757953,Non-STEM
Conexus,Evansville MSA,00,000,21780,2020,26803.449382078576,Non-STEM
Conexus,Evansville MSA,00,000,21780,2022,28800.237200168922,Non-STEM
Conexus,Evansville MSA,00,000,21780,2024,1611.4584701774083,STEM
Conexus,Evansville MSA,00,000,21780,2025,28704.471512868444,Non-STEM
Conexus,Evansville MSA,00,000,21780,2028,1684.628811804965,STEM
Conexus,Fort Wayne MSA,00,000,23060,2021,52335.097980013015,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2022,55758.643687476215,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2026,58152.222384641136,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2028,58708.986761585606,Non-STEM
Conexus,Indiana,18,000,00000,2021,51916.29817311365,STEM
Conexus,Indiana,18,000,00000,2022,54195.31253880979,STEM
Conexus,Indiana,18,000,00000,2023,56461.91091418988,STEM
Conexus,Indiana,18,000,00000,2027,59780.88713448896,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,200599.70575672985,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,16969.789079511804,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,209714.65504391273,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,230018.54335080506,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,17333.82588761896,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,17831.787670966027,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,18230.054470638584,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,18544.76954580416,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,242172.01893153883,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,244344.18752722305,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2021,675.6355039668852,STEM
Conexus,Terre Haute MSA,00,000,45460,2021,12013.395840913177,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2024,13175.037880681652,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2025,793.2370473733307,STEM
Conexus,Terre Haute MSA,00,000,45460,2027,13523.365039211872,Non-STEM
Conexus,United States,0,000,00000,2019,2309316.923483149,STEM
Conexus,United States,0,000,00000,2019,23269635.35413558,Non-STEM
Conexus,United States,0,000,00000,2022,2241006.1127229533,STEM
Conexus,United States,0,000,00000,2023,2340991.112330337,STEM
Conexus,United States,0,000,00000,2024,24826737.606402878,Non-STEM
Conexus,United States,0,000,00000,2026,2431887.188406767,STEM
Conexus,United States,0,000,00000,2027,25828099.083505724,Non-STEM
Conexus,United States,0,000,00000,2028,2496382.921764187,STEM
Conexus,United States,0,000,00000,2028,26014388.127884947,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2019,800.1278776806839,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2020,594.7436920171361,STEM
TechPoint,Bloomington MSA,00,000,14020,2021,604.8027141346316,STEM
TechPoint,Bloomington MSA,00,000,14020,2021,648.4191113285975,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2022,528.6042480112267,STEM
TechPoint,Bloomington MSA,00,000,14020,2024,644.086442709277,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2025,513.564250223541,STEM
TechPoint,Bloomington MSA,00,000,14020,2027,521.4197349503952,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2020,88392.67217949251,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2021,87540.87328364816,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2022,61767.895962314666,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2022,89282.61093271506,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2026,82663.89033252129,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2022,12859.469645117071,STEM
TechPoint,Cincinnati MSA,00,000,17140,2022,15598.26205099739,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2023,12181.782527737123,STEM
TechPoint,Cincinnati MSA,00,000,17140,2027,15281.378444904467,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2019,456.57562425364154,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2019,504.3576017927315,STEM
TechPoint,Columbus MSA,00,000,18020,2021,354.16402258176817,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2021,484.7597017247067,STEM
TechPoint,Columbus MSA,00,000,18020,2024,341.5575581719156,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2024,417.56616534962706,STEM
TechPoint,Columbus MSA,00,000,18020,2027,435.20862949533586,STEM
TechPoint,Columbus MSA,00,000,18020,2028,337.13197191844273,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2019,832.9432995148545,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2023,864.074785644569,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2024,357.6270786978075,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2026,882.5537872685543,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2028,419.5541572319771,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2028,905.2777668093113,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2019,678.0456085332966,STEM
TechPoint,Evansville MSA,00,000,21780,2020,1636.2592542379975,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2023,622.6391793756338,STEM
TechPoint,Evansville MSA,00,000,21780,2023,1453.9396460422818,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2026,691.4125543379719,STEM
TechPoint,Evansville MSA,00,000,21780,2028,1694.2522787638693,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2019,2368.3304945519158,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2020,2267.1726241631673,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2021,2164.100952514569,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2021,3893.633562351599,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2023,3794.1812008676425,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2025,2131.3420546935995,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2025,3686.625964875371,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2028,2181.074404124203,STEM
TechPoint,Indiana,18,000,00000,2019,38608.579784283975,Non-STEM
TechPoint,Indiana,18,000,00000,2022,42482.74658288894,Non-STEM
TechPoint,Indiana,18,000,00000,2023,30967.764449231006,STEM
TechPoint,Indiana,18,000,00000,2023,42753.89421810294,Non-STEM
TechPoint,Indiana,18,000,00000,2024,30925.01979966392,STEM
TechPoint,Indiana,18,000,00000,2024,42496.79540206156,Non-STEM
TechPoint,Indiana,18,000,00000,2028,34891.04536736169,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,15262.135551656473,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,17018.613321826833,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,18397.00284103536,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,18376.208302408817,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,15785.862266925385,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,16811.83820917647,STEM
TechPoint,Kokomo MSA,00,000,29020,2019,133.25684907688913,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2021,162.4845784140599,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2023,189.49542199993653,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2028,200.35785153166577,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2024,657.6584360974705,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2025,694.7587027820581,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2028,772.399761009307,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2028,1004.1361221047116,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2022,11804.4438617501,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2023,6795.450964224493,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2025,6871.393908770355,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2026,7021.232483712333,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2023,1486.3312714863441,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2028,1630.5361693936945,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2028,5705.878657168991,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2020,19.95404001649534,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2021,15.45250269523993,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2023,236.22106395736563,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2024,25.07671337138196,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2026,25.276643757728998,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2026,221.41683589017725,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2027,25.278044122881212,STEM
BioCrossroads,Muncie MSA,00,000,34620,2023,67.11910387368874,STEM
BioCrossroads,Muncie MSA,00,000,34620,2024,69.20500888310964,STEM
BioCrossroads,Muncie MSA,00,000,34620,2025,93.87473303715427,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2027,69.34563991636998,STEM
BioCrossroads,Muncie MSA,00,000,34620,2028,69.49170343840474,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2020,338.11643583041393,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2023,1338.1685253511685,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2024,1300.4826910760994,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2027,438.38849260896006,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2027,1260.4931180553933,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2019,120.52317184881959,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2019,747.9769027351679,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2023,662.6149718077886,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2028,591.6853519002556,Non-STEM
BioX,United States,0,000,00000,2019,1611042.49655709,Non-STEM
BioX,United States,0,000,00000,2022,924551.5046219864,STEM
BioX,United States,0,000,00000,2025,979576.0419997793,STEM
BioX,United States,0,000,00000,2026,1910523.514216307,Non-STEM
BioX,United States,0,000,00000,2027,1022418.0228086824,STEM
Conexus,Bloomington MSA,00,000,14020,2019,1933.815168621361,STEM
Conexus,Bloomington MSA,00,000,14020,2020,1933.786156219205,STEM
Conexus,Bloomington MSA,00,000,14020,2020,10164.789658834341,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2023,2078.952553670326,STEM
Conexus,Bloomington MSA,00,000,14020,2023,12467.586086591069,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2025,12217.138267422593,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2026,2095.035210437112,STEM
Conexus,Bloomington MSA,00,000,14020,2027,2139.6058000987523,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2021,59972.37272995751,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2023,65347.43829928983,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2024,65554.4143081802,STEM
Conexus,Cincinnati MSA,00,000,17140,2019,210075.03235643308,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2028,21100.70314502421,STEM
Conexus,Cincinnati MSA,00,000,17140,2028,230252.61547948528,Non-STEM
Conexus,Columbus MSA,00,000,18020,2023,3957.901488330639,STEM
Conexus,Columbus MSA,00,000,18020,2024,3933.9935667313257,STEM
Conexus,Columbus MSA,00,000,18020,2028,4064.528884458441,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2021,2918.329888487464,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2025,69653.52181526241,Non-STEM
Conexus,Evansville MSA,00,000,21780,2023,28469.264864641853,Non-STEM
Conexus,Evansville MSA,00,000,21780,2025,1643.084620217772,STEM
Conexus,Evansville MSA,00,000,21780,2026,1662.9795595104624,STEM
Conexus,Evansville MSA,00,000,21780,2027,28942.29709224079,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2019,4829.015530745651,STEM
Conexus,Fort Wayne MSA,00,000,23060,2019,52592.15652115042,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2020,4232.575147746714,STEM
Conexus,Fort Wayne MSA,00,000,23060,2022,4193.850521881916,STEM
Conexus,Fort Wayne MSA,00,000,23060,2024,56835.21338867592,Non-STEM
Conexus,Indiana,18,000,00000,2020,54859.220416322685,STEM
Conexus,Indiana,18,000,00000,2020,743907.0194328021,Non-STEM
Conexus,Indiana,18,000,00000,2023,818279.4314306141,Non-STEM
Conexus,Indiana,18,000,00000,2024,56603.58370802199,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,18135.337178703474,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,198506.22612211658,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,15847.123861344147,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,224459.87245779386,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,17269.60121834341,STEM
Conexus,Kokomo MSA,00,000,29020,2019,11958.66165325915,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2020,870.3662659866454,STEM
Conexus,Kokomo MSA,00,000,29020,2020,11633.44091471323,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2022,10307.291599331615,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2024,10558.199110349036,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2025,10246.88571855273,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2019,2275.495161605273,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2019,23445.486602978293,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2020,2045.6935744969592,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2025,26152.44508905283,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2026,26535.05607254328,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2028,2339.849394453166,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2020,9544.14157600617,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2021,167243.77716302747,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2023,9531.045875213476,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2024,9645.541350549818,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2025,179887.99348133284,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2021,572.1333398760528,STEM
Conexus,Kokomo MSA,00,000,29020,2022,538.9258759623248,STEM
Conexus,Kokomo MSA,00,000,29020,2023,543.9412288765732,STEM
Conexus,Kokomo MSA,00,000,29020,2024,548.1131026545681,STEM
Conexus,Kokomo MSA,00,000,29020,2026,526.6612764499357,STEM
Conexus,Kokomo MSA,00,000,29020,2027,518.4775790925612,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2020,22068.245185830205,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2022,24319.05680155562,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2023,25573.869866688437,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2024,2125.2557253594855,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2027,2305.3263852636965,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2023,177092.56595349655,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2024,176897.40618775593,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2027,10239.339476123501,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2027,183505.6410084186,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2020,669.5644307967227,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2020,10132.54118009826,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2021,606.6728898610648,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2022,11038.103687422212,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2023,624.3864413957542,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2027,12006.324018964937,Non-STEM
Conexus,Muncie MSA,00,000,34620,2022,312.23080535358974,STEM
Conexus,Muncie MSA,00,000,34620,2024,6082.816075478979,Non-STEM
Conexus,Muncie MSA,00,000,34620,2028,378.83068069575495,STEM
Conexus,Muncie MSA,00,000,34620,2028,6036.854170536892,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2022,1745.7685360695748,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2027,1872.5043875141262,STEM
Conexus,Terre Haute MSA,00,000,45460,2022,12827.649296716356,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2023,13095.633134216587,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2026,796.1620315640087,STEM
Conexus,Terre Haute MSA,00,000,45460,2026,13452.043296333872,Non-STEM
Conexus,United States,0,000,00000,2020,2228244.278524364,STEM
TechPoint,Bloomington MSA,00,000,14020,2023,520.2615956567513,STEM
TechPoint,Bloomington MSA,00,000,14020,2023,674.2756372389183,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2025,632.252771555887,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2026,517.3161876737479,STEM
TechPoint,Bloomington MSA,00,000,14020,2026,622.4722231228789,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2023,58243.19519641787,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2024,57128.03390019615,STEM
TechPoint,Cincinnati MSA,00,000,17140,2019,14860.074446585324,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2020,15037.62194246492,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2021,15458.169297441582,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2024,15315.177130977203,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2028,12792.090202798083,STEM
TechPoint,Columbus MSA,00,000,18020,2020,461.5516545389121,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2022,353.14403225806393,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2023,374.44832341808734,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2023,453.9448975471322,STEM
TechPoint,Columbus MSA,00,000,18020,2027,337.65270005051286,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2020,321.99103737205576,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2021,771.6864162139793,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2024,853.2407263215384,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2025,376.776681614483,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2025,870.337039265979,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2026,394.5805359593255,STEM
TechPoint,Evansville MSA,00,000,21780,2021,1533.7022368551216,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2022,1487.1984396732505,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2024,668.7207415881999,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2019,3739.8994448094363,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2022,3961.3612987804986,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2026,3622.88751247112,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2027,2167.403157564936,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2027,3568.243241696483,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2028,3517.5373981828207,Non-STEM
TechPoint,Indiana,18,000,00000,2021,29182.673527901796,STEM
TechPoint,Indiana,18,000,00000,2026,43824.53203198891,Non-STEM
TechPoint,Indiana,18,000,00000,2027,34112.79194005852,STEM
TechPoint,Indiana,18,000,00000,2027,44284.0241406252,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,15711.745703824297,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,17992.495122548127,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,18157.534801632406,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,16180.401365025173,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,18267.402156366777,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,18403.689178686953,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2019,90.00076163228991,STEM
TechPoint,Kokomo MSA,00,000,29020,2021,77.38525031926139,STEM
TechPoint,Kokomo MSA,00,000,29020,2022,161.54979493679508,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2024,86.72520303779243,STEM
TechPoint,Kokomo MSA,00,000,29020,2024,194.0419962319961,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2025,90.02111762534464,STEM
TechPoint,Kokomo MSA,00,000,29020,2025,196.75802100344748,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2026,93.58356212730178,STEM
TechPoint,Kokomo MSA,00,000,29020,2026,198.22337161108828,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2019,515.1332027254118,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2019,206.81255406307162,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2020,77.23070471971573,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2020,174.05129153825814,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2022,171.62449157269282,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2027,150.3446331911099,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2025,515.098469404319,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2027,533.6001677659443,STEM
TechPoint,Muncie MSA,00,000,34620,2028,539.9958012365292,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2019,774.7892899435021,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2020,788.3224618682403,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2023,1846.0967149572275,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2024,1053.807309531225,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2025,1980.7668041053153,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2026,2052.7695933140567,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2027,2110.0460586720264,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2021,177.1461396343058,STEM
TechPoint,Terre Haute MSA,00,000,45460,2022,130.64222160372339,STEM
TechPoint,Terre Haute MSA,00,000,45460,2027,160.66960268706248,STEM
TechPoint,United States,0,000,00000,2019,2595324.6064727553,STEM
TechPoint,United States,0,000,00000,2020,2937419.274277175,Non-STEM
TechPoint,United States,0,000,00000,2021,3051927.1927505657,Non-STEM
TechPoint,United States,0,000,00000,2022,3229246.7839218937,Non-STEM
TechPoint,United States,0,000,00000,2024,3197875.9262323393,Non-STEM
TechPoint,United States,0,000,00000,2026,3282483.639009925,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2028,10361.595298020218,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2019,642.6654958337422,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2024,628.0277590761606,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2024,11587.033275056561,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2025,11779.413501144645,Non-STEM
Conexus,Muncie MSA,00,000,34620,2019,420.0085478287748,STEM
Conexus,Muncie MSA,00,000,34620,2020,350.26753278683265,STEM
Conexus,Muncie MSA,00,000,34620,2021,319.3587636274148,STEM
Conexus,Muncie MSA,00,000,34620,2021,5617.049691374092,Non-STEM
Conexus,Muncie MSA,00,000,34620,2023,348.8264021168932,STEM
Conexus,Muncie MSA,00,000,34620,2023,6049.307292897485,Non-STEM
Conexus,Muncie MSA,00,000,34620,2025,364.8898435283906,STEM
Conexus,Muncie MSA,00,000,34620,2026,6080.008092079701,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2021,24622.731827917363,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2023,24508.35012480537,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2025,1866.2672032986557,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2026,1869.9468776398,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2026,24448.4414717768,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2027,24424.48029036243,Non-STEM
