statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,13.5387735725,2.1889814095,19.28653298723846,11.06663664695342
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Electronic Computer Manufacturing,334111,2.51997060723,2.033367007549,417.8692900919769,10.279910895902825
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Other Computer Related Services,541519,0.940480471299,0.4333287727930001,85.44362053198833,2.190741344973659
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Telecommunications Resellers,517121,0.567043595065,0.386018129813,213.23968386195614,1.9515571777983929
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Web Search Portals and All Other Information Services,519290,0.414843969936,0.24310250279499998,141.55143008963145,1.2290314822782156
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Software Publishers,513210,3.48803010871,0.18783826022999994,5.691737597513136,0.949637016257762
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",516210,1.86780976062,0.0276740285899999,1.5039123532192056,0.1399091000196681
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Computer Systems Design Services,541512,31.6687753686,-0.316663141800003,-0.9900228245957599,-1.6009253959739123
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,14.5278671823,-0.7225509330000008,-4.737909003787255,-3.652935835692941
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Custom Computer Programming Services,541511,11.9783013864,-3.0141382418999996,-20.10438805576684,-15.238307909802415
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,38.371468937,-4.6081825262999985,-10.721777328126759,-23.29717438443232
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,4.73171857702,-5.243946113640001,-52.56738549512189,-26.51134723392332
00,000,33140,Michigan City-La Porte MSA,2024,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,272.054293312,-44.72154759399996,-14.117726738912085,-226.0947102448343
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Nondepository Credit Intermediation,5222,756.4463745538001,206.39240772430014,37.52221057761693,32.28158384687592
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Railroad Rolling Stock Manufacturing,3365,560.854090393,132.24302371899995,30.85385189542562,20.683969460988436
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,268.4971338932,51.672751713999986,23.831614874056804,8.08207184288735
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Beverage Manufacturing,3121,46.34834867221499,32.38891081740499,232.02159824970852,5.065909893631923
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,191.548280688693,21.957007848731024,12.947015186006162,3.434268720011012
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Warehousing and Storage,4931,64.8780094698,20.205649731100003,45.23076427860089,3.160340940672664
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Foundries,3315,93.58333239876,19.515005604888003,26.347301808500646,3.0523181383104423
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,124.878923084,19.446707937,18.444749462852705,3.041635783679366
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,"Coating, Engraving, Heat Treating, and Allied Activities",3328,89.25000000333,-21.666666693279993,-19.534184842161505,-3.388856815293997
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,239.44253749048,-29.072889652599997,-10.827269763203716,-4.547255082391673
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Metalworking Machinery Manufacturing,3335,258.39558689349997,-38.65899586750004,-13.014105188406988,-6.046606221095984
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,134.112342383752,-44.16405446515,-24.77279956615973,-6.907645697603234
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,"Other Professional, Scientific, and Technical Services",5419,172.40225138793798,-57.131085188839336,-24.89010356442467,-8.935803100132093
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,885.877532515,-64.42210389130003,-6.779135908640543,-10.07618241043612
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,693.2854275435,-70.0955158352001,-9.182245960314328,-10.963553827748747
00,000,34620,Muncie MSA,2024,AgriNovus,Wineries,312130,34.7844117552,24.793672777389997,248.16655537151112,57.68185173586027
00,000,34620,Muncie MSA,2024,AgriNovus,Breweries,312120,11.2175400233,11.2175400233,Inf,26.097322743370626
00,000,34620,Muncie MSA,2024,AgriNovus,Support Activities for Animal Production,115210,13.4185048732,2.4741550469,22.6066882562036,5.756059050555862
00,000,34620,Muncie MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,27.181177793,1.6567577948000007,6.490873425985133,3.8544050468001885
00,000,34620,Muncie MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,96.5785216795,-2.6817970026999944,-2.7017815762674036,-6.2391328015138745
00,000,34620,Muncie MSA,2024,AgriNovus,Meat and Meat Product Merchant Wholesalers,424470,5.69511251889,-2.913199184479999,-33.84170189073815,-6.777484116409058
00,000,34620,Muncie MSA,2024,AgriNovus,Ice Manufacturing,312113,0.346396893715,-3.622301983285,-91.27177686061063,-8.42719381748463
00,000,34620,Muncie MSA,2024,AgriNovus,Retail Bakeries,311811,0.333484393323,-3.7397283307470004,-91.81274301358417,-8.700383240649218
00,000,34620,Muncie MSA,2024,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,1.37586076306,-4.81909295546,-77.79062079274584,-11.21149770160976
00,000,34620,Muncie MSA,2024,AgriNovus,Crop Production,111000,94.5833524285,-7.247887914499998,-7.117548495026482,-16.862027656651694
00,000,34620,Muncie MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,54.9629881686,-9.088253444699994,-14.18903555307951,-21.14359144939442
00,000,34620,Muncie MSA,2024,AgriNovus,Other Animal Food Manufacturing,311119,0,-9.41278896429,-100,-21.898615115798627
00,000,34620,Muncie MSA,2024,AgriNovus,Fruit and Vegetable Canning,311421,63.6595143842,-10.746276570399992,-14.442795960541599,-25.000940256484817
00,000,34620,Muncie MSA,2024,AgriNovus,"Sawmill, Woodworking, and Paper Machinery Manufacturing",333243,26.4670410569,-12.411744628000001,-31.924208560918498,-28.875609509073374
00,000,34620,Muncie MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,34.846846287299996,-13.624507726900006,-28.10837040555668,-31.69707214147795
00,000,34620,Muncie MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,17.9484999197576,2.2106462502497024,14.04668194706138,34.01711959577814
00,000,34620,Muncie MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,11.4397365479,1.7534551615100007,18.102459463687936,26.981926180266385
00,000,34620,Muncie MSA,2024,BioCrossroads,Medical Laboratories,621511,33.2673946169,1.2245332484000002,3.821547752298393,18.842948732808054
00,000,34620,Muncie MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,15.891631804952798,0.8182747307807983,5.428616377587847,12.59149869683105
00,000,34620,Muncie MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,12.502006573144,0.4917191717319991,4.094149917463175,7.566506794316371
00,000,34620,Muncie MSA,2024,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Compost Manufacturing,325315,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,0,NA,0
00,000,34620,Muncie MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,13.133181972276,-0.15004719241649944,-1.1295987636450122,-2.308905501667785
00,000,34620,Muncie MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,3.7810890981388794,-2.2950605789234397,-37.77162678509015,-35.31607564257554
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Warehousing and Storage,4931,64.8780094698,20.205649731100003,45.23076427860089,22.486070171628132
00,000,34620,Muncie MSA,2024,Conexus - Logistics,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",4237,77.66956745352,17.358802690750004,28.78226260109644,19.317926450979908
00,000,34620,Muncie MSA,2024,Conexus - Logistics,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,231.46970027618997,12.674763268420008,5.792987462031585,14.105243833054965
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Couriers and Express Delivery Services,4921,164.601777487,10.783001421999984,7.0101984282096685,11.999976732381846
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Miscellaneous Durable Goods Merchant Wholesalers,4239,48.9454667925,7.969548525820002,19.44934698949876,8.8689960368836
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,34.828947718242,6.486674897601997,22.88692561338319,7.218764497511487
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Furniture and Home Furnishing Merchant Wholesalers,4232,25.2179806323,3.506602675699998,16.15099088924492,3.902359730033612
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Metal and Mineral (except Petroleum) Merchant Wholesalers,4235,13.8273178036,3.1773497943999995,29.834359987328018,3.535947192369599
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Petroleum and Petroleum Products Merchant Wholesalers,4247,96.7098470127,3.1590086733999954,3.3767828589013504,3.5155360826393527
00,000,34620,Muncie MSA,2024,Conexus - Logistics,"Apparel, Piece Goods, and Notions Merchant Wholesalers",4243,6.22687848146,2.520859811989,68.02069921436282,2.8053653992613303
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,295.025582856877,-5.190068180761955,-1.728780016239484,-5.7758220528053394
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Specialized Freight Trucking,4842,125.9114802515,-9.705078343059995,-7.156263544538355,-10.80039867796496
00,000,34620,Muncie MSA,2024,Conexus - Logistics,General Freight Trucking,4841,416.3405397936,-11.65842237610002,-2.723937066809401,-12.974198163792131
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Chemical and Allied Products Merchant Wholesalers,4246,12.7366058504,-12.289664655374999,-49.107055933640076,-13.676682784478611
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Grocery and Related Product Merchant Wholesalers,4244,101.39862328246,-13.958601564046006,-12.100327120923104,-15.533976805696575
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Railroad Rolling Stock Manufacturing,3365,560.854090393,132.24302371899995,30.85385189542562,23.3745732478468
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,124.878923084,124.878923084,Inf,22.072934001733657
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Electrical Equipment Manufacturing,3353,68.0312085268,68.0312085268,Inf,12.024834445922874
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Plastics Product Manufacturing,3261,268.4971338932,51.672751713999986,23.831614874056804,9.133400658042877
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,48.3006386316,48.3006386316,Inf,8.53736389158125
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Beverage Manufacturing,3121,46.348348672215,32.388910817405005,232.02159824970866,5.724891544586168
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Industrial Machinery Manufacturing,3332,26.4670410569,26.4670410569,Inf,4.678173354178929
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Foundries,3315,93.58333239876,19.515005604888003,26.347301808500646,3.4493685573378006
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,"Coating, Engraving, Heat Treating, and Allied Activities",3328,89.25000000332999,-21.666666693280007,-19.534184842161515,-3.8296847229907396
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Metalworking Machinery Manufacturing,3335,258.39558689349997,-38.65899586750004,-13.014105188406988,-6.833158416834179
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Industrial Machinery Manufacturing,3332,0,-38.8787856849,-100,-6.872007295523332
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,0.236992977973,-45.668382368927,-99.48373588891916,-8.072100280022484
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Motor Vehicle Parts Manufacturing,3363,885.877532515,-64.42210389130003,-6.779135908640543,-11.386908313494938
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Electrical Equipment Manufacturing,3353,0,-75.1303912449,-100,-13.279648210592073
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,0,-105.432215147,-100,-18.635637376780718
00,000,34620,Muncie MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,664.090061136,194.98976937300006,41.56675508347654,82.5472550386485
00,000,34620,Muncie MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,71.9911379654,18.094879374999998,33.57353524762674,7.660312781869126
00,000,34620,Muncie MSA,2024,Finance & Insurance,Sales Financing,522220,60.6884663738,12.116480384399999,24.945408629254338,5.1294085821937605
00,000,34620,Muncie MSA,2024,Finance & Insurance,Mortgage and Nonmortgage Loan Brokers,522310,6.5619129983,2.55415069864,63.730094443392574,1.0812779039933198
00,000,34620,Muncie MSA,2024,Finance & Insurance,Credit Unions,522130,142.111242849,2.0794285249999973,1.4849686373331616,0.8803083225328627
00,000,34620,Muncie MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,2.71131313801,1.66221106388,158.4413094653768,0.7036828704366118
00,000,34620,Muncie MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,1.4905429013,1.4905429013,Inf,0.6310086186331751
00,000,34620,Muncie MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,3.1650525501,1.1561044468300001,57.54775073324139,0.4894269526584002
00,000,34620,Muncie MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,15.4300720163,0.7918526116000013,5.409487245052191,0.33522404633304936
00,000,34620,Muncie MSA,2024,Finance & Insurance,Consumer Lending,522291,11.1988007264,-0.5966981455999996,-5.058693592150087,-0.2526070683826972
00,000,34620,Muncie MSA,2024,Finance & Insurance,Other Activities Related to Credit Intermediation,522390,8.71341850703,-1.01971882398,-10.476774233228504,-0.4316892629877809
00,000,34620,Muncie MSA,2024,Finance & Insurance,Claims Adjusting,524291,2.15106423917,-2.02385239978,-48.4764744976801,-0.8567806441456999
00,000,34620,Muncie MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,10.5837268084,-16.0158873505,-60.210976199973274,-6.7801892480983295
00,000,34620,Muncie MSA,2024,Finance & Insurance,Commercial Banking,522110,385.670065674,-16.984638722,-4.2181647293746956,-7.1903018749781475
00,000,34620,Muncie MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,233.089617212,-30.201791217999983,-11.47086089823155,-12.78567060370846
00,000,34620,Muncie MSA,2024,Healthcare,Home Health Care Services,621610,602.833773373,327.604729685,119.02985429705346,41.774793129151625
00,000,34620,Muncie MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,300.239725803,196.527807365,189.493946621464,25.060408940654384
00,000,34620,Muncie MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,213.229380601,67.550253263,46.36920504491498,8.613727459298127
00,000,34620,Muncie MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1687.0793375,48.37987776,2.952333783503902,6.169200875032976
00,000,34620,Muncie MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,1131.58338875,39.446447690000014,3.6118591183001536,5.030047012795317
00,000,34620,Muncie MSA,2024,Healthcare,Residential Mental Health and Substance Abuse Facilities,623220,69.5621222395,29.307762325200002,72.80642988137214,3.7372040061533705
00,000,34620,Muncie MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,139.254347275,17.200093243999987,14.092170224260613,2.1932843819474237
00,000,34620,Muncie MSA,2024,Healthcare,Blood and Organ Banks,621991,23.8050680655,-16.8994241266,-41.51734419593096,-2.1549443061133955
00,000,34620,Muncie MSA,2024,Healthcare,Offices of Optometrists,621320,115.464098553,-22.089125675000005,-16.058602623800656,-2.8167134716407234
00,000,34620,Muncie MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,9.1503679447,-27.050221096499996,-74.72315178549735,-3.449331734284301
00,000,34620,Muncie MSA,2024,Healthcare,Other Residential Care Facilities,623990,206.098413631,-29.726886740999987,-12.605469682051773,-3.790649009167387
00,000,34620,Muncie MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,219.258163685,-39.70185532099998,-15.331268306742018,-5.062615532055982
00,000,34620,Muncie MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,1840.74731388,-43.54574094999998,-2.310985588912473,-5.5527718467037985
00,000,34620,Muncie MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,347.17431373,-82.72857079800002,-19.243548665375798,-10.549203408265273
00,000,34620,Muncie MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,20.8971610008,-234.4011802712,-91.81461152599665,-29.889863996999267
00,000,34620,Muncie MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,16.6052919957,10.62209019293,177.53187245017153,33.79054066825254
00,000,34620,Muncie MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,22.75,9.75,75,31.01628451006257
00,000,34620,Muncie MSA,2024,TechPoint,Software Publishers,513210,117.467856588,5.550526736000009,4.959488171617443,17.657099120460025
00,000,34620,Muncie MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,32.5270208092,2.8077504738000023,9.447575401794307,8.931896156783985
00,000,34620,Muncie MSA,2024,TechPoint,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",516210,3.68341261517,1.0620034126499998,40.512691098706746,3.378399999734336
00,000,34620,Muncie MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,26.4670628763,0.9121303986000022,3.5692929315933597,2.901630354179943
00,000,34620,Muncie MSA,2024,TechPoint,All Other Telecommunications,517810,3.99727032076,0.6513944365700004,19.468577410416877,2.0721882228643116
00,000,34620,Muncie MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,0.414053121125,0.07920418172299998,23.653705418463964,0.2519609676622836
00,000,34620,Muncie MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,0,0,NA,0
00,000,34620,Muncie MSA,2024,TechPoint,Audio and Video Equipment Manufacturing,334310,0,0,NA,0
00,000,34620,Muncie MSA,2024,TechPoint,Computer Training,611420,6.22263490661,-2.0616679606600004,-24.886438770911333,-6.558490259806263
00,000,34620,Muncie MSA,2024,TechPoint,Computer Facilities Management Services,541513,404.965735818,-5.313456217999999,-1.295083036415301,-16.902940491205026
00,000,34620,Muncie MSA,2024,TechPoint,Other Computer Related Services,541519,32.3391275685,-7.837346695100003,-19.507303313075084,-24.93183332299695
00,000,34620,Muncie MSA,2024,TechPoint,Custom Computer Programming Services,541511,219.639852256,-22.038319584999982,-9.118870528157997,-70.10736311508138
00,000,34620,Muncie MSA,2024,TechPoint,Computer Systems Design Services,541512,36.340711901,-34.906393337100006,-48.993419761331594,-111.04273097063037
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Electronic and Precision Equipment Repair and Maintenance,8112,930.010303625,234.11823225,33.64289404640151,18.542847313566867
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Warehousing and Storage,4931,518.2084182656899,212.57429848261995,69.55188728061476,16.836504879050533
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Other Electrical Equipment and Component Manufacturing,3359,286.5274409314,70.24211680989995,32.47659872217723,5.563380666555086
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Forging and Stamping,3321,468.083312818,55.58334176200003,13.474750463547114,4.402362898289701
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,1169.7866284589652,55.010236437152116,4.934643111465875,4.35697128384295
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Architectural and Structural Metals Manufacturing,3323,749.3147380396,49.834188068346975,7.124456580014282,3.947013145734761
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",3256,113.25378776,45.264729505199995,66.57649137536674,3.5850986906844318
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Chemical and Allied Products Merchant Wholesalers,4246,250.681537334,37.355073247700005,17.510754424068175,2.9586308292279857
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,141.2052926733,-41.4517290295,-22.693750638804254,-3.2830979240292204
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Advertising, Public Relations, and Related Services",5418,150.665076020757,-41.85484838929304,-21.74052816483867,-3.3150261539066914
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Drugs and Druggists' Sundries Merchant Wholesalers,4242,161.023216249,-45.466892761,-22.018920411726896,-3.601110610596376
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,829.7676084729001,-49.857919265399914,-5.668084621599712,-3.9488927258054445
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Glass and Glass Product Manufacturing,3272,0.343378535621,-75.473793348679,-99.54709661797328,-5.977744718086788
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,1387.265326804,-167.26519895799993,-10.75985297078742,-13.247891953325547
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Wholesale Trade Agents and Brokers,4251,258.174947694,-184.185777804,-41.637009613963286,-14.588051183912548
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Crop Production,111000,320.749863205,49.75576775600001,18.360461940531046,26.21000632241347
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Creamery Butter Manufacturing,311512,110.455582553,30.6317289112,38.37415448351595,16.135974674658527
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Confectionery Merchant Wholesalers,424450,72.0409660267,30.128598937200003,71.88474674518656,15.870939274859165
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Livestock Merchant Wholesalers,424520,50.6085940363,21.182372795099997,71.98468543233238,11.158306864159282
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Breweries,312120,41.5177225586,12.236762323299999,41.790850521861735,6.445998772089852
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Bottled Water Manufacturing,312112,12.548674967,11.605914264352,1231.056219436558,6.1136849045882204
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Dairy Product (except Dried or Canned) Merchant Wholesalers,424430,16.5138274915,7.721167239929999,87.81377898175154,4.067304180037964
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,285.897917781,7.590369287999977,2.7273314464882015,3.9984033208681007
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Farm Machinery and Equipment Manufacturing,333111,39.8343480043,-8.181068905100005,-17.038421056588582,-4.309568064114817
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,359.440558724,-9.21524784899998,-2.499688784143761,-4.854345843266994
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Beer and Ale Merchant Wholesalers,424810,211.920948752,-15.501506525000025,-6.816172354712835,-8.165778609218417
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Retail Bakeries,311811,66.0218861117,-19.850001446600004,-23.115832213567533,-10.456449309890587
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,21.5300173853,-23.9050726308,-52.61367947621365,-12.592552241653749
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Ice Manufacturing,312113,8.95354223599,-31.172618268409998,-77.68652140289323,-16.420900706585563
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Meat and Meat Product Merchant Wholesalers,424470,1.01264626055,-33.93643688825,-97.10250979621257,-17.87680635867501
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,218.362510291,19.011820884000002,9.536872403378016,31.822761611531753
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,529.806025328,12.37012594700002,2.390658622990438,20.70562159815502
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,72.2180643953,11.800174966800007,19.53092880009426,19.751614389491067
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,115.814627669827,9.535527496280011,8.972156784079942,15.960955039803698
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,35.9464958703,4.604663832899998,14.691750716439556,7.707474226150442
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,30.396380967128003,2.4205247702520047,8.652191922985008,4.051573134868022
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0.354492523292,-0.09572467142000002,-21.26188705014571,-0.16022786126206945
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Research and Development in Nanotechnology,541713,0.24037407240777,-0.15467523658544993,-39.15340011089719,-0.2589017228333176
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Irradiation Apparatus Manufacturing,334517,1.80882405629,-1.38668914121,-43.39488074387776,-2.321096871218846
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,1.38342864148,-2.34675182226,-62.91255463568297,-3.928088964064306
