statefips,countyfips,metrofips,geo_area,year,initiative,category,naics_title,naics_code,wages,jobs
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Highest Wage,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,89001.6400256,68.7355279273
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Highest Wage,Confectionery Merchant Wholesalers,424450,88774.5209777,72.0409660267
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Highest Wage,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,83368.8188418,147.198026716
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Lowest Wage,Commercial Bakeries,311812,37029.6234011,157.910452315
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Lowest Wage,Farm Labor Contractors and Crew Leaders,115115,29289.1490931,64.9622617344
00,000,43780,South Bend-Mishawaka MSA,2024,AgriNovus,Lowest Wage,Retail Bakeries,311811,12383.7765742,66.0218861117
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Highest Wage,Pharmaceutical Preparation Manufacturing,325412,166500.392998,72.2180643953
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,424210,121065.118191,151.683869706558
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Highest Wage,Surgical and Medical Instrument Manufacturing,339112,117132.204048,529.806025328
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Lowest Wage,Surgical Appliance and Supplies Manufacturing,339113,86668.12071,218.362510291
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Lowest Wage,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,83799.6521863,115.814627669827
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Lowest Wage,Medical Laboratories,621511,81919.9897973,196.840528079
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,4242,121065.118191,161.023216249
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Highest Wage,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,119949.77732643016,255.9046480796
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Highest Wage,Miscellaneous Durable Goods Merchant Wholesalers,4239,114954.59385340712,203.03628884582
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Lowest Wage,Farm Product Raw Material Merchant Wholesalers,4245,49619.25547939041,60.24486634784
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,45517.3220421,970.903887372
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Lowest Wage,Local Messengers and Local Delivery,4922,38027.8243478,152.108513998
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,161061.0956684347,73.60149303678
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Highest Wage,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",3252,129695.870797,69.5862665051
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Highest Wage,Clay Product and Refractory Manufacturing,3271,117074.5512644397,59.518582074
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Lowest Wage,Other Textile Product Mills,3149,38958.19803266024,120.08358480754
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Lowest Wage,Beverage Manufacturing,3121,30759.444582621352,86.96489880519
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Lowest Wage,Bakeries and Tortilla Manufacturing,3118,28550.350791406818,223.93233842669997
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Highest Wage,Investment Banking and Securities Intermediation,523150,222449.0875,242.872324819
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Highest Wage,Claims Adjusting,524291,108313.307191,390.879773794
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Highest Wage,Portfolio Management and Investment Advice,523940,106770.048579,174.639615972
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Lowest Wage,Commercial Banking,522110,83919.2355621,718.09166404
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Lowest Wage,Third-Party Administration of Insurance and Pension Funds,524292,82271.2146289,53.8761728921
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Lowest Wage,Direct Title Insurance Carriers,524127,77074.7577169,63.2832702257
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,128114.282773,3213.32431223
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Highest Wage,"Offices of Physicians, Mental Health Specialists",621112,90434.628472,50.3726504299
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Highest Wage,General Medical and Surgical Hospitals,622110,86776.0047252,6785.79161669
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Lowest Wage,Residential Intellectual and Developmental Disability Facilities,623210,45184.3000822,421.53158605
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,42452.492181,334.417364814
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Lowest Wage,Offices of Mental Health Practitioners (except Physicians),621330,41318.8119417,207.31856613
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Highest Wage,Computer Systems Design Services,541512,126680.206822,387.034094244
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Highest Wage,Computer Facilities Management Services,541513,119806.844095,189.891535917
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Highest Wage,Custom Computer Programming Services,541511,109541.197774,286.434949694
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Lowest Wage,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,84578.4135618,127.004477477
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Lowest Wage,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",334416,68845.1235745,100.611570153
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Lowest Wage,Electronic and Precision Equipment Repair and Maintenance,811210,57896.5812422,930.010303625
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,186412.1977245291,69.3351910673
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,172951.81865747037,192.508230951
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,157657.05710323958,278.359604106
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Lowest Wage,"Other Professional, Scientific, and Technical Services",5419,47259.65503779599,163.978199138704
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Lowest Wage,Other Support Services,5619,44911.69222471612,55.0497137307
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Lowest Wage,Beverage Manufacturing,3121,25728.96660333159,58.0303052328
00,000,45460,Terre Haute MSA,2024,AgriNovus,Highest Wage,Rendering and Meat Byproduct Processing,311613,102914.826416,56.1960055756
00,000,45460,Terre Haute MSA,2024,AgriNovus,Highest Wage,Farm Supplies Merchant Wholesalers,424910,100199.638079,105.225116102
00,000,45460,Terre Haute MSA,2024,AgriNovus,Highest Wage,Other Animal Food Manufacturing,311119,92470.9759334,56.9567246095
00,000,45460,Terre Haute MSA,2024,AgriNovus,Lowest Wage,General Line Grocery Merchant Wholesalers,424410,60598.6529024,79.8763591838
00,000,45460,Terre Haute MSA,2024,AgriNovus,Lowest Wage,Animal (except Poultry) Slaughtering,311611,51094.3298348,209.093456511
00,000,45460,Terre Haute MSA,2024,AgriNovus,Lowest Wage,Farm Labor Contractors and Crew Leaders,115115,33239.5462705,63.362130862
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Highest Wage,Furniture and Home Furnishing Merchant Wholesalers,4232,120972.30639278764,87.7347049336
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Highest Wage,Rail Transportation,4821,103689.178289,173.118057504
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Highest Wage,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,100925.997222376,348.078168751669
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,48800.8967073,254.219672693
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Lowest Wage,Local Messengers and Local Delivery,4922,48239.3229405,63.1195931235
00,000,45460,Terre Haute MSA,2024,Conexus - Logistics,Lowest Wage,Other Support Services,5619,44911.6923063,55.0497137307
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,172951.818754,192.508230951
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,157657.057169,278.359604106
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Highest Wage,Alumina and Aluminum Production and Processing,3313,123288.914642,169.420472495
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Lowest Wage,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,63385.67912635331,429.6513170888
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Lowest Wage,Printing and Related Support Activities,3231,49701.199849931065,312.3206790723
00,000,45460,Terre Haute MSA,2024,Conexus - Manufacturing,Lowest Wage,Beverage Manufacturing,3121,25728.966645231776,58.0303052328
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Highest Wage,Investment Banking and Securities Intermediation,523150,186412.197991,69.3351910673
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Highest Wage,Insurance Agencies and Brokerages,524210,84276.6255838,350.245552049
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Highest Wage,Commercial Banking,522110,78666.295687,723.616856881
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Lowest Wage,Savings Institutions and Other Depository Credit Intermediation,522180,60744.1076619,109.110248306
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Lowest Wage,Credit Unions,522130,57133.5154432,85.6798951005
00,000,45460,Terre Haute MSA,2024,Finance & Insurance,Lowest Wage,Health and Welfare Funds,525120,53082.9736168,66.0872458984
00,000,45460,Terre Haute MSA,2024,Healthcare,Highest Wage,HMO Medical Centers,621491,278737.261903,80.8760052018
00,000,45460,Terre Haute MSA,2024,Healthcare,Highest Wage,All Other Outpatient Care Centers,621498,231552.430587,153.252982975
00,000,45460,Terre Haute MSA,2024,Healthcare,Highest Wage,Freestanding Ambulatory Surgical and Emergency Centers,621493,189945.905691,57.6455653314
00,000,45460,Terre Haute MSA,2024,Healthcare,Lowest Wage,Offices of Chiropractors,621310,41772.1863765,50.9514229145
00,000,45460,Terre Haute MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,40492.2177695,67.7517551349
00,000,45460,Terre Haute MSA,2024,Healthcare,Lowest Wage,Residential Intellectual and Developmental Disability Facilities,623210,39637.4070004,343.805262036
18,000,00000,Indiana,2024,Advanced & Traded Industries,Highest Wage,Petroleum and Coal Products Manufacturing,3241,211564.92997632487,3805.6027005565
18,000,00000,Indiana,2024,Advanced & Traded Industries,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,208374.64862165804,22661.172084514
18,000,00000,Indiana,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,202048.47876034147,5731.916867522
18,000,00000,Indiana,2024,Advanced & Traded Industries,Lowest Wage,Other Leather and Allied Product Manufacturing,3169,49842.33414699378,199.08333445
18,000,00000,Indiana,2024,Advanced & Traded Industries,Lowest Wage,Local Messengers and Local Delivery,4922,49211.986343320496,1960.86801711
18,000,00000,Indiana,2024,Advanced & Traded Industries,Lowest Wage,Textile Furnishings Mills,3141,48023.29214916885,662.0833336556
18,000,00000,Indiana,2024,AgriNovus,Highest Wage,Pharmaceutical Preparation Manufacturing,325412,214308.324679,394.616180502
18,000,00000,Indiana,2024,AgriNovus,Highest Wage,In-Vitro Diagnostic Substance Manufacturing,325413,176452.382295,54.500179395399996
18,000,00000,Indiana,2024,AgriNovus,Highest Wage,Wet Corn Milling and Starch Manufacturing,311221,128373.195489,1423.49999999
18,000,00000,Indiana,2024,AgriNovus,Lowest Wage,Farm Labor Contractors and Crew Leaders,115115,35047.9686952,2405.36749712
18,000,00000,Indiana,2024,AgriNovus,Lowest Wage,Livestock Merchant Wholesalers,424520,32581.213721,266.67859504
18,000,00000,Indiana,2024,AgriNovus,Lowest Wage,Retail Bakeries,311811,27344.4521528,1534.50000007
18,000,00000,Indiana,2024,BioCrossroads,Highest Wage,Pharmaceutical Preparation Manufacturing,325412,214308.324679,19730.8090251
18,000,00000,Indiana,2024,BioCrossroads,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,424210,189101.931711,3851.541607301939
18,000,00000,Indiana,2024,BioCrossroads,Highest Wage,In-Vitro Diagnostic Substance Manufacturing,325413,176452.382295,2725.00896977
18,000,00000,Indiana,2024,BioCrossroads,Lowest Wage,Dental Equipment and Supplies Manufacturing,339114,82046.4676775,251.888850637
18,000,00000,Indiana,2024,BioCrossroads,Lowest Wage,Phosphatic Fertilizer Manufacturing,325312,80203.0603286,67.8617984832
18,000,00000,Indiana,2024,BioCrossroads,Lowest Wage,Medicinal and Botanical Manufacturing,325411,71700.7521147,102.30386351
18,000,00000,Indiana,2024,Conexus - Logistics,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,4242,189101.931711,4088.68535807
18,000,00000,Indiana,2024,Conexus - Logistics,Highest Wage,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,130823.34211656245,16102.71010344
18,000,00000,Indiana,2024,Conexus - Logistics,Highest Wage,Inland Water Transportation,4832,122230.653308,1495.07553249
18,000,00000,Indiana,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,57229.9150494,22723.7984552
18,000,00000,Indiana,2024,Conexus - Logistics,Lowest Wage,Other Support Services,5619,55930.3824839,1523.50068266
18,000,00000,Indiana,2024,Conexus - Logistics,Lowest Wage,Local Messengers and Local Delivery,4922,49211.986346,1960.86801711
18,000,00000,Indiana,2024,Conexus - Manufacturing,Highest Wage,Petroleum and Coal Products Manufacturing,3241,248862.86669073615,1850.6955282745
18,000,00000,Indiana,2024,Conexus - Manufacturing,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,208374.64862257708,22661.172084513997
18,000,00000,Indiana,2024,Conexus - Manufacturing,Highest Wage,Iron and Steel Mills and Ferroalloy Manufacturing,3311,155626.521335,16979.8291301
18,000,00000,Indiana,2024,Conexus - Manufacturing,Lowest Wage,Cut and Sew Apparel Manufacturing,3152,51551.45670573352,374.555393028
18,000,00000,Indiana,2024,Conexus - Manufacturing,Lowest Wage,Other Leather and Allied Product Manufacturing,3169,49842.3341707,199.08333445
18,000,00000,Indiana,2024,Conexus - Manufacturing,Lowest Wage,Textile Furnishings Mills,3141,48023.29215662009,662.0833336556
18,000,00000,Indiana,2024,Finance & Insurance,Highest Wage,Investment Banking and Securities Intermediation,523150,203370.496879,5638.91668692
18,000,00000,Indiana,2024,Finance & Insurance,Highest Wage,Miscellaneous Intermediation,523910,161247.625979,181.833338776
18,000,00000,Indiana,2024,Finance & Insurance,Highest Wage,Reinsurance Carriers,524130,155311.666368,292.499249213
18,000,00000,Indiana,2024,Finance & Insurance,Lowest Wage,Credit Unions,522130,77043.9801095,8055.81135561
18,000,00000,Indiana,2024,Finance & Insurance,Lowest Wage,Other Activities Related to Credit Intermediation,522390,67523.1264177,945.757131497
18,000,00000,Indiana,2024,Finance & Insurance,Lowest Wage,Health and Welfare Funds,525120,43020.2582787,142.430211487
18,000,00000,Indiana,2024,Healthcare,Highest Wage,HMO Medical Centers,621491,142024.16081,989.802014691
18,000,00000,Indiana,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,135000.384866,59425.7526117
18,000,00000,Indiana,2024,Healthcare,Highest Wage,Diagnostic Imaging Centers,621512,105233.748112,922.438256407
18,000,00000,Indiana,2024,Healthcare,Lowest Wage,Offices of Mental Health Practitioners (except Physicians),621330,50138.516526,6595.0515403
18,000,00000,Indiana,2024,Healthcare,Lowest Wage,Offices of Chiropractors,621310,48027.9940317,2883.53263325
18,000,00000,Indiana,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,47373.1463576,9059.83856592
18,000,00000,Indiana,2024,TechPoint,Highest Wage,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,164045.068322,3518.0769663
18,000,00000,Indiana,2024,TechPoint,Highest Wage,Software Publishers,513210,158603.293439,2698.33336402
18,000,00000,Indiana,2024,TechPoint,Highest Wage,Custom Computer Programming Services,541511,141991.555979,15155.4897453
18,000,00000,Indiana,2024,TechPoint,Lowest Wage,Bare Printed Circuit Board Manufacturing,334412,69062.8029128,127.501072578
18,000,00000,Indiana,2024,TechPoint,Lowest Wage,Other Electronic Component Manufacturing,334419,68440.3299035,548.448701422
18,000,00000,Indiana,2024,TechPoint,Lowest Wage,Electronic and Precision Equipment Repair and Maintenance,811210,64891.228956,3204.22657771
