display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2024,000000,,0,0,47960.390174757675
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2028,000000,,0,0,148021.6698304282
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,1134447.8983284542
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2019,000000,,0,0,53007.35684004095
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2028,000000,,0,0,52841.39551524393
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,131176.57622545547
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2026,000000,,0,0,239249.68156124998
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2027,000000,,0,0,240743.91535330037
0,0,Total - All Industries,,,18,000,00000,Indiana,2026,000000,,0,0,3409070.493796577
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2027,000000,,0,0,115681.91756578069
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2028,000000,,0,0,116545.52136470682
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,41338.4681473788
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2025,000000,,0,0,48117.167791659354
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,145032.97626005276
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2019,000000,,0,0,69645.72512221309
0,0,Total - All Industries,,,0,000,00000,United States,2026,000000,,0,0,167780385.7073174
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2026,000000,,0,0,4688333.362031103
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,1054325.4790889737
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2028,000000,,0,0,141931.6758578226
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2025,000000,,0,0,1161882.0639597457
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,37733.17228290265
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,100354.50353096437
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2025,000000,,0,0,723717.8027634294
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,42206.83298367266
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2025,000000,,0,0,42336.537842358135
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2026,000000,,0,0,146974.35170222112
