display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
1,2,Pharma,,,00,000,21780,Evansville MSA,2021,000000,,1,1,288.0
1,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,847.21
1,4,Research/Testing,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,236.57999999999998
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2019,000000,,1,1,110.0
1,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,542.0
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,1,1,226.0
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,310.0
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,168.0
1,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,52.0
1,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,14218.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2020,000000,,1,1,2.0
1,3,MedDev,,,18,000,00000,Indiana,2019,000000,,1,1,7350.0
1,3,MedDev,,,0,000,00000,United States,2023,000000,,1,1,328484.0
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,366.0
1,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,1,1,5876.482000000001
1,6,Bio-Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,1,1,154.00199999999998
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,1,1,64.0
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,336.0
1,2,Pharma,,,00,000,34620,Muncie MSA,2022,000000,,1,1,64.0
1,2,Pharma,,,00,000,18020,Columbus MSA,2023,000000,,1,1,18.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,2020,000000,,1,1,2.0
1,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,1,1,8.0
1,4,Research/Testing,,,0,000,00000,United States,2023,000000,,1,1,407330.3400000001
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,1228.0
1,2,Pharma,,,18,000,00000,Indiana,2022,000000,,1,1,17852.0
1,3,MedDev,,,00,000,21780,Evansville MSA,2019,000000,,1,1,122.0
1,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2019,000000,,1,1,1.884
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2019,000000,,1,1,2.0
1,3,MedDev,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,60.0
1,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,7189.872
1,6,Bio-Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,275.014
1,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,1418.8620000000003
1,3,MedDev,,,00,000,21780,Evansville MSA,2020,000000,,1,1,38.0
1,4,Research/Testing,,,00,000,21780,Evansville MSA,2023,000000,,1,1,142.22199999999998
1,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,1485.0219999999997
