statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,grp,gdp_per_job
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,972.418724772,445884080.319,458530.9486132582
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,All Other Telecommunications,517810,55.2571543264,23664971.2872,428269.8154778788
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Telecommunications Resellers,517121,127.844977595,53637986.1061,419554.89464763907
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,1977.37591966,817683265.548,413519.3806186315
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,All Other Publishers,513199,97.4895237417,37584350.8399,385521.9453064549
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,1807.46428714,689547367.52,381499.857245362
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Other Food Manufacturing,3119,0,278260.781358,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,6663.00347431,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Cut and Sew Apparel Manufacturing,3152,0,174857.1385077,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,27018.8135824,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,"Veneer, Plywood, and Engineered Wood Product Manufacturing",3212,0,61122.3409095,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Basic Chemical Manufacturing,3251,0,249570.814932,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,0,208498.625259,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,0,389976.845397,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,"Paint, Coating, and Adhesive Manufacturing",3255,0,294516.773095,Inf
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Other Nonmetallic Mineral Product Manufacturing,3279,0,16026.6520945,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Logging,113310,0,128423.890931,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Shellfish Fishing,114112,0,117521.0642,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,"Frozen Cakes, Pies, and Other Pastries Manufacturing",311813,0,188863.616896,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Coffee and Tea Manufacturing,311920,0,152963.029905,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,0,51252.5741164,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Spice and Extract Manufacturing,311942,0,31400.0476612,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Perishable Prepared Food Manufacturing,311991,0,42645.1296754,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Wineries,312130,0,67429.2780161,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Support Activities for Animal Production,115210,0,422128.970948,Inf
00,000,29020,Kokomo MSA,2024,AgriNovus,Pharmaceutical Preparation Manufacturing,325412,0,7799.536907940001,Inf
00,000,29020,Kokomo MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,208498.625259,Inf
00,000,29020,Kokomo MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,0,389976.845397,Inf
00,000,29020,Kokomo MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,0.761199939685608,1180498.4918525398,1550838.9193253368
00,000,29020,Kokomo MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,3.83933508210182,914350.131119935,238153.2509059823
00,000,29020,Kokomo MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,8.3204785342,1898590.78689,228182.88384329647
00,000,29020,Kokomo MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,7.4618339500152,1638236.6389148,219548.79321744526
00,000,29020,Kokomo MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,5.14077429567573,728832.8595468061,141774.91903503315
00,000,29020,Kokomo MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,6.3939683125616,882795.8440208801,138066.97200649837
00,000,29020,Kokomo MSA,2024,BioCrossroads,Medical Laboratories,621511,58.6588052409,6660437.11708,113545.39339365871
00,000,29020,Kokomo MSA,2024,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0,0,NA
00,000,29020,Kokomo MSA,2024,Conexus,Other Food Manufacturing,3119,0,278260.781358,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Basic Chemical Manufacturing,3251,0,249570.814932,Inf
00,000,29020,Kokomo MSA,2024,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,0,208498.625259,Inf
00,000,29020,Kokomo MSA,2024,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,114827.803553,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Aerospace Product and Parts Manufacturing,3364,0,822186.748687,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Glass and Glass Product Manufacturing,3272,0,27321.8849569,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,0,342104.401536,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Other Miscellaneous Manufacturing,3399,0,719500.1444945999,Inf
00,000,29020,Kokomo MSA,2024,Conexus,Communications Equipment Manufacturing,3342,0,107915.7,Inf
00,000,29020,Kokomo MSA,2024,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,0,7280.83658637,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Other Activities Related to Credit Intermediation,522390,0,595307.710187,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,0,548217.631634,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,0,122376.656601,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,0,248363.894535,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Claims Adjusting,524291,0,207739.697369,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,0,140628.503006,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,0,2969412.7705,Inf
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,0.102052346497,93579.359445,916974.1084566921
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Credit Unions,522130,114.080372312,30771788.6832,269737.80028558994
00,000,29020,Kokomo MSA,2024,Finance & Insurance,Savings Institutions and Other Depository Credit Intermediation,522180,11.268492473,2918044.91052,258956.104156063
00,000,29020,Kokomo MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,0,826809.91423,Inf
00,000,29020,Kokomo MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,21.5289908164,4175584.75946,193951.7181771099
00,000,29020,Kokomo MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,0.323763542834,61774.714115,190801.9463039825
00,000,29020,Kokomo MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,15.1915546527,2354014.20431,154955.4511125443
00,000,29020,Kokomo MSA,2024,Healthcare,Offices of Dentists,621210,393.215309815,51544002.5265,131083.40707982716
00,000,29020,Kokomo MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,46.6448530267,5677159.81097,121710.3161997388
00,000,29020,Kokomo MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,1448.76852292,173251501.074,119585.35703468403
00,000,29020,Kokomo MSA,2024,Healthcare,Medical Laboratories,621511,58.6588052409,6660437.11708,113545.39339365871
00,000,29020,Kokomo MSA,2024,Healthcare,Kidney Dialysis Centers,621492,9.8551467662,1102830.2417899999,111903.9896566893
00,000,29020,Kokomo MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,6.11396053801,679567.137629,111150.06932154467
00,000,29020,Kokomo MSA,2024,TechPoint,Computer Facilities Management Services,541513,0,114231.952922,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,Other Computer Related Services,541519,0,68049.6686325,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,Computer Training,611420,0,15862.6157586,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,All Other Publishers,513199,0,687351.845569,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,Telecommunications Resellers,517121,0,93541.2211921,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,334220,0,107915.7,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,0,7280.83658637,Inf
00,000,29020,Kokomo MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,40.7152624787,50822208.2046,1248234.816886847
00,000,29020,Kokomo MSA,2024,TechPoint,Periodical Publishers,513120,0.174343369667,151129.74434,866851.1147206883
00,000,29020,Kokomo MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,3.83333333333,2692957.28456,702510.5959727848
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Tobacco Manufacturing,3122,0,1820264.95339,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Textile and Fabric Finishing and Fabric Coating Mills,3133,0,67208.9166987,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Textile Furnishings Mills,3141,0,34163.4803748,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,3371.42112971,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Cut and Sew Apparel Manufacturing,3152,0,251308.4892195,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,22145.1850156,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Leather and Hide Tanning and Finishing,3161,0,2893218.54819,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Other Leather and Allied Product Manufacturing,3169,0,4409184.05366,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Sawmills and Wood Preservation,3211,0,840967.956618,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,0,2161626.912025,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Logging,113310,0,359003.218534,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Shellfish Fishing,114112,0,290201.277892,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Hunting and Trapping,114210,0,195984.206768,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Support Activities for Forestry,115310,0,132852.458424,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Sawmills,321113,0,840967.956618,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Farm Product Warehousing and Storage,493130,0,50031.8665288,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,0,37416.0739344,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Meat Processed from Carcasses,311612,0,486383.961517,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,0,44383.2120435,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,0,273200.375589,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,169439.333776,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Medicinal and Botanical Manufacturing,325411,0,654472.703096,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,0,300092.259731,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,0,282829.487061,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,10.3250503536066,14280138.6024984,1383057.526446858
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,23.081163395,31647147.6879,1371124.4596429493
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Research and Development in Nanotechnology,541713,0.35374161598473,369098.65652019,1043413.1576311986
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,11.2555098698,9792221.35105,869993.5821942467
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,33.2648748502,27301990.8765,820745.3357166576
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,653.030392916,375412400.907,574877.379337059
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Household Appliance Manufacturing,3352,0,71278.9637031,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Petroleum and Coal Products Manufacturing,3241,0,1717702.69032,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Sawmills and Wood Preservation,3211,0,840967.956618,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Office Furniture (including Fixtures) Manufacturing,3372,0,299705.1243903,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,441478.7814823,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,0,761730.697385,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Foundries,3315,0,1250014.190138,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Other Chemical Product and Preparation Manufacturing,3259,0,162066.733779,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Tobacco Manufacturing,3122,0,1820264.95339,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus,Textile and Fabric Finishing and Fabric Coating Mills,3133,0,67208.9166987,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",522320,0,54377.1992285,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Securities and Commodity Exchanges,523210,0,15677484.5268,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,0,1957705.05504,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,0,970143.447462,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,0,657428.146119,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,0,77797.9463086,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Other Financial Vehicles,525990,2.76086719098,15605817.3009,5652505.615585422
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,1.37956694654,2363959.90903,1713552.1512449184
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,58.5431685678,67593190.2186,1154587.1511945752
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Sales Financing,522220,1.15135691101,838721.075339,728463.1440682041
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,HMO Medical Centers,621491,0,360035.76708,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,1.68192004931,1130045.93362,671878.5081868762
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,43.2414200333,7648887.45811,176887.9803720514
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,68.8739487451,10801368.3666,156828.06871688852
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Kidney Dialysis Centers,621492,58.5050407965,8485487.2235,145038.56604451142
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1427.5801043,205845881.36,144192.17579453066
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,81.8843604797,11280788.5262,137764.8730491902
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,17.9271070607,2372132.22991,132320.97191577635
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Dentists,621210,538.098415492,65259431.571,121277.87351191379
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Medical Laboratories,621511,105.725141028,12534344.0452,118555.94538181258
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Computer Training,611420,0,89313.4970196,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,All Other Telecommunications,517810,0,275596.056566,Inf
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,12.0585929553,17619331.0309,1461143.1944185446
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Computer Facilities Management Services,541513,0.399590683409,449001.174737,1123652.7611366406
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Software Publishers,513210,34.25,35291484.7934,1030408.3151357663
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,11.3550862014,8597432.79028,757143.7713277771
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Book Publishers,513130,12,4423178.72149,368598.22679083335
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,125.057399459,42109213.0042,336719.0840875072
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Telecommunications Resellers,517121,9.61743578215,2848419.23795,296172.4208480474
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Other Computer Related Services,541519,6.33290197035,1746425.81804,275770.2276486494
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Leather and Hide Tanning and Finishing,3161,0,7360.46799387,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Ship and Boat Building,3366,0,162754.8027435,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Fiber, Yarn, and Thread Mills",3131,1.23540053751,10684876.3384,8648916.698656943
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Tobacco Manufacturing,3122,180.495302665,479182864.871,2654821.8030934874
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Securities and Commodity Exchanges,5232,5.22692713729,10723371.3346,2051563.1943857048
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Other Investment Pools and Funds,5259,114.04742567899,202158133.4664,1772579.5410359877
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Petroleum and Petroleum Products Merchant Wholesalers,4247,689.581726201,945706177.73,1371420.0098370132
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Insurance and Employee Benefit Funds,5251,67.32959369014,69770588.5836,1036254.41295092
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,339.59526133194004,312451393.226086,920069.9444409442
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,178.93536629871497,160801194.512902,898655.1839308292
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Timber Tract Operations,113110,0,3893.61520716,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Shellfish Fishing,114112,0,1454391.46141,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Hunting and Trapping,114210,0,459403.167006,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Wet Corn Milling and Starch Manufacturing,311221,0,193539.571323,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Farm Product Warehousing and Storage,493130,0,820588.166154,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Flour Milling,311211,0,2641812.68935,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Chocolate and Confectionery Manufacturing from Cacao Beans,311351,0,62900.2232261,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Cotton Ginning,115111,0,29961.1645374,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,"Soil Preparation, Planting, and Cultivating",115112,0,2680087.94585,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Compost Manufacturing,325315,0,12854.4498538,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0,193539.571323,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Compost Manufacturing,325315,0,12854.4498538,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Irradiation Apparatus Manufacturing,334517,0,12390.6092416,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,2.60413451766,2435195.88327,935126.7635199571
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,172.690429556,156483004.296,906147.518992972
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1504.6494936744598,1202688983.2377598,799315.0486501071
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,87.7309441316,60851536.1922,693615.4260567424
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Medicinal and Botanical Manufacturing,325411,2.66070559978,1460948.88354,549083.2520744867
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,27.564972586,14054448.0955,509866.2097940241
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,19.274959109,9643558.05134,500315.3571847092
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,0,188266.8718,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Leather and Hide Tanning and Finishing,3161,0,7360.46799387,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Ship and Boat Building,3366,0,162754.8027435,Inf
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,"Fiber, Yarn, and Thread Mills",3131,1.23540053751,10684876.3384,8648916.698656943
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Tobacco Manufacturing,3122,180.495302665,479182864.871,2654821.8030934874
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Petroleum and Coal Products Manufacturing,3241,5.234334357610001,8793123.46494,1679893.3473090061
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Petroleum and Petroleum Products Merchant Wholesalers,4247,689.581726201,945706177.73,1371420.0098370132
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Petroleum and Coal Products Manufacturing,3241,334.36092697433,303658269.761146,908175.1043968688
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Basic Chemical Manufacturing,3251,162.331875165,147344035.117,907671.6138911978
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus,Pharmaceutical and Medicine Manufacturing,3254,178.93536629871497,160801194.512902,898655.1839308292
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,4.25621871541,11686349.6989,2745711.740937697
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Securities and Commodity Exchanges,523210,5.22692713729,10723371.3346,2051563.1943857048
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Pension Funds,525110,7.33945568024,13345627.1516,1818340.1784863148
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Other Financial Vehicles,525990,103.570157829,187219123.007,1807655.090340878
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Other Insurance Funds,525190,22.7278662681,36015197.8472,1584627.3214723023
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,35.7634403244,54324493.4698,1518995.179911048
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Commodity Contracts Intermediation,523160,16.5387261152,17666301.8785,1068177.9089541663
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,1094.23466394,899366174.072,821913.4375012952
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,37.2622717418,20409763.5848,547732.6698228326
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Open-End Investment Funds,525910,6.22104913458,3252660.7605,522847.62427287846
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,378.236107464,68567920.7246,181283.38191806874
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,280.142083741,49077157.2181,175186.66443372835
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,756.292318479,127305496.156,168328.42678083462
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Family Planning Centers,621410,49.1224809517,7694241.28732,156633.80876233458
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,603.19957951,91004478.8123,150869.599223239
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,13517.4841815,1887635649.07,139644.00651220395
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,1841.3668884,249096200.85,135277.8755929757
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,1199.34188937,151672791.742,126463.34884681791
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Offices of Dentists,621210,3785.22630201,475510749.278,125622.80596684488
