year,NAICS,occ
2021,311314,11-1011
2024,311511,13-2031
2023,311710,51-9083
2025,311824,49-2095
2023,312230,51-9161
2028,325414,51-4121
2028,333243,47-3016
2026,311221,19-4044
2023,311352,37-2019
2023,311411,49-3043
2028,312230,11-9151
2025,325312,11-9072
2023,325314,29-1071
2019,325315,47-2161
2020,325411,17-3026
2024,311119,49-9021
2023,311340,47-2043
2021,312230,25-3099
2022,325314,51-4194
2025,325314,47-5022
2025,424440,53-6041
2019,424910,51-9195
2026,115116,51-8011
2024,111000,47-2031
2019,111000,19-4012
2020,311111,21-1019
2023,311520,25-3041
2021,311930,17-3019
2024,311999,39-5012
2027,424590,27-1021
2023,311511,19-4013
2021,325315,53-3051
2019,325315,25-4022
2021,424440,33-3051
2022,115115,49-9052
2024,115310,51-6062
2027,311111,53-3052
2024,311340,13-2011
2020,311352,25-2023
2019,311920,53-3052
2023,311920,49-3052
2019,424440,27-3099
2019,311421,17-1012
2020,311911,19-1011
2021,424590,13-2041
2028,311111,47-1011
2026,424480,53-2031
2019,311412,51-8092
2025,311613,51-3093
2026,311942,31-9011
2024,424420,53-7061
2026,424490,41-9041
2022,311212,19-4051
2025,311423,51-6052
2023,311615,15-1299
2027,311941,49-2095
2021,325193,15-1252
2024,325320,29-2055
2024,115210,25-4022
2028,311224,19-5011
2025,311230,11-9111
2023,311230,11-3013
2023,311351,27-1022
2020,311411,49-3042
2020,424450,11-3061
2020,424490,13-2052
2023,311613,43-3011
2026,311613,19-3033
2025,311930,43-3041
2022,312120,49-3052
2028,321113,47-2152
2020,325314,49-9092
2028,113110,33-2022
2025,113210,11-9121
2020,114210,25-3021
2020,115210,51-6051
2024,311119,15-1232
2028,311941,53-3031
2024,312113,25-2058
2028,114210,51-6042
2022,115116,29-2033
2022,115210,43-9051
2019,325314,27-2011
2019,112000,17-3022
2025,114111,47-2021
2027,311920,53-7061
2023,325193,49-3022
2020,424820,43-3021
2023,424910,19-4061
2023,311213,21-2011
2027,311422,25-2022
2025,311812,29-9021
2026,311813,11-1011
2024,312130,53-1047
2028,423820,37-2011
2026,424520,49-9021
2022,424590,49-9081
2028,112000,53-7071
2027,311211,29-9099
2020,311421,51-6052
2025,312130,29-2032
2021,424460,43-3099
2020,424590,29-2099
2020,311221,11-9111
2025,311422,29-1181
2028,311513,51-6011
2025,311513,29-2057
2023,311612,43-4111
2021,424420,29-1222
2024,424440,19-5012
2024,311352,27-1024
2021,311411,53-3052
2021,311423,51-4034
2028,311821,43-3099
2027,312230,11-9021
2021,333111,11-9179
2023,424520,25-2059
2028,493120,33-3031
2026,113210,49-9097
2023,113210,49-9091
2023,311213,49-9096
2020,312230,19-4071
2021,424420,51-7021
2026,112000,49-9081
2021,115310,25-3031
2025,311111,25-4022
2024,311520,25-4013
2019,311615,13-2031
2023,311930,21-1029
2027,311930,45-2011
2020,312111,29-1211
2020,321113,47-3013
2023,424910,13-1011
2019,111000,19-1031
2020,113310,47-5022
2020,311213,11-2011
2027,311611,37-3011
2021,111000,29-1051
2024,112000,51-3011
2025,115210,11-1011
2027,311213,21-1093
2024,311412,41-3091
2022,311613,49-3022
2024,311710,15-1212
2021,311930,29-1215
2021,424520,51-9196
2024,493130,45-2099
2021,114112,53-7063
2026,311830,29-9093
2023,424430,45-4011
2028,424480,43-6011
2027,113310,39-5093
2023,311812,43-9071
2027,311813,39-4011
2027,424510,29-2035
2025,115116,13-1082
2028,311421,43-4051
2027,311511,49-3043
2019,311824,33-2011
2026,321113,51-3021
2024,114111,51-9111
2025,115210,51-2021
2026,311224,19-3034
2027,311411,47-3019
2019,311512,29-2081
2027,321113,27-2041
2028,311520,51-7041
2026,311612,53-1047
2028,113210,51-7021
2019,114112,11-9151
2026,115111,29-1229
2028,311423,51-9111
2024,311512,43-5053
2028,311821,53-3052
2021,322110,11-9013
2028,325412,49-9092
2023,423820,25-3041
2021,311313,27-2011
2021,311513,51-9011
2023,311930,41-9031
2022,325320,51-9051
2020,424430,39-3019
2025,311422,51-9022
2023,312130,53-7081
2019,321113,31-9091
2023,322110,27-2011
2022,424450,27-3043
2019,115210,39-5012
2025,311340,17-3019
2019,311421,27-3043
2027,311512,51-6052
2020,311514,21-1021
2019,114210,51-9031
2026,311313,47-2121
2019,311513,41-2011
2023,311611,39-6012
2019,114111,53-4013
2020,113110,29-1291
2020,311421,11-3071
2019,311930,39-4031
2023,321113,51-3022
2026,311211,11-3013
2026,311213,53-3031
2024,311314,53-6061
2024,311513,13-2051
2026,311613,11-9041
2024,311999,51-4023
2019,424440,11-3111
2025,493130,17-3029
2023,325413,51-9192
2028,424820,53-1047
2024,115116,27-1027
2019,311213,13-2028
2027,311230,25-2031
2019,311352,47-4051
2023,311821,29-1071
2023,325314,19-3022
2027,311511,49-9062
2028,423820,51-9196
2025,111000,19-3051
2020,311514,53-4099
2027,311514,29-1029
2027,311920,15-2041
2023,312111,27-2023
2026,325413,51-4051
2019,311340,49-3023
2026,325311,11-2033
2028,325413,11-3111
2027,424510,11-3021
2022,113110,39-3012
2028,115111,29-2072
2025,311221,39-3092
2024,311352,27-4012
2020,311511,43-4041
2024,311911,19-1031
2022,311919,51-6052
2022,113210,49-3011
2026,114119,43-3021
2024,311514,49-9012
2022,311613,19-5011
2024,311710,41-9012
2028,424410,15-1243
2026,424430,21-1021
2027,424820,13-1199
2022,311224,13-1082
2021,311351,47-4021
2020,325412,45-2099
2020,325412,51-4052
2021,312230,31-9092
2019,325320,53-5011
2025,424590,51-4033
2020,114111,29-1218
2022,115111,19-3051
2027,311119,51-4021
2025,311352,23-1011
2020,311423,11-3013
2028,311514,51-9022
2028,311813,51-4072
2028,311941,43-4061
2025,325314,13-1028
2020,112000,43-9021
2028,311211,29-2036
2026,311213,53-5021
2025,311225,49-3091
2024,325414,39-9041
2020,325414,31-9011
2027,424810,39-2021
2027,311351,43-9111
2020,311411,53-7051
2019,311613,31-9092
2024,311615,49-9041
2028,311811,29-1081
2020,311821,47-2121
2026,311919,29-1051
2021,325314,27-4014
2021,333112,43-2099
2019,424820,51-3093
2025,311225,19-1012
2025,311351,29-1217
2019,311412,29-1215
2025,311412,25-2021
2027,311611,51-9162
2025,311942,27-1023
2026,311999,39-4031
2022,312230,47-4051
2022,325311,47-2132
2027,424490,51-6052
2028,311821,53-6051
2024,325312,23-1012
2019,424420,29-1212
2028,424430,53-6011
2025,311411,15-1241
2026,311520,51-6042
2028,333111,39-2021
2025,113210,53-7065
2023,113310,49-2091
2022,311991,43-5031
2025,424440,11-2022
2024,311212,39-5091
2025,311314,43-4121
2024,311411,53-5021
2023,311512,11-9179
2028,311613,49-9071
2023,424420,39-5011
2020,311211,21-1015
2024,311313,53-4041
2026,311423,51-2041
2019,311511,11-9051
2019,325315,53-2022
2020,424420,17-3011
2026,311824,19-1022
2020,325413,51-6091
2023,424490,29-1127
2024,424910,51-6063
2019,113210,21-1094
2026,114210,47-5044
2022,115115,19-2021
2028,115115,51-4072
2020,115116,51-6041
2020,311511,29-1213
2020,325315,35-9099
2027,325414,17-2071
2028,424430,53-2012
2023,311830,43-6011
2027,311911,43-3071
2024,311919,41-9041
2022,312230,25-3031
2027,325311,27-2032
2026,325314,27-3099
2025,311119,43-9031
2027,311213,33-1011
2020,311340,45-2011
2026,311411,41-3011
2025,311514,41-9041
2020,311930,27-4099
2025,312112,51-4032
2019,312112,43-5031
2023,325311,21-1029
2020,115114,11-1031
2021,311513,21-1093
2027,311999,51-6041
2019,312112,49-9091
2026,312113,31-1131
2024,423820,49-9092
2023,113310,41-9012
2024,311221,45-2091
2025,311224,13-2072
2028,311520,29-2072
2025,311813,51-9082
2024,325320,49-9094
2025,325413,33-1021
2026,111000,23-1022
2027,311230,53-5022
2024,311821,53-6061
2020,311999,51-9031
2023,424410,51-7042
2025,424590,13-1082
2027,311611,25-3021
2021,311710,19-4051
2023,312111,51-8099
2024,325311,27-1022
2023,424910,19-3092
2023,311225,41-2022
2027,113310,19-4042
2021,115111,47-4098
2025,311230,43-3099
2022,311351,51-2061
2020,311352,45-2041
2023,312113,47-2071
2023,312230,27-2021
2026,322110,19-1022
2024,424510,43-4111
2026,424520,43-5052
2028,114119,47-5049
2025,311423,51-9082
2022,311942,27-1026
2024,312111,43-4051
2028,321113,33-1091
2020,424450,11-9151
2020,424450,25-2022
2028,311615,13-2061
2022,311920,53-2021
2025,424910,53-3052
2027,113110,39-6011
2024,115115,53-5011
2021,115210,43-3031
2020,423820,43-4141
2027,115114,13-2082
2025,311615,19-1011
2027,311813,49-9011
2027,311991,27-1025
2028,312120,29-1081
2028,424910,43-9081
2022,113310,47-2142
2024,114119,49-3042
2024,115310,27-2023
2025,311340,51-6093
2024,311422,17-3026
2021,311513,13-1071
2028,311930,13-1071
2024,311422,43-4199
2025,311520,41-3091
2021,311930,47-4021
2026,311930,51-9198
2025,311999,35-9021
2021,312111,41-4011
2025,325314,29-1127
2019,325315,25-4011
2026,325412,41-2022
2028,325414,29-1021
2024,424440,53-5011
2027,113310,51-6011
2025,311213,47-4051
2022,311412,25-2059
2023,311811,39-3019
2023,311920,29-1141
2028,325412,47-2022
2027,333111,15-2021
2021,424450,23-1023
2025,311213,43-3051
2019,311221,53-7081
2021,311225,29-9021
2024,311919,51-9162
2021,424510,13-1031
2023,311411,39-9032
2028,311520,23-2093
2025,312140,19-1013
2027,312230,41-3091
2023,325315,17-3029
2026,424520,27-4099
2027,111000,13-2052
2020,114112,15-2099
2028,311941,51-5113
2021,312112,19-3099
2027,325412,17-3025
2022,424470,53-2021
2028,424910,19-1022
2023,493130,47-3011
2024,311224,51-4199
2022,311520,15-2011
2024,312140,53-7064
2025,325193,25-9045
2021,424410,27-2041
2022,424430,25-2011
2024,114210,17-3019
2024,311221,49-9041
2019,311225,39-4012
2027,311313,53-5011
2020,311411,35-2011
2027,311511,27-1022
2028,312120,29-1131
2026,311340,51-4199
2024,311612,51-6061
2028,311824,39-2021
2022,112000,45-2021
2021,115112,49-9091
2022,311212,39-4031
2024,311213,41-3031
2024,311314,43-9022
2023,322110,43-9022
2022,325411,13-1032
2023,424440,31-2021
2026,424590,47-2171
2024,311119,17-3013
2019,325311,21-1023
2021,325412,43-3031
2022,333111,31-9099
2028,311314,31-1131
2020,311352,51-9051
2019,311511,17-3011
2021,311611,43-5111
2019,322110,53-2012
2028,333243,49-9097
2028,114119,49-9052
2020,115113,43-6012
2024,115116,55-9999
2019,115210,29-1151
2028,311352,53-6041
2028,311612,33-9091
2026,424450,13-1199
2019,311930,31-9097
2027,311930,11-9179
2019,311991,43-4121
2025,312111,23-1022
2026,322110,53-3054
2024,333243,27-1013
2026,114119,29-1213
2020,115113,15-1252
2026,311813,19-2041
2021,311830,13-2051
2026,312112,51-9162
2019,311421,49-2097
2022,312112,33-3012
2020,325193,43-5041
2025,325411,29-2034
2023,424450,47-4041
2020,424810,21-1099
2024,114112,25-4031
2021,311340,31-9094
2021,311520,51-4035
2024,311930,29-2033
2019,321113,19-1032
2020,325411,29-2043
2024,424520,23-2011
2026,424590,51-4072
2021,424810,27-1029
2024,311119,11-9041
2021,311224,25-4013
2027,311225,51-9123
2027,311511,47-2151
2019,311821,45-2011
2021,311941,47-2041
2019,312120,25-2022
2019,311230,51-9041
2020,311930,27-3043
2028,312120,29-1171
2026,333243,25-1099
2020,424410,21-1018
2024,113110,35-2013
2023,115113,29-9091
2021,311412,23-2099
2028,311611,47-5011
2028,325412,49-9062
2028,424480,13-1032
2021,114119,51-9111
2027,115310,29-2061
2023,311710,53-7081
2027,311813,51-4033
2022,312111,15-2021
2019,424410,15-1212
2023,112000,39-3012
2022,312111,49-9094
2024,312130,51-6091
2023,322110,51-6031
2025,493120,47-5032
2025,111000,27-1011
2021,111000,51-3093
2025,115111,27-1026
2022,311919,51-4191
2025,325314,53-2011
2020,424470,19-3034
2026,424590,11-1011
2028,114111,19-3034
2027,311351,45-1011
2019,312230,51-4191
2024,325193,53-2021
2021,325413,49-9011
2021,333243,49-9045
2019,424810,19-1042
2023,115116,13-2051
2024,115310,47-2042
2023,311830,49-9064
2026,312112,29-1215
2026,325414,35-9099
2019,333112,49-2095
2019,424450,51-2041
2024,424460,29-1181
2027,115111,51-9194
2019,311111,49-9063
2020,311225,53-2031
2027,311314,15-2051
2026,311813,41-4012
2021,311942,43-3051
2022,325413,43-4041
2023,424450,29-1128
2025,311340,29-1215
2025,311813,53-5031
2024,311911,43-5021
2020,325312,17-2199
2021,423820,35-9021
2019,115310,37-2012
2021,311421,25-3041
2021,311821,51-9124
2020,311991,49-1011
2022,311991,51-8012
2021,311213,13-2081
2019,311613,27-4015
2022,311812,37-3019
2025,312120,19-3011
2020,333243,43-9199
2023,114112,19-2011
2023,311230,53-7062
2024,311613,47-5032
2025,312111,27-3041
2028,424490,53-4099
2021,424910,53-7031
2026,311991,51-8093
2026,114210,49-3023
2022,115310,49-9094
2022,311224,51-8011
2026,311423,51-6064
2019,312111,35-9099
2021,325414,43-5053
2028,333112,53-2021
2028,423820,51-9199
2025,424910,23-1023
2024,311821,51-9161
2025,311830,51-4191
2023,333112,29-2081
2022,114112,53-7073
2025,115115,51-2061
2022,311511,43-9021
2025,311942,51-8099
2024,424420,13-2072
2024,424450,53-7031
2020,424520,29-1213
2020,114111,39-4012
2021,325315,17-2081
2023,333111,53-7061
2019,333243,53-6021
2022,424430,17-2021
2025,115111,13-1199
2019,115115,51-2021
2025,311212,41-9041
2021,311313,53-7041
2028,311412,53-2011
2028,312111,13-2081
2024,325411,47-2011
2020,333243,27-1027
2019,325315,29-2057
2019,424460,51-9081
2026,311212,31-1131
2022,311613,49-9061
2021,325320,43-6012
2023,424410,43-4181
2024,311351,43-4181
2022,311423,51-8093
2026,311611,43-3011
2024,325312,53-3032
2021,114112,51-3023
2021,311213,25-2012
2028,311511,33-9094
2024,311830,17-3019
2025,311920,51-4061
2022,333111,29-1029
2026,424420,53-4022
2020,424490,13-2071
2023,493130,17-2161
2024,311412,51-9197
2021,423820,29-1299
2028,424510,51-6064
2019,114111,49-3051
2024,311511,27-4011
2019,311919,53-3052
2028,311221,51-6063
2022,311411,47-4021
2027,311412,43-2011
2027,311612,41-9011
2026,325320,47-4011
2020,423820,53-3099
2022,424510,27-1024
2025,311511,27-1024
2024,311824,51-4121
2027,311824,53-6011
2021,325411,35-2011
2022,111000,45-4029
2019,311119,11-1031
2020,325320,11-9031
2025,325414,11-9199
2020,424410,15-1221
2025,115310,51-9199
2020,311422,53-2021
2022,322110,31-9094
2024,325193,13-2011
2024,311213,19-3094
2026,311813,51-4052
2025,325315,51-4071
2026,111000,45-2021
2020,311811,33-1011
2020,311919,47-2044
2026,312111,31-2011
2020,322110,29-1249
2021,115210,51-9193
2026,311212,25-4011
2027,311512,11-9051
2020,311830,49-2092
2022,325311,19-4031
2021,111000,17-2051
2022,114210,49-9063
2022,114210,53-4022
2028,311313,53-3031
2025,311352,13-1151
2023,311615,33-2011
2023,424440,27-4032
2027,311224,29-1242
2021,311919,31-1128
2027,311941,25-4011
2026,311991,11-2032
2027,325315,37-3011
2019,325413,49-2092
2021,424460,29-2061
2025,424490,31-2012
2028,311111,51-3091
2020,311930,51-6063
2028,312111,29-2057
2021,312113,51-9032
2020,311512,29-1212
2021,325414,43-9199
2023,424440,47-3012
2020,114119,47-2161
2021,311111,47-4071
2022,311611,47-5043
2020,311930,39-2011
2025,312111,49-9021
2028,325311,47-4041
2028,333111,49-3021
2019,424480,33-3031
2023,424820,11-9013
2023,112000,29-1161
2028,311111,39-5092
2026,311421,11-2021
2025,311422,37-2021
2027,311513,29-2092
2019,311821,43-3041
2023,312120,29-2081
2022,325320,53-5021
2021,113110,15-1243
2027,311919,47-5081
2023,312140,15-1211
2019,311111,51-3011
2022,424470,39-4011
2021,424470,49-2094
2020,113310,15-1244
2028,311119,13-2011
2024,311212,13-1031
2019,311811,51-5112
2022,311811,25-2059
2027,311813,49-3093
2027,325314,53-3054
2027,325414,29-1215
2020,423820,51-9011
2024,114210,25-4031
2028,115114,27-1014
2023,311224,29-2057
2027,311351,15-2031
2025,311421,13-1082
2023,311612,49-9063
2026,311710,21-1093
2027,311811,33-9031
2021,311941,17-2041
2023,325413,49-9011
2019,424810,45-4021
2023,311119,49-1011
2027,311411,33-9021
2021,311412,53-7041
2025,325311,49-1011
2023,424480,39-2011
2021,424510,29-1217
2019,311225,47-2022
2025,311340,13-1041
2020,311422,51-5112
2024,311991,29-2056
2028,111000,49-9096
2019,113310,49-9095
2025,115112,43-5071
2025,311230,29-1213
2022,311423,19-3094
2026,311615,25-3011
2020,311830,29-1215
2022,312111,41-2011
2026,312120,39-4011
2022,322110,21-2099
2019,424440,39-4021
2028,115111,49-9069
2024,312112,39-3019
2023,493130,19-4043
2020,115112,41-9012
2023,333111,17-2141
2028,424420,47-2231
2022,311423,53-4041
2021,311811,29-2055
2027,311821,19-4042
2019,311911,11-3131
2021,311991,19-2031
2022,325312,51-3091
2025,424410,25-3031
2028,424420,49-9091
2027,112000,27-1014
2022,113210,49-9051
2022,311111,13-1082
2022,311340,49-9098
2020,311821,19-4021
2024,311919,15-1241
2019,424430,47-2044
2019,424480,27-2031
2022,115115,39-6012
2025,311511,29-2091
2021,312140,51-8093
2026,325320,51-9141
2023,424440,11-3121
2021,311313,43-6011
2023,311421,13-1082
2028,311911,29-1029
2019,312113,29-2061
2023,114111,45-4021
2019,311514,47-3012
2028,311811,19-3022
2028,325193,39-1013
2026,333243,27-3091
2024,424510,49-2022
2021,115111,47-2053
2019,115111,29-9091
2024,311221,11-3012
2022,311423,35-2021
2028,311511,51-9111
2021,311812,51-8099
2026,325414,11-2021
2026,424420,15-2099
2021,424420,25-2032
2021,311920,49-9041
2026,311941,47-5041
2024,311942,11-3111
2026,312120,17-2111
2023,321113,27-4015
2025,325193,51-8091
2026,311411,27-1019
2028,311520,49-9069
2023,311613,29-1131
2026,325413,47-2151
2021,424450,51-4061
2020,115116,29-2036
2019,311111,15-1251
2026,311422,51-2098
2023,311991,31-2011
2024,321113,43-4171
2020,311111,15-1221
2025,312230,27-2022
2022,325411,51-2061
2026,325414,37-3011
2028,423820,47-5013
2020,111000,43-6012
2021,114210,19-1029
2023,115116,29-1214
2021,311212,21-2021
2028,311221,19-3092
2019,311224,19-3092
2028,311710,33-1011
2026,311930,41-4012
2022,312111,51-8021
2021,424470,37-2021
2024,424520,27-3042
2024,424590,25-2021
2027,311221,29-2042
2022,311411,33-3051
2022,311412,19-1011
2022,325412,27-4015
2027,325412,43-6014
2023,311821,41-3011
2024,312140,51-8092
2026,325312,29-1217
2021,325413,19-5011
2027,423820,51-7011
2020,424490,27-1023
2019,311512,11-3031
2023,325312,25-4031
2023,424440,53-7061
2026,113110,19-3034
2023,115115,51-2028
2022,311314,51-8012
2028,311514,27-3042
2022,311514,15-1252
2022,311811,47-2221
2028,424820,19-1099
2027,311821,49-9044
2024,311941,41-3041
2022,311941,43-9051
2025,325411,51-9199
2025,424420,51-9041
2028,424510,43-2011
2026,113310,29-1041
2027,114111,53-7072
2021,115113,41-1012
2021,311230,15-1241
2022,311611,33-3052
2020,311920,39-5012
2021,311942,35-3011
2020,113110,25-9031
2024,115113,29-1129
2026,115114,39-5091
2022,115116,49-9091
2027,311352,49-9096
2027,311422,51-7011
2020,311613,29-1122
2023,311824,19-3011
2026,493120,47-2071
2028,493130,27-3031
2026,311314,17-1011
2021,311423,11-3121
2019,311999,33-9031
2023,115111,49-9052
2026,115111,27-4015
2023,115112,43-6014
2021,311213,49-3023
2027,311991,31-9011
2024,325411,51-7099
2022,111000,33-3021
2027,115114,45-4011
2025,115210,53-6061
2022,311423,29-2099
2023,312111,51-9041
2020,321113,43-4121
2028,311351,53-5022
2028,311824,47-2051
2025,325412,31-9095
2020,325414,29-9093
2022,424470,49-9052
2020,115112,49-3011
2022,115116,39-7018
2020,311224,51-3093
2021,311230,29-1224
2028,311313,15-2021
2027,311313,51-8011
2026,311615,29-1131
2027,311911,25-3031
2024,325413,49-2098
2028,333243,11-3121
2028,424910,51-7032
2019,493120,15-2099
2022,113110,43-9051
2019,114111,39-3012
2022,311812,13-1028
2020,322110,43-9031
2025,112000,45-2092
2026,311211,49-3092
2028,311313,25-4022
2027,311811,15-2021
2023,322110,49-2092
2021,113210,15-1254
2025,311212,27-1023
2025,311421,51-4041
2026,311511,53-3051
2021,311513,51-5111
2026,311611,29-1243
2022,312111,51-6092
2023,312140,29-2018
2027,325311,33-3041
2023,325314,25-9045
2019,325320,53-2022
2028,424810,33-1011
2027,113210,21-1021
2024,311340,51-5111
2021,325320,39-3011
2024,424430,27-2041
2022,424440,53-6041
2024,424460,21-1022
2026,115115,29-9099
2022,311615,39-3093
2027,311824,51-5111
2028,311412,17-3025
2022,311423,31-9096
2025,311830,53-3011
2028,322110,25-2057
2026,115112,45-2099
2021,311213,13-2053
2026,311221,31-1128
2024,311824,43-6013
2027,311930,29-1218
2025,325315,43-9199
2021,424490,53-6041
2025,424520,15-1251
2024,113110,33-9021
2021,114119,19-4021
2026,311422,33-1011
2022,312112,33-1099
2019,312120,13-1074
2019,312230,15-1212
2023,325320,51-4023
2020,325411,19-4042
2025,424460,15-2021
2020,424470,51-6062
2026,311421,49-2093
2020,311813,51-6051
2023,311813,41-2031
2024,322110,53-7061
2026,424420,27-2099
2025,311211,19-1031
2027,311221,29-2057
2022,311511,29-2092
2023,311513,53-2011
