display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
2,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2022,623110,Nursing Care Facilities (Skilled Nursing Facilities),2,2,434.0
2,3,    623 - Nursing and Residential Care,,,00,000,21780,Evansville MSA,2020,623220,Residential Mental Health and Substance Abuse Facilities,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,23060,Fort Wayne MSA,2013,621511,Medical Laboratories,2,2,8.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2013,621910,Ambulance Services,2,2,10.0
2,3,    623 - Nursing and Residential Care,,,00,000,29200,Lafayette-West Lafayette MSA,2021,623110,Nursing Care Facilities (Skilled Nursing Facilities),2,2,845.0
2,3,    623 - Nursing and Residential Care,,,00,000,43780,South Bend-Mishawaka MSA,2025,623312,Assisted Living Facilities for the Elderly,2,2,591.0
2,3,    623 - Nursing and Residential Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,623210,Residential Intellectual and Developmental Disability Facilities,2,2,347.0
2,2,    622 - Hospitals,,,00,000,18020,Columbus MSA,2011,622110,General Medical and Surgical Hospitals,2,2,46.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2010,621511,Medical Laboratories,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2018,621498,All Other Outpatient Care Centers,2,2,815.0
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2015,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,8.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2016,621492,Kidney Dialysis Centers,2,2,2617.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2010,621511,Medical Laboratories,2,2,19300.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2013,621410,Family Planning Centers,2,2,1.0
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2013,621112,"Offices of Physicians, Mental Health Specialists",2,2,0.0
2,3,    623 - Nursing and Residential Care,,,00,000,29020,Kokomo MSA,2011,623311,Continuing Care Retirement Communities,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2021,621492,Kidney Dialysis Centers,2,2,49.0
2,2,    622 - Hospitals,,,00,000,18020,Columbus MSA,2022,622210,Psychiatric and Substance Abuse Hospitals,2,2,105.0
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2016,621111,Offices of Physicians (except Mental Health Specialists),2,2,23.0
2,2,    622 - Hospitals,,,00,000,29020,Kokomo MSA,2022,622110,General Medical and Surgical Hospitals,2,2,100.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2020,621420,Outpatient Mental Health and Substance Abuse Centers,2,2,15.0
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2024,621310,Offices of Chiropractors,2,2,10.0
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2015,621991,Blood and Organ Banks,2,2,25.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2022,621420,Outpatient Mental Health and Substance Abuse Centers,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2018,621491,HMO Medical Centers,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2011,621112,"Offices of Physicians, Mental Health Specialists",2,2,64.0
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2018,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,25.0
2,3,    623 - Nursing and Residential Care,,,00,000,23060,Fort Wayne MSA,2023,623311,Continuing Care Retirement Communities,2,2,89.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2022,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,13.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2017,621320,Offices of Optometrists,2,2,8.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621512,Diagnostic Imaging Centers,2,2,556.0
2,2,    622 - Hospitals,,,00,000,23060,Fort Wayne MSA,2020,622110,General Medical and Surgical Hospitals,2,2,3378.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2012,621512,Diagnostic Imaging Centers,2,2,36.0
