sector_id,sector_name,statefips,countyfips,year,own,disc,naics,repunits,empl,wages
2,522 - Credit Intermediation,47,000,2024,0,0,522210,29.0,1103.16,118061658.0
3,525 - Funds and Trusts,56,000,2022,0,1,525190,3.0,0.0,0.0
2,522 - Credit Intermediation,41,000,2024,0,0,522292,343.0,1733.91,205045453.0
3,525 - Funds and Trusts,56,000,2018,0,1,525910,1.0,0.0,0.0
3,524 - Insurance,29,000,2021,0,0,524126,330.0,6049.58,499872542.0
3,524 - Insurance,28,000,2022,0,0,524126,107.0,1147.41,95692097.0
3,524 - Insurance,15,000,2021,0,0,524298,28.0,68.33,4287477.0
3,524 - Insurance,02,000,2019,0,1,524128,3.0,0.0,0.0
3,525 - Funds and Trusts,26,000,2020,0,1,525190,22.0,30.91,2900147.0
3,523 - Securities and Investments,25,000,2024,0,0,523210,46.0,117.33,25053593.0
2,522 - Credit Intermediation,46,000,2022,0,0,522292,98.0,647.16,70660555.0
3,524 - Insurance,10,000,2022,0,1,524127,11.0,0.0,0.0
2,522 - Credit Intermediation,37,000,2019,0,0,522110,2480.0,65267.58,7160070914.0
3,525 - Funds and Trusts,30,000,2018,0,1,525920,2.0,0.0,0.0
3,523 - Securities and Investments,18,000,2022,0,0,523940,1200.0,4557.25,523437595.0
3,524 - Insurance,44,000,2019,0,0,524127,6.0,27.33,2449184.0
3,525 - Funds and Trusts,33,000,2018,0,1,525910,1.0,0.0,0.0
3,524 - Insurance,06,000,2023,0,0,524128,113.0,1729.75,204024529.0
3,523 - Securities and Investments,53,000,2022,0,0,523150,1058.0,4999.41,1218539386.0
2,522 - Credit Intermediation,18,000,2024,0,0,522130,553.0,7968.33,520617531.0
3,523 - Securities and Investments,05,000,2021,0,0,523910,42.0,54.83,5934845.0
3,525 - Funds and Trusts,26,000,2024,0,1,525920,115.0,108.75,12102589.0
3,524 - Insurance,44,000,2023,0,0,524130,12.0,27.5,7211298.0
3,523 - Securities and Investments,0 ,000,2021,0,0,523210,463.0,6255.91,1437247421.0
3,523 - Securities and Investments,04,000,2019,0,0,523999,62.0,258.66,57854781.0
3,525 - Funds and Trusts,49,000,2021,0,1,525910,22.0,0.0,0.0
3,524 - Insurance,10,000,2021,0,1,524127,10.0,0.0,0.0
3,524 - Insurance,22,000,2020,0,1,524298,163.0,926.5,66784539.0
2,522 - Credit Intermediation,13,000,2019,0,0,522291,761.0,4014.66,233270101.0
3,523 - Securities and Investments,37,000,2019,0,0,523210,3.0,5.5,814878.0
3,523 - Securities and Investments,56,000,2022,0,0,523910,39.0,69.25,14265341.0
3,525 - Funds and Trusts,41,000,2018,0,0,525920,10.0,20.75,868494.0
2,522 - Credit Intermediation,49,000,2022,0,0,522180,19.0,387.16,51519230.0
3,523 - Securities and Investments,21,000,2021,0,0,523210,5.0,5.0,474038.0
3,524 - Insurance,09,000,2022,0,0,524130,36.0,1625.0,403232844.0
2,522 - Credit Intermediation,51,000,2024,0,0,522130,568.0,9240.66,692725245.0
3,523 - Securities and Investments,09,000,2024,0,0,523160,92.0,1238.75,725715127.0
2,522 - Credit Intermediation,78,000,2024,0,1,522292,5.0,4.0,401245.0
3,524 - Insurance,0 ,000,2021,0,1,524114,5800.0,397988.0,38929431226.0
2,522 - Credit Intermediation,44,000,2018,0,0,522310,63.0,355.08,27841556.0
3,525 - Funds and Trusts,44,000,2023,0,0,525120,8.0,15.0,1625041.0
3,524 - Insurance,0 ,000,2020,0,1,524113,5611.0,240976.75,27329988557.0
3,525 - Funds and Trusts,0 ,000,2022,0,1,525990,2952.0,9980.16,2189401214.0
3,524 - Insurance,02,000,2020,0,0,524114,16.0,72.16,6295353.0
3,525 - Funds and Trusts,38,000,2021,0,1,525920,22.0,0.0,0.0
3,523 - Securities and Investments,47,000,2024,0,0,523940,1748.0,6322.75,1221664834.0
3,524 - Insurance,15,000,2023,0,1,524128,4.0,0.0,0.0
3,524 - Insurance,08,000,2024,0,0,524298,230.0,837.91,99069167.0
3,525 - Funds and Trusts,12,000,2022,0,0,525190,40.0,247.33,21062401.0
3,525 - Funds and Trusts,24,000,2022,0,0,525120,25.0,135.75,7942803.0
3,524 - Insurance,46,000,2023,0,0,524127,19.0,176.08,10352436.0
3,524 - Insurance,12,000,2021,0,1,524114,708.0,37044.5,3279212341.0
3,523 - Securities and Investments,23,000,2019,0,1,523999,4.0,0.0,0.0
3,524 - Insurance,12,000,2018,0,0,524113,419.0,8984.58,840798414.0
3,524 - Insurance,25,000,2022,0,0,524298,245.0,3158.25,536773051.0
2,522 - Credit Intermediation,45,000,2019,0,0,522320,105.0,545.91,35724760.0
3,524 - Insurance,42,000,2019,0,0,524291,282.0,2519.83,210249828.0
3,524 - Insurance,18,000,2019,0,0,524126,354.0,8894.83,664139117.0
3,524 - Insurance,31,000,2022,0,0,524126,170.0,3713.33,310169550.0
3,524 - Insurance,50,000,2022,0,1,524127,10.0,0.0,0.0
3,524 - Insurance,31,000,2022,0,0,524127,34.0,149.08,8558426.0
3,525 - Funds and Trusts,08,000,2022,0,0,525920,60.0,58.25,6288915.0
2,522 - Credit Intermediation,45,000,2018,0,0,522310,125.0,441.16,32176752.0
2,522 - Credit Intermediation,56,000,2024,0,0,522291,43.0,92.33,14682938.0
3,524 - Insurance,36,000,2018,0,0,524210,7451.0,48480.75,5245844239.0
3,524 - Insurance,36,000,2020,0,0,524128,32.0,438.08,65828166.0
3,524 - Insurance,36,000,2019,0,1,524126,578.0,27663.08,3192323488.0
3,524 - Insurance,48,000,2018,0,0,524127,695.0,8168.58,755145658.0
3,523 - Securities and Investments,27,000,2024,0,0,523150,1016.0,10596.58,2266284637.0
3,523 - Securities and Investments,33,000,2024,0,0,523940,587.0,2638.58,520872795.0
3,525 - Funds and Trusts,16,000,2023,0,0,525190,12.0,41.5,3224633.0
3,524 - Insurance,10,000,2023,0,0,524128,11.0,53.25,14734007.0
3,525 - Funds and Trusts,50,000,2022,0,1,525910,1.0,0.0,0.0
2,522 - Credit Intermediation,72,000,2020,0,1,522310,4.0,0.0,0.0
3,525 - Funds and Trusts,72,000,2021,0,1,525920,8.0,0.0,0.0
3,524 - Insurance,20,000,2023,0,0,524128,34.0,226.66,24552358.0
3,524 - Insurance,10,000,2019,0,0,524127,10.0,65.0,4028700.0
3,523 - Securities and Investments,04,000,2018,0,0,523999,61.0,324.16,48512786.0
1,521 - Central Bank,25,000,2019,0,1,521110,10.0,0.0,0.0
2,522 - Credit Intermediation,22,000,2018,0,0,522310,119.0,379.16,27406200.0
3,524 - Insurance,27,000,2020,0,1,524298,275.0,1687.41,173809451.0
3,524 - Insurance,44,000,2022,0,0,524128,10.0,10.33,1308759.0
3,523 - Securities and Investments,53,000,2023,0,0,523910,120.0,344.0,74330410.0
3,525 - Funds and Trusts,26,000,2023,0,1,525110,41.0,129.83,11167412.0
3,525 - Funds and Trusts,15,000,2020,0,0,525920,29.0,56.75,1947142.0
1,521 - Central Bank,21,000,2024,0,0,521110,23.0,52.33,7235665.0
3,524 - Insurance,0 ,000,2019,0,1,524113,5377.0,241307.0,26649534253.0
3,525 - Funds and Trusts,15,000,2022,0,0,525920,20.0,47.58,1930738.0
2,522 - Credit Intermediation,05,000,2018,0,0,522320,53.0,240.58,20065156.0
2,522 - Credit Intermediation,05,000,2018,0,0,522310,53.0,186.41,11976154.0
3,525 - Funds and Trusts,08,000,2018,0,1,525120,4.0,0.0,0.0
3,525 - Funds and Trusts,08,000,2018,0,0,525990,33.0,129.66,24385777.0
2,522 - Credit Intermediation,25,000,2020,0,1,522210,15.0,0.0,0.0
3,524 - Insurance,23,000,2019,0,0,524113,12.0,3428.33,277058066.0
1,521 - Central Bank,22,000,2019,0,1,521110,5.0,0.0,0.0
3,524 - Insurance,31,000,2023,0,0,524210,1660.0,7748.66,625443359.0
2,522 - Credit Intermediation,55,000,2023,0,0,522130,570.0,9473.5,574690592.0
3,524 - Insurance,46,000,2023,0,0,524113,12.0,816.5,72195011.0
2,522 - Credit Intermediation,47,000,2023,0,0,522130,500.0,5790.33,389665256.0
3,525 - Funds and Trusts,16,000,2019,0,0,525110,4.0,39.0,1730583.0
3,524 - Insurance,12,000,2020,0,1,524126,1143.0,29499.66,2523706178.0
3,524 - Insurance,46,000,2024,0,1,524128,15.0,37.83,5276691.0
3,524 - Insurance,21,000,2018,0,0,524292,123.0,4282.83,269703715.0
3,524 - Insurance,33,000,2023,0,0,524291,70.0,222.5,26315025.0
3,523 - Securities and Investments,54,000,2018,0,1,523210,1.0,0.0,0.0
3,525 - Funds and Trusts,55,000,2024,0,1,525990,15.0,0.0,0.0
3,524 - Insurance,72,000,2024,0,0,524113,48.0,1744.58,98985470.0
3,525 - Funds and Trusts,45,000,2024,0,0,525190,12.0,21.33,1327533.0
2,522 - Credit Intermediation,49,000,2019,0,0,522390,97.0,1526.08,97576272.0
3,525 - Funds and Trusts,55,000,2022,0,1,525990,11.0,0.0,0.0
2,522 - Credit Intermediation,27,000,2018,0,0,522130,289.0,4661.5,264349702.0
2,522 - Credit Intermediation,27,000,2021,0,0,522220,117.0,1012.91,107506526.0
3,525 - Funds and Trusts,32,000,2019,0,1,525120,1.0,0.0,0.0
3,523 - Securities and Investments,26,000,2019,0,0,523210,11.0,7.33,458382.0
2,522 - Credit Intermediation,34,000,2018,0,0,522310,247.0,2177.0,237058107.0
2,522 - Credit Intermediation,51,000,2023,0,0,522110,2099.0,24664.5,2198773201.0
3,523 - Securities and Investments,02,000,2022,0,1,523150,64.0,0.0,0.0
3,524 - Insurance,25,000,2019,0,0,524130,32.0,306.75,61572307.0
2,522 - Credit Intermediation,11,000,2024,0,0,522299,25.0,1052.33,206398041.0
1,521 - Central Bank,22,000,2023,0,1,521110,7.0,0.0,0.0
2,522 - Credit Intermediation,15,000,2024,0,0,522291,30.0,129.0,11593314.0
2,522 - Credit Intermediation,48,000,2024,0,0,522292,1738.0,19655.5,2541903690.0
3,525 - Funds and Trusts,26,000,2019,0,1,525920,78.0,65.5,5215468.0
1,521 - Central Bank,16,000,2023,0,0,521110,31.0,33.66,4886988.0
3,524 - Insurance,28,000,2024,0,0,524126,117.0,1181.25,111266036.0
3,524 - Insurance,29,000,2022,0,0,524114,130.0,7426.58,617926567.0
2,522 - Credit Intermediation,18,000,2021,0,1,522292,279.0,4775.91,517803860.0
2,522 - Credit Intermediation,12,000,2022,0,0,522320,703.0,11898.16,1341915407.0
2,522 - Credit Intermediation,12,000,2018,0,1,522291,530.0,4124.58,275130409.0
3,525 - Funds and Trusts,48,000,2021,0,0,525920,175.0,334.41,86648176.0
3,524 - Insurance,20,000,2022,0,0,524126,144.0,4608.08,372849879.0
3,525 - Funds and Trusts,37,000,2023,0,0,525110,16.0,12.91,1067477.0
2,522 - Credit Intermediation,18,000,2019,0,1,522292,239.0,3325.91,295721016.0
3,525 - Funds and Trusts,25,000,2021,0,1,525920,32.0,0.0,0.0
1,521 - Central Bank,31,000,2019,0,1,521110,3.0,0.0,0.0
3,524 - Insurance,38,000,2023,0,0,524292,49.0,2014.75,138854779.0
3,523 - Securities and Investments,16,000,2019,0,0,523910,10.0,18.83,1108529.0
3,525 - Funds and Trusts,20,000,2022,0,1,525910,1.0,0.0,0.0
2,522 - Credit Intermediation,20,000,2019,0,0,522210,8.0,156.0,17128256.0
3,524 - Insurance,22,000,2018,0,0,524291,151.0,792.75,59293999.0
3,524 - Insurance,10,000,2018,0,0,524298,35.0,267.41,23526221.0
3,525 - Funds and Trusts,31,000,2024,0,0,525110,11.0,18.0,1344155.0
3,523 - Securities and Investments,0 ,000,2022,0,0,523160,3516.0,23642.41,6984713227.0
3,523 - Securities and Investments,0 ,000,2024,0,0,523910,9800.0,33998.83,9521064206.0
1,521 - Central Bank,39,000,2022,0,0,521110,30.0,1151.08,145172920.0
3,524 - Insurance,39,000,2024,0,0,524113,215.0,5172.0,577063630.0
2,522 - Credit Intermediation,28,000,2022,0,0,522299,163.0,719.5,31934355.0
2,522 - Credit Intermediation,28,000,2024,0,0,522320,80.0,372.33,28027595.0
3,524 - Insurance,30,000,2019,0,0,524113,10.0,25.33,2686208.0
2,522 - Credit Intermediation,28,000,2021,0,0,522210,5.0,5.25,661556.0
3,524 - Insurance,31,000,2018,0,0,524291,76.0,1099.5,79270080.0
2,522 - Credit Intermediation,28,000,2020,0,0,522110,1038.0,12416.83,794338095.0
3,523 - Securities and Investments,37,000,2022,0,0,523160,72.0,200.16,52493914.0
3,523 - Securities and Investments,40,000,2019,0,0,523910,274.0,689.0,51052066.0
3,525 - Funds and Trusts,22,000,2021,0,0,525990,19.0,68.58,19234042.0
2,522 - Credit Intermediation,23,000,2018,0,0,522292,61.0,513.0,41168481.0
2,522 - Credit Intermediation,06,000,2020,0,0,522390,1403.0,9383.33,1021059082.0
3,525 - Funds and Trusts,22,000,2021,0,0,525190,7.0,65.0,4423133.0
3,523 - Securities and Investments,38,000,2023,0,1,523210,1.0,0.0,0.0
2,522 - Credit Intermediation,53,000,2022,0,0,522210,14.0,59.75,8121471.0
3,523 - Securities and Investments,04,000,2024,0,0,523999,106.0,226.33,34218769.0
2,522 - Credit Intermediation,32,000,2019,0,0,522130,115.0,1506.41,86168749.0
3,524 - Insurance,15,000,2019,0,0,524292,50.0,916.83,66449931.0
3,524 - Insurance,26,000,2021,0,0,524298,466.0,2424.25,212439627.0
3,524 - Insurance,37,000,2022,0,0,524210,5208.0,31032.25,2823091081.0
3,523 - Securities and Investments,05,000,2023,0,0,523991,17.0,44.0,2727225.0
3,524 - Insurance,26,000,2023,0,0,524292,209.0,3105.33,256216092.0
3,523 - Securities and Investments,45,000,2022,0,0,523210,36.0,221.16,32443802.0
3,525 - Funds and Trusts,11,000,2018,0,1,525120,1.0,0.0,0.0
3,523 - Securities and Investments,44,000,2024,0,1,523991,13.0,0.0,0.0
3,525 - Funds and Trusts,05,000,2023,0,0,525110,8.0,12.5,1636614.0
3,524 - Insurance,53,000,2018,0,0,524130,12.0,95.66,11089584.0
3,525 - Funds and Trusts,24,000,2022,0,0,525110,28.0,70.25,8762031.0
1,521 - Central Bank,29,000,2022,0,1,521110,32.0,0.0,0.0
3,523 - Securities and Investments,23,000,2022,0,1,523210,1.0,0.0,0.0
3,524 - Insurance,53,000,2018,0,0,524113,122.0,2770.33,297598942.0
3,523 - Securities and Investments,23,000,2024,0,1,523210,5.0,0.0,0.0
3,524 - Insurance,12,000,2019,0,0,524114,511.0,34485.5,2839812893.0
2,522 - Credit Intermediation,50,000,2021,0,1,522110,139.0,0.0,0.0
3,525 - Funds and Trusts,12,000,2020,0,0,525990,196.0,567.33,103678762.0
3,524 - Insurance,56,000,2021,0,0,524291,54.0,246.33,12919533.0
2,522 - Credit Intermediation,41,000,2024,0,0,522110,912.0,10043.75,912550356.0
3,524 - Insurance,12,000,2019,0,0,524130,79.0,1812.83,167075877.0
3,524 - Insurance,21,000,2019,0,0,524114,93.0,13643.41,1382049243.0
2,522 - Credit Intermediation,56,000,2020,0,0,522320,14.0,22.25,1727201.0
3,523 - Securities and Investments,50,000,2024,0,0,523991,8.0,34.16,4178596.0
3,524 - Insurance,56,000,2024,0,1,524128,11.0,0.5,75476.0
3,524 - Insurance,02,000,2022,0,0,524210,200.0,838.5,62012254.0
2,522 - Credit Intermediation,01,000,2023,0,0,522299,428.0,1352.75,76243375.0
3,524 - Insurance,11,000,2020,0,1,524127,8.0,0.0,0.0
3,524 - Insurance,11,000,2021,0,0,524126,22.0,122.75,23930029.0
3,524 - Insurance,11,000,2022,0,0,524127,10.0,75.83,18223026.0
2,522 - Credit Intermediation,27,000,2023,0,0,522291,125.0,622.58,58125311.0
3,524 - Insurance,47,000,2020,0,0,524128,35.0,1007.91,96072025.0
2,522 - Credit Intermediation,39,000,2023,0,0,522390,201.0,683.33,32751399.0
3,524 - Insurance,48,000,2023,0,1,524126,686.0,50529.5,5511675453.0
2,522 - Credit Intermediation,51,000,2023,0,0,522210,82.0,13986.75,2457535434.0
2,522 - Credit Intermediation,55,000,2018,0,0,522110,1745.0,28163.75,1805683383.0
2,522 - Credit Intermediation,16,000,2024,0,1,522130,296.0,0.0,0.0
3,524 - Insurance,02,000,2018,0,0,524210,185.0,878.16,57209872.0
3,525 - Funds and Trusts,49,000,2023,0,0,525910,44.0,209.33,23934553.0
2,522 - Credit Intermediation,20,000,2019,0,1,522291,103.0,978.0,57765703.0
2,522 - Credit Intermediation,04,000,2021,0,0,522130,261.0,3910.0,242673966.0
3,523 - Securities and Investments,20,000,2024,0,0,523999,24.0,40.25,5397192.0
3,524 - Insurance,27,000,2022,0,0,524126,246.0,7280.91,843156821.0
3,524 - Insurance,30,000,2021,0,1,524114,27.0,542.0,49326257.0
3,524 - Insurance,44,000,2019,0,0,524128,6.0,5.16,319488.0
3,523 - Securities and Investments,35,000,2023,0,0,523160,16.0,15.0,1376974.0
2,522 - Credit Intermediation,06,000,2021,0,0,522110,6954.0,108179.25,13517565047.0
3,523 - Securities and Investments,29,000,2020,0,0,523210,7.0,22.75,2235023.0
3,525 - Funds and Trusts,55,000,2019,0,0,525920,11.0,47.0,3888535.0
2,522 - Credit Intermediation,05,000,2020,0,0,522130,115.0,1001.91,49315931.0
2,522 - Credit Intermediation,06,000,2021,0,0,522320,966.0,17117.41,11765963404.0
3,524 - Insurance,26,000,2021,0,0,524292,155.0,2952.41,220207825.0
3,523 - Securities and Investments,04,000,2023,0,1,523150,692.0,12799.5,1727723953.0
3,525 - Funds and Trusts,34,000,2020,0,0,525110,15.0,69.08,7955936.0
2,522 - Credit Intermediation,78,000,2020,0,0,522390,5.0,15.0,447368.0
3,523 - Securities and Investments,72,000,2024,0,0,523991,9.0,42.58,2271116.0
2,522 - Credit Intermediation,42,000,2023,0,0,522210,26.0,276.33,59690381.0
2,522 - Credit Intermediation,49,000,2019,0,0,522310,289.0,2619.16,241960922.0
3,524 - Insurance,09,000,2024,0,0,524210,2007.0,12609.66,1915490565.0
3,524 - Insurance,23,000,2024,0,0,524210,572.0,4190.41,409221134.0
3,525 - Funds and Trusts,55,000,2020,0,1,525120,2.0,0.0,0.0
3,524 - Insurance,40,000,2020,0,0,524127,23.0,116.58,8292221.0
3,525 - Funds and Trusts,34,000,2024,0,1,525190,2.0,0.0,0.0
3,523 - Securities and Investments,31,000,2024,0,0,523210,9.0,15.08,2240097.0
3,523 - Securities and Investments,44,000,2024,0,0,523150,124.0,2757.66,406933544.0
3,524 - Insurance,72,000,2021,0,0,524113,53.0,1641.83,85858276.0
2,522 - Credit Intermediation,49,000,2022,0,0,522210,26.0,1130.75,105391285.0
3,523 - Securities and Investments,11,000,2022,0,0,523150,108.0,1062.41,379844407.0
2,522 - Credit Intermediation,11,000,2021,0,0,522310,46.0,199.83,51703987.0
2,522 - Credit Intermediation,36,000,2021,0,0,522130,776.0,12415.0,831370637.0
3,523 - Securities and Investments,02,000,2021,0,1,523999,2.0,0.0,0.0
3,523 - Securities and Investments,51,000,2020,0,0,523991,46.0,159.75,12550586.0
2,522 - Credit Intermediation,04,000,2023,0,0,522210,17.0,1401.25,122436079.0
2,522 - Credit Intermediation,04,000,2023,0,0,522390,184.0,8854.08,1134085628.0
3,524 - Insurance,50,000,2024,0,0,524113,21.0,742.66,108863832.0
3,523 - Securities and Investments,19,000,2018,0,0,523991,10.0,51.91,3818787.0
3,524 - Insurance,18,000,2019,0,0,524113,98.0,6095.91,558075433.0
3,524 - Insurance,41,000,2022,0,0,524128,14.0,45.16,4772819.0
2,522 - Credit Intermediation,45,000,2018,0,0,522292,438.0,7150.16,516365340.0
3,524 - Insurance,41,000,2024,0,0,524292,120.0,3378.75,347071698.0
3,523 - Securities and Investments,09,000,2019,0,0,523910,153.0,476.33,138497746.0
3,524 - Insurance,21,000,2020,0,1,524113,56.0,508.16,54041497.0
2,522 - Credit Intermediation,50,000,2018,0,1,522210,2.0,0.0,0.0
3,524 - Insurance,56,000,2023,0,1,524113,16.0,0.0,0.0
3,525 - Funds and Trusts,56,000,2022,0,1,525910,4.0,0.0,0.0
1,521 - Central Bank,47,000,2024,0,0,521110,8.0,138.16,16924783.0
3,524 - Insurance,16,000,2023,0,0,524298,149.0,694.58,60374981.0
2,522 - Credit Intermediation,08,000,2020,0,0,522291,77.0,311.0,29660472.0
2,522 - Credit Intermediation,10,000,2024,0,0,522220,31.0,329.58,62007118.0
3,524 - Insurance,02,000,2019,0,0,524291,17.0,59.91,3555123.0
3,524 - Insurance,45,000,2018,0,1,524292,92.0,2663.41,139430336.0
3,523 - Securities and Investments,34,000,2018,0,0,523991,14.0,263.83,37123004.0
3,524 - Insurance,55,000,2021,0,0,524128,25.0,227.5,21512445.0
2,522 - Credit Intermediation,46,000,2019,0,0,522320,39.0,3601.75,198059265.0
3,525 - Funds and Trusts,30,000,2023,0,0,525110,4.0,5.0,359224.0
3,524 - Insurance,19,000,2022,0,0,524114,50.0,2464.66,261959205.0
2,522 - Credit Intermediation,18,000,2021,0,0,522110,1796.0,19249.91,1317528000.0
2,522 - Credit Intermediation,12,000,2021,0,0,522310,1490.0,10050.5,1315593227.0
2,522 - Credit Intermediation,26,000,2024,0,0,522220,206.0,4299.16,601802609.0
2,522 - Credit Intermediation,18,000,2021,0,0,522220,143.0,1179.0,100958285.0
2,522 - Credit Intermediation,37,000,2019,0,0,522291,400.0,3233.91,279511276.0
3,524 - Insurance,19,000,2020,0,0,524291,155.0,989.33,85031006.0
2,522 - Credit Intermediation,12,000,2020,0,0,522130,1029.0,23397.41,1476346152.0
3,524 - Insurance,10,000,2023,0,0,524126,56.0,1060.08,116734267.0
3,525 - Funds and Trusts,30,000,2019,0,1,525110,2.0,0.0,0.0
3,525 - Funds and Trusts,30,000,2021,0,1,525920,13.0,0.0,0.0
3,523 - Securities and Investments,55,000,2022,0,0,523940,1049.0,5340.5,983485035.0
1,521 - Central Bank,26,000,2021,0,0,521110,46.0,352.0,41314768.0
2,522 - Credit Intermediation,22,000,2024,0,0,522299,172.0,737.83,38519154.0
3,525 - Funds and Trusts,17,000,2022,0,0,525120,25.0,236.75,14405028.0
3,524 - Insurance,39,000,2020,0,1,524298,196.0,3181.25,181938920.0
3,523 - Securities and Investments,32,000,2022,0,0,523999,21.0,45.91,6287878.0
2,522 - Credit Intermediation,19,000,2021,0,0,522210,9.0,174.0,11502263.0
2,522 - Credit Intermediation,38,000,2022,0,1,522210,2.0,0.0,0.0
2,522 - Credit Intermediation,27,000,2023,0,0,522310,217.0,1205.91,146089174.0
2,522 - Credit Intermediation,16,000,2023,0,0,522110,531.0,5561.75,429339620.0
3,523 - Securities and Investments,01,000,2022,0,0,523910,52.0,98.08,12828003.0
2,522 - Credit Intermediation,32,000,2022,0,0,522210,27.0,3337.58,284182964.0
3,525 - Funds and Trusts,01,000,2024,0,0,525920,54.0,42.41,3850569.0
2,522 - Credit Intermediation,54,000,2020,0,0,522292,70.0,255.58,28159784.0
3,523 - Securities and Investments,17,000,2018,0,0,523910,189.0,938.75,217466582.0
2,522 - Credit Intermediation,40,000,2024,0,0,522310,41.0,62.25,5431031.0
3,524 - Insurance,40,000,2024,0,0,524298,73.0,178.83,15902561.0
2,522 - Credit Intermediation,11,000,2018,0,0,522310,28.0,163.33,41901617.0
1,521 - Central Bank,48,000,2020,0,0,521110,27.0,1605.16,192118057.0
2,522 - Credit Intermediation,17,000,2021,0,0,522210,28.0,3585.5,553342566.0
3,524 - Insurance,21,000,2022,0,0,524210,2360.0,10948.83,828206222.0
2,522 - Credit Intermediation,26,000,2023,0,0,522299,153.0,543.58,49810365.0
3,524 - Insurance,11,000,2022,0,0,524210,233.0,1121.08,341598539.0
2,522 - Credit Intermediation,17,000,2022,0,0,522320,300.0,3358.41,403815683.0
2,522 - Credit Intermediation,17,000,2023,0,0,522110,2746.0,74807.16,8602142483.0
3,523 - Securities and Investments,15,000,2023,0,0,523999,6.0,22.33,3063288.0
2,522 - Credit Intermediation,56,000,2018,0,0,522310,16.0,31.75,2739899.0
3,523 - Securities and Investments,16,000,2022,0,0,523160,21.0,91.33,9811480.0
2,522 - Credit Intermediation,05,000,2024,0,0,522390,31.0,205.33,15290281.0
3,523 - Securities and Investments,28,000,2022,0,0,523150,207.0,626.16,108015140.0
3,523 - Securities and Investments,28,000,2022,0,0,523910,28.0,56.16,3881050.0
3,524 - Insurance,41,000,2018,0,0,524298,66.0,478.16,35667254.0
2,522 - Credit Intermediation,38,000,2019,0,1,522291,18.0,0.0,0.0
2,522 - Credit Intermediation,02,000,2018,0,0,522130,97.0,2230.83,124766485.0
2,522 - Credit Intermediation,22,000,2018,0,0,522210,17.0,119.33,7168983.0
3,523 - Securities and Investments,20,000,2024,0,0,523910,58.0,128.58,15100946.0
3,525 - Funds and Trusts,45,000,2018,0,0,525190,9.0,7.0,263723.0
3,524 - Insurance,27,000,2021,0,0,524127,44.0,878.0,81723970.0
3,523 - Securities and Investments,37,000,2021,0,0,523210,9.0,36.75,4253234.0
2,522 - Credit Intermediation,23,000,2020,0,0,522320,34.0,1606.41,162293093.0
3,523 - Securities and Investments,29,000,2023,0,0,523940,1408.0,6110.66,823113741.0
2,522 - Credit Intermediation,18,000,2024,0,0,522292,256.0,3033.66,295184286.0
3,523 - Securities and Investments,53,000,2021,0,1,523210,5.0,0.0,0.0
3,525 - Funds and Trusts,22,000,2024,0,1,525110,14.0,79.58,6194977.0
3,524 - Insurance,13,000,2018,0,0,524128,26.0,785.83,81756962.0
3,523 - Securities and Investments,78,000,2020,0,1,523991,2.0,0.0,0.0
3,525 - Funds and Trusts,54,000,2021,0,1,525120,4.0,0.0,0.0
2,522 - Credit Intermediation,53,000,2024,0,0,522110,1350.0,15932.75,1825507424.0
3,524 - Insurance,09,000,2022,0,0,524114,54.0,4890.0,658756065.0
3,524 - Insurance,53,000,2024,0,0,524113,54.0,2276.33,326064468.0
3,525 - Funds and Trusts,05,000,2022,0,1,525990,8.0,0.0,0.0
3,525 - Funds and Trusts,11,000,2024,0,1,525120,6.0,0.0,0.0
2,522 - Credit Intermediation,49,000,2019,0,0,522220,93.0,1566.66,108081835.0
3,525 - Funds and Trusts,53,000,2023,0,1,525110,4.0,7.83,943005.0
2,522 - Credit Intermediation,44,000,2022,0,0,522310,106.0,545.83,59417386.0
3,524 - Insurance,39,000,2022,0,0,524114,246.0,17123.91,1491547285.0
3,523 - Securities and Investments,30,000,2023,0,0,523150,198.0,928.58,177315793.0
3,524 - Insurance,30,000,2024,0,0,524298,75.0,338.91,34585197.0
2,522 - Credit Intermediation,50,000,2023,0,1,522180,88.0,0.0,0.0
2,522 - Credit Intermediation,13,000,2019,0,0,522210,24.0,710.5,98960726.0
3,524 - Insurance,06,000,2022,0,0,524114,585.0,34988.75,4177911186.0
2,522 - Credit Intermediation,06,000,2020,0,0,522130,1366.0,22218.08,1652122773.0
3,523 - Securities and Investments,48,000,2018,0,0,523910,1345.0,6589.0,1051152875.0
3,523 - Securities and Investments,22,000,2018,0,0,523991,18.0,94.0,9070425.0
2,522 - Credit Intermediation,06,000,2020,0,0,522291,1162.0,9059.75,1147898801.0
3,525 - Funds and Trusts,41,000,2022,0,0,525110,18.0,62.0,5361311.0
3,525 - Funds and Trusts,11,000,2020,0,1,525920,30.0,0.0,0.0
3,525 - Funds and Trusts,34,000,2022,0,0,525910,45.0,88.58,19135643.0
3,524 - Insurance,38,000,2020,0,0,524126,53.0,678.66,51128324.0
1,521 - Central Bank,10,000,2018,0,1,521110,1.0,0.0,0.0
2,522 - Credit Intermediation,0 ,000,2023,0,0,522210,1079.0,72779.16,9897926956.0
3,525 - Funds and Trusts,56,000,2023,0,1,525990,13.0,0.0,0.0
3,525 - Funds and Trusts,19,000,2023,0,0,525920,25.0,11.16,1754047.0
3,524 - Insurance,21,000,2020,0,0,524130,12.0,56.16,5088096.0
