cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2020,308932.28793803183,Non-STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,49255.84823422857,STEM
AgriNovus,United States,0,000,00000,2020,455339.06592151494,Non-STEM
Health,Terre Haute MSA,00,000,45460,2027,9227.409523897179,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2026,364.83219206592264,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2022,63213.767806862066,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2026,90.61452149195107,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2028,11368.521522001713,Non-STEM
Conexus,Indiana,18,000,00000,2019,57771.20789677451,STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2024,124.8410033841246,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2023,1.122953491,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2024,8294.061926495975,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2027,278.72637224802895,STEM
Conexus,Terre Haute MSA,00,000,45460,2020,11766.254682147224,Non-STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2023,1723.8475951047558,Non-STEM
Health,Cincinnati MSA,00,000,17140,2028,2122.2016546827103,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2026,302.2587201971086,Non-STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,45382.59676086603,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2026,15611.496966310664,Non-STEM
BioX,United States,0,000,00000,2025,1874818.7681810325,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2021,68.93329842915614,STEM
TechPoint,Evansville MSA,00,000,21780,2027,831.2998097653515,STEM
TechPoint,Muncie MSA,00,000,34620,2020,472.4807286561294,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2028,113.4338007934914,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2028,379.8849536486416,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2023,6501.514299930352,Non-STEM
Finance,Evansville MSA,00,000,21780,2024,3708.1158244204858,Non-STEM
Health,Michigan City-La Porte MSA,00,000,33140,2024,34.598858433899075,STEM
Finance,Fort Wayne MSA,00,000,23060,2025,907.6766120970034,STEM
AgriNovus,Columbus MSA,00,000,18020,2028,46.871403981912835,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,15696.768964141125,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2027,84205.2112895096,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2019,191.4531595058894,STEM
Finance,Indiana,18,000,00000,2028,9774.322191718345,STEM
Finance,Bloomington MSA,00,000,14020,2025,153.6677015049579,STEM
Finance,Bloomington MSA,00,000,14020,2026,155.53102737739806,STEM
Finance,Bloomington MSA,00,000,14020,2023,121.03607534292284,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2023,17748.987513300614,Non-STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2026,19035.676418425417,Non-STEM
Health,Muncie MSA,00,000,34620,2025,52.29519035696002,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2027,77.31092836367955,STEM
Finance,Indiana,18,000,00000,2021,7680.987818055935,STEM
AgriNovus,Bloomington MSA,00,000,14020,2019,1.22986101623,STEM
Health,Terre Haute MSA,00,000,45460,2020,8877.741941496886,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2025,223936.55901246902,Non-STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,42743.4851596213,STEM
Finance,United States,0,000,00000,2023,597793.8834578703,STEM
Conexus,Fort Wayne MSA,00,000,23060,2028,4397.458852680156,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2019,8439.615500987728,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2027,196.40484678728313,STEM
TechPoint,Cincinnati MSA,00,000,17140,2024,14805.90979046995,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2023,11971.180737111283,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2023,424.84637995875863,STEM
BioCrossroads,Columbus MSA,00,000,18020,2028,369.49319043259203,STEM
BioCrossroads,Columbus MSA,00,000,18020,2023,341.9640063954577,STEM
TechPoint,Indiana,18,000,00000,2028,43638.99528632352,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2027,5550.638053744717,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2027,24443.657141478616,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2027,9519.648108773668,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2026,113.52221909613495,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2021,727.3323930119825,STEM
AgriNovus,Cincinnati MSA,00,000,17140,2022,84.13575471290218,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2027,8330.855704265088,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2026,1639.0440973926436,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,19421.08869167552,STEM
Conexus,Terre Haute MSA,00,000,45460,2024,13340.486615325455,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2027,58449.68275861146,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,16237.846551708097,STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2027,23333.292319261032,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2026,525.91136382576,STEM
Conexus,Columbus MSA,00,000,18020,2022,18210.757785213915,Non-STEM
TechPoint,United States,0,000,00000,2028,3408487.0817677826,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2027,77010.66443900076,Non-STEM
AgriNovus,Columbus MSA,00,000,18020,2027,1.17018050484,STEM
Conexus,Indiana,18,000,00000,2020,54234.78149723302,STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2028,76.1537694054409,STEM
TechPoint,Kokomo MSA,00,000,29020,2020,74.15281572265957,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2028,86.3814370542737,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2025,64.8558177368728,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2023,1269581.591301238,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2023,119.13316968825765,STEM
TechPoint,Cincinnati MSA,00,000,17140,2021,12741.447247404592,STEM
Finance,Indiana,18,000,00000,2020,99967.40503495683,Non-STEM
AgriNovus,Indiana,18,000,00000,2026,644.2138638312084,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2019,23672.391948436238,Non-STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2019,16495.707213851976,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2021,8.743337236723852,STEM
Conexus,Indiana,18,000,00000,2026,59592.602676008464,STEM
Finance,Terre Haute MSA,00,000,45460,2022,75.09353198913908,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2026,743.9713875397968,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2028,1052.4082284297074,STEM
TechPoint,Kokomo MSA,00,000,29020,2019,121.4243469581704,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2022,19312.207619789624,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2024,5315.103215607838,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2022,1302.7434223989992,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2023,77094.45363362013,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2020,2541.325230733323,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2025,67667.08427487097,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2024,181.14214645817893,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2024,57317.67457568478,STEM
Finance,Cincinnati MSA,00,000,17140,2020,5409.783492649991,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2025,1062.1171322476662,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2025,117742.25447023123,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2023,997093.488572365,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2026,37082.12026623835,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2020,34367.302079220055,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2028,228594.2062267603,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2024,11552.754744862266,Non-STEM
Conexus,Muncie MSA,00,000,34620,2019,427.66892403042675,STEM
AgriNovus,Bloomington MSA,00,000,14020,2027,150.23152169131004,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2019,12585.774589773106,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2022,486.4961019570869,STEM
Finance,Evansville MSA,00,000,21780,2019,3364.1658356338844,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2019,586.6833478162463,STEM
Health,Fort Wayne MSA,00,000,23060,2028,482.1191777580839,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2021,10374.458428818398,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2026,816.4530719602565,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2026,733.2943102290694,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2020,60775.2756861501,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2020,466.55652215003283,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2021,60249.437665411446,STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,47400.50901089655,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2026,83027.79093731224,Non-STEM
Health,Evansville MSA,00,000,21780,2023,19527.35164445671,Non-STEM
Health,Muncie MSA,00,000,34620,2019,6904.444144555777,Non-STEM
Finance,Muncie MSA,00,000,34620,2022,83.39704981622945,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2023,103.8710151270536,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2021,151.70813948324573,STEM
AgriNovus,Kokomo MSA,00,000,29020,2028,0.0432372360423,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2028,784.4803452613149,STEM
TechPoint,Evansville MSA,00,000,21780,2021,1353.4832403437194,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2025,549.152019277233,Non-STEM
Conexus,United States,0,000,00000,2019,23271075.690470964,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2022,139.58384289173006,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2022,315.42165282599666,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2027,110.65256370667392,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2028,1337.2553723787444,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2019,2016.1721396981366,STEM
Conexus,Muncie MSA,00,000,34620,2025,6061.707112717647,Non-STEM
BioX,United States,0,000,00000,2024,1831790.6212836783,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2028,30161.24322476841,Non-STEM
BioCrossroads,Indiana,18,000,00000,2025,16997.103033212163,STEM
AgriNovus,Evansville MSA,00,000,21780,2027,493.126617944069,Non-STEM
Finance,Columbus MSA,00,000,18020,2027,93.96098224421044,STEM
AgriNovus,Indiana,18,000,00000,2028,652.3454789417063,STEM
AgriNovus,United States,0,000,00000,2021,22011.770395151576,STEM
Conexus,Terre Haute MSA,00,000,45460,2025,13534.133484223952,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2020,49436.236143511014,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2028,2139.8210330912016,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2028,11010.606413740777,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2027,366.69386638320486,STEM
AgriNovus,United States,0,000,00000,2019,463489.6545742466,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2023,32.97821675212267,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2019,3586.1763513118217,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2028,2137.8029598023895,STEM
TechPoint,Columbus MSA,00,000,18020,2026,398.72079171236936,STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2025,233778.4161005731,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2027,1175.2701755561836,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2024,995.0010487434512,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,1959.265148910081,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2027,535.3441561789957,STEM
AgriNovus,Columbus MSA,00,000,18020,2022,0.749810086633,STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,4430.128447023077,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2028,10304.57633160223,Non-STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2019,9724.22118221935,Non-STEM
TechPoint,United States,0,000,00000,2022,3260980.95467475,Non-STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2025,20298.429081070753,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2020,216843.43832525818,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,17933.58818455267,STEM
Finance,Fort Wayne MSA,00,000,23060,2021,8928.672825677375,Non-STEM
Health,Muncie MSA,00,000,34620,2021,49.37957543951686,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2021,14093.609045430767,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2023,369.8087088259973,STEM
Health,Bloomington MSA,00,000,14020,2025,8753.710836016757,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,3129.2194686827133,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2020,61858.60783053841,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2023,4195.993100237338,STEM
Health,Indiana,18,000,00000,2026,4072.6808766670315,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2028,7344.127085473239,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2023,13142.691709678038,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2025,133.3305935570729,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2028,8326.195905575194,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2027,6907.073380043705,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2028,472.7279697355701,STEM
Conexus,Columbus MSA,00,000,18020,2026,18224.21521900589,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,1634.7728877274437,STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2023,4826.835501142612,STEM
TechPoint,Cincinnati MSA,00,000,17140,2020,12719.028738761213,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2023,3821.8481655499813,STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2028,13.840593052862662,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2026,175457.12085478878,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2023,35268.02358024313,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2027,2438.7293014432153,Non-STEM
Health,Indiana,18,000,00000,2022,336883.0368478634,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2023,2083.4323753550475,STEM
Conexus,Cincinnati MSA,00,000,17140,2025,21884.477900212183,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2028,96.6406323853312,STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2028,71168.87370203585,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2019,762.8540541236946,STEM
Health,Bloomington MSA,00,000,14020,2022,7677.161976752406,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2024,1061.8271167752187,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2022,176489.98994605383,Non-STEM
TechPoint,Indiana,18,000,00000,2024,40553.88003684109,Non-STEM
BioCrossroads,Indiana,18,000,00000,2027,17784.52646801217,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2025,5414.1760995131035,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2019,1691.6329520376742,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2025,9857.113808566231,STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2028,24.726602431417803,STEM
Conexus,Muncie MSA,00,000,34620,2022,5793.680212452497,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2025,1878.891363633808,Non-STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2020,12835.319646131797,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2020,394.57599097094743,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2019,1851.92720929033,STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2019,5846.497330590741,Non-STEM
Finance,Evansville MSA,00,000,21780,2025,3787.259265685089,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2027,18.5401605486677,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,17158.798056158637,Non-STEM
Finance,United States,0,000,00000,2022,6113671.991232038,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2027,299.79925720465667,Non-STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2024,14326.621274711051,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,25783.806265084913,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2028,568.104034700135,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2019,99.0444586021273,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2027,353.3611515725824,Non-STEM
Finance,United States,0,000,00000,2024,637712.3413810015,STEM
Health,Cincinnati MSA,00,000,17140,2027,2103.73323347603,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2021,12043.214543770107,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2020,22128.18147739966,STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2025,29187.436974609984,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2020,491.99001643209897,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2023,11532.120908704812,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2022,3969.430298268975,STEM
Conexus,Terre Haute MSA,00,000,45460,2027,729.3182888422779,STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2019,5160.446707673998,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2024,250.35934622675276,Non-STEM
AgriNovus,Kokomo MSA,00,000,29020,2028,101.9065112033071,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2023,726.2112576916785,STEM
AgriNovus,Indiana,18,000,00000,2020,583.5796055233935,STEM
Finance,Bloomington MSA,00,000,14020,2022,113.88337200402805,STEM
Finance,Kokomo MSA,00,000,29020,2026,52.512186586773396,STEM
AgriNovus,Evansville MSA,00,000,21780,2025,29.735595409810724,STEM
Health,United States,0,000,00000,2019,192890.27085222263,STEM
AgriNovus,Kokomo MSA,00,000,29020,2020,148.19083359836912,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2025,26002.302585363435,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2023,1480.6800745084747,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2019,1573.062971475364,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2023,737.6690254649241,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2027,3984.47227395849,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2020,448.2743039227401,STEM
TechPoint,Terre Haute MSA,00,000,45460,2023,433.4764736500745,Non-STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2022,101.95567720165852,STEM
Advanced and Traded Industries,United States,0,000,00000,2020,33565815.77309714,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2023,78.41247253839926,STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2023,115.60065262454354,STEM
Health,Evansville MSA,00,000,21780,2025,19867.804905041623,Non-STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2019,13079.350515915834,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2027,243.2499376757812,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2026,98.4061992489602,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2022,124.81829169808836,STEM
Conexus,Terre Haute MSA,00,000,45460,2026,13669.680269023955,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2019,399.6587929010654,Non-STEM
Finance,Muncie MSA,00,000,34620,2021,1426.4184519609123,Non-STEM
AgriNovus,Columbus MSA,00,000,18020,2021,0.0,STEM
Health,Kokomo MSA,00,000,29020,2024,4097.886052357222,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2023,3518.078190956243,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2024,173607.85723282048,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2019,147.8753169443463,STEM
AgriNovus,Columbus MSA,00,000,18020,2024,45.37059984096607,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,18835.026563058153,STEM
Health,Columbus MSA,00,000,18020,2024,5.299776562596123,STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2020,3613.7202711002096,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2024,3188.0569392270863,STEM
Health,Evansville MSA,00,000,21780,2023,152.227105897975,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2023,7557.542881872451,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2025,1507.4299808404464,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2023,817.9448687900049,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2028,406.14570769606325,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,19749.943419941315,Non-STEM
Conexus,Columbus MSA,00,000,18020,2025,18243.9500152901,Non-STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2024,34201.67234459721,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,6620.961945293992,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2024,68596.33711414404,Non-STEM
Finance,Columbus MSA,00,000,18020,2023,58.780192457245604,STEM
Conexus,Columbus MSA,00,000,18020,2027,18166.319476822868,Non-STEM
TechPoint,Indiana,18,000,00000,2020,35041.70645368749,Non-STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2024,1749.2436544604182,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2020,9568.181002558293,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2025,515.8401557758143,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,17685.142222081395,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2019,9369.833962672046,STEM
Conexus,Columbus MSA,00,000,18020,2024,3806.3550118802013,STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2027,14988.565790789298,Non-STEM
Conexus,Indiana,18,000,00000,2027,60362.43730666846,STEM
Health,Indiana,18,000,00000,2019,3860.344974802038,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,318946.8884358047,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2026,6906.306213839509,STEM
TechPoint,Bloomington MSA,00,000,14020,2024,496.300392407091,STEM
Health,Michigan City-La Porte MSA,00,000,33140,2019,33.66484272347034,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2020,3709.4404798005885,STEM
AgriNovus,Kokomo MSA,00,000,29020,2024,99.0466868404248,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2022,992.090266969657,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2020,69470.45803694194,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2025,3734.548224127262,STEM
TechPoint,United States,0,000,00000,2021,2702488.0349039086,STEM
Finance,Evansville MSA,00,000,21780,2027,3899.115042946584,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2025,1463.3220407382787,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2025,81582.83349033192,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2028,6797.74198667695,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2028,2515.730655816922,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2024,220732.05173519158,Non-STEM
Health,Muncie MSA,00,000,34620,2020,58.87207213403863,STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2027,382.92447289379805,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2028,1274791.7819708514,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2023,7.075355892570001,STEM
TechPoint,Terre Haute MSA,00,000,45460,2021,179.44375546280108,STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2025,25.78034762783,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2026,10798.805465836429,Non-STEM
Health,Cincinnati MSA,00,000,17140,2022,1622.1013386808945,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2023,361.66865884680226,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2021,3620.655192325625,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2020,707.1941619971255,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2021,1514.2609402041628,Non-STEM
Advanced and Traded Industries,Indiana,18,000,00000,2024,992526.3589754492,Non-STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2022,1086.2848836800622,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2020,68461.62726558806,Non-STEM
Finance,Columbus MSA,00,000,18020,2028,94.93508581139116,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2019,20829.101076836734,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2021,79921.71185888941,Non-STEM
Health,Indiana,18,000,00000,2023,3711.409624272125,STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2022,50025.48027510967,STEM
BioCrossroads,Evansville MSA,00,000,21780,2024,463.3058124974195,STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2026,490118.4781494271,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2019,22759.695540980632,STEM
TechPoint,United States,0,000,00000,2023,2877036.699409437,STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,47128.12374383349,Non-STEM
Health,Columbus MSA,00,000,18020,2023,1.204769513956349,STEM
