display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
1,2,Logistics,0,,00,000,18020,Columbus MSA,2021,000000,,1,1,544.9452992886569,1862.1929397696606
1,2,Logistics,0,,00,000,18020,Columbus MSA,2022,000000,,1,1,557.221513475756,1841.5383112145316
1,2,Logistics,0,,00,000,18020,Columbus MSA,2023,000000,,1,1,574.2744819829092,1889.861689554332
1,2,Logistics,0,,00,000,18020,Columbus MSA,2024,000000,,1,1,598.6135314990361,1897.405588214774
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,2655.6118338096794,6326.510316847392
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,2988.9526391406894,6693.7774068430945
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,3181.3024093442277,6911.905570045535
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,3094.560381978713,6794.1238737024805
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,3015.0282025426473,6642.017969015231
1,2,Logistics,0,,00,000,21780,Evansville MSA,2020,000000,,1,1,2887.5902444946196,7589.276815290947
1,2,Logistics,0,,00,000,21780,Evansville MSA,2021,000000,,1,1,3208.073930919224,7840.478551144375
1,2,Logistics,0,,00,000,21780,Evansville MSA,2022,000000,,1,1,3429.9513686321243,8315.09175702877
1,2,Logistics,0,,00,000,21780,Evansville MSA,2023,000000,,1,1,3390.098667004398,8193.008229453188
1,2,Logistics,0,,00,000,21780,Evansville MSA,2024,000000,,1,1,3428.756663921746,8158.762014988233
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,4702.393578657712,12912.411217355546
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,4877.290144936033,13183.905956566467
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,5563.489722130506,14254.37626644326
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,5927.378005999102,14731.30553893566
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,5712.251526047276,14492.780641286678
1,2,Logistics,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,35438.32631361828,77230.93347105221
