year,NAICS,occ
2019,325312,29-1213
2019,325312,29-1216
2019,325312,29-2018
2019,325312,29-2031
2019,325312,29-2061
2019,325312,29-9091
2019,325312,31-1131
2019,325312,33-2022
2019,325311,53-2011
2019,325311,53-7021
2019,325311,53-7051
2019,325312,11-2011
2019,325312,11-2032
2019,325312,11-3061
2019,325312,13-1199
2019,325312,13-2061
2019,325312,15-1242
2019,325312,17-1022
2019,325312,17-3011
2019,325312,19-1042
2019,325312,19-3093
2019,325312,19-4071
2019,325312,21-1013
2019,325312,21-1092
2019,325312,25-2023
2019,325312,27-1021
2019,325312,27-1026
2019,325312,27-1027
2019,325312,27-3042
2019,325312,29-1021
2019,325312,29-1031
2019,325312,29-1292
2019,325312,29-2033
2019,325312,33-1099
2019,325312,39-4012
2019,325312,39-4031
2019,325312,39-5093
2019,325312,41-2031
2019,325312,41-9011
2019,325312,43-3071
2019,325312,43-4031
2019,325312,43-4181
2019,325312,43-9022
2019,325312,47-2082
2019,325312,47-2121
2019,325312,47-2132
2019,325312,47-4071
2019,325312,47-5081
2019,325312,47-5099
2019,325312,49-2093
2019,325312,49-2096
2019,325312,49-9071
2019,325312,51-4052
2019,325312,51-4071
2019,325312,51-4081
2019,325312,51-5111
2019,325312,51-6011
2019,325312,51-6031
2019,325312,51-8093
2019,325312,51-9161
2019,325314,11-3131
2019,325314,13-1028
2019,325314,13-1161
2019,325314,13-2028
