display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,17.833333333333332
2,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,41.0461538462
2,4,Research/Testing,,,00,000,23060,Fort Wayne MSA,2023,621511,Medical Laboratories,2,2,17.5384615385
2,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,15.129969230732998
2,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,
1,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,21.856455384628298
2,3,MedDev,,,18,000,00000,Indiana,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,49.4153846154
2,4,Research/Testing,,,00,000,43780,South Bend-Mishawaka MSA,2023,621511,Medical Laboratories,2,2,22.8307692308
2,2,Pharma,,,00,000,45460,Terre Haute MSA,2023,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,
2,4,Research/Testing,,,00,000,45460,Terre Haute MSA,2023,621511,Medical Laboratories,2,2,18.7692307692
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2023,621511,Medical Laboratories,2,2,15.2
2,4,Research/Testing,,,0,000,00000,United States,2023,541713,Research and Development in Nanotechnology,2,2,20.590153846167
2,3,MedDev,,,00,000,34620,Muncie MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,
2,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,334517,Irradiation Apparatus Manufacturing,2,2,36.5384615385
2,4,Research/Testing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,31.045846153804206
2,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,
1,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2023,000000,,1,1,52.822399999999995
2,3,MedDev,,,00,000,29020,Kokomo MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,26.3384615385
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,27.496184615379903
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,39.82980544871281
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,334517,Irradiation Apparatus Manufacturing,2,2,54.0384615385
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,18.79745692309534
1,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,17.86142769232216
1,3,MedDev,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,52.47179487186667
2,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,50.5846153846
2,4,Research/Testing,,,00,000,18020,Columbus MSA,2023,541380,Testing Laboratories and Services,2,2,1.9773538461592
2,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,
2,4,Research/Testing,,,00,000,45460,Terre Haute MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,60.1846153846
2,3,MedDev,,,18,000,00000,Indiana,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,41.0461538462
2,2,Pharma,,,18,000,00000,Indiana,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,60.4923076923
2,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2023,541713,Research and Development in Nanotechnology,2,2,46.231384615389
2,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,325311,Nitrogenous Fertilizer Manufacturing,2,2,
2,2,Pharma,,,00,000,23060,Fort Wayne MSA,2023,325414,Biological Product (except Diagnostic) Manufacturing,2,2,17.0461538462
2,6,Bio-Logistics,,,00,000,21780,Evansville MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,33.564184615413595
