display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2022,000000,,0,0,1759.7427701763459,2474.812304631579,2808.0063156393735,11764.958128191214,11507.397761568925,9996.869527208673,8072.876129545239,3227.093410796945
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,5090.108451644947,8180.770193293404,9401.341622819187,31852.712204462146,30538.96685203077,28009.58617640148,22690.7115038317,9556.809555959277
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2023,000000,,0,0,1609.7090691450749,3599.0420758885366,3593.488742330529,9579.163606231197,9295.948976211195,8767.545655153324,7867.055691905763,3211.031772698038
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,2161.4457350237203,6785.188315237859,6728.428102491293,17070.336107102983,15167.151400386761,13995.932625340123,12517.329851508724,5298.446895138684
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,4076.6613681024314,6563.864249231071,7774.351181920899,27724.56745638793,28128.863866535976,26117.922586584773,21242.008892560298,9548.336624174963
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2020,000000,,0,0,4033.6562504280355,6934.988656767399,8127.6810578618515,28164.16686458055,28202.60816223882,25672.103137652266,23644.231476906996,8173.278277945269
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,34723.09226966861,52630.526872051276,65124.34463428547,229773.45558227535,227845.59966825607,213355.2509555286,174160.79552069906,63707.33732415036
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,4770.255649102828,8652.196410815883,8860.37017501525,29027.601077303283,29595.156978312338,28528.5779943876,24310.250123912847,11288.567851210733
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,122716.14488194301,205001.19100011062,261331.0740576907,988273.7643689202,986019.7945907315,924341.1122186587,780497.2864922559,363189.8288443555
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,1450.4957126586453,1994.507767296193,2027.0848358079,6835.619820437477,6927.494669434394,7831.869723597637,6749.401705209695,2413.53511829954
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2021,000000,,0,0,2357.9810895468668,3840.339541698676,4165.520019693924,13283.187185184877,13532.549450767521,13276.656804910965,11474.783280739623,4284.630088346695
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,2509.9567799274187,4361.046407699003,4453.702827835016,13709.60931484232,13778.658363757646,13159.896753708617,11077.850418845854,4663.502610926053
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,6997.746615721606,11282.490839785703,13289.051235568637,45687.19103966534,44931.26229306908,43100.499711147604,37963.48870479081,13120.46148950957
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,21436.378168192045,35206.678136291965,40033.623476059314,145611.84358130765,144666.01563101684,135742.1121209991,111465.44096252469,39497.1706216712
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2021,000000,,0,0,1553.1709514029624,3141.9303390302944,3309.5145825805293,9616.703613299578,9330.316135459418,8777.914615755004,7828.178956679643,2899.1345583049283
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2024,000000,,0,0,5170.757331417047,7902.442636633583,8820.429739056217,29227.529624386825,29638.773355409696,26589.479967472224,22294.649161920563,10087.363917698487
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,22057.602956847888,35647.173283259595,41413.15687012087,154488.48507555027,155535.46807585502,140629.71985868184,112951.51019255155,46323.57896793533
