cicp_initiative,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,jobs
Conexus,1,Manufacturing,2020,0,00000,United States,No formal educational credential,1463883.462455913
Conexus,1,Manufacturing,2020,0,00000,United States,Postsecondary nondegree award,280646.68008847255
Conexus,1,Manufacturing,2020,0,00000,United States,"Some college, no degree",133414.26805928868
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,Associate's degree,344.8853972148713
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,Bachelor's degree,2179.5193578494004
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,Doctoral or professional degree,82.33883185790619
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,High school diploma or equivalent,6156.312181574756
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,Master's degree,7.322301268668
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,No formal educational credential,578.8503412457776
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,Postsecondary nondegree award,80.52623862333405
Conexus,1,Manufacturing,2020,00,14020,Bloomington MSA,"Some college, no degree",89.3193221427448
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,6637.361225902379
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,72768.5725310967
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,868.90479640597
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,244389.20416154203
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,178.4299870324101
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,49818.14075450781
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,8228.649943096447
Conexus,1,Manufacturing,2020,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",4028.8949015142607
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,Associate's degree,2483.7222006297343
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,Bachelor's degree,21022.195332246356
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,Doctoral or professional degree,108.58128914158482
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,High school diploma or equivalent,75043.72246228647
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,Master's degree,24.765446660622544
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,No formal educational credential,11618.839257332274
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,Postsecondary nondegree award,2744.6477892161115
Conexus,1,Manufacturing,2020,00,17140,Cincinnati MSA,"Some college, no degree",1215.0245551363412
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,Associate's degree,680.0573754204042
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,Bachelor's degree,4892.652311073756
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,Doctoral or professional degree,19.172621833259576
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,High school diploma or equivalent,10903.11094095727
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,Master's degree,1.46147441783
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,No formal educational credential,1316.1220062085213
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,Postsecondary nondegree award,418.4732481456268
Conexus,1,Manufacturing,2020,00,18020,Columbus MSA,"Some college, no degree",170.77720259026017
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,Associate's degree,584.6734929384395
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,Bachelor's degree,4734.80493536185
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,5.93938213988664
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,50444.58032467819
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,No formal educational credential,4614.580561128273
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,756.1862176261044
Conexus,1,Manufacturing,2020,00,21140,Elkhart-Goshen MSA,"Some college, no degree",421.93033232304197
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,Associate's degree,386.85053620351067
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,Bachelor's degree,2067.5733657023743
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,Doctoral or professional degree,24.145895746946692
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,High school diploma or equivalent,12221.710306658078
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,No formal educational credential,2057.303086247541
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,Postsecondary nondegree award,387.1682371358334
Conexus,1,Manufacturing,2020,00,21780,Evansville MSA,"Some college, no degree",142.78253838197352
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,Associate's degree,672.7048641743963
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,Bachelor's degree,4752.26712792858
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,Doctoral or professional degree,10.166729146125023
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,High school diploma or equivalent,25053.579255311546
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,Master's degree,19.6817246378353
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,No formal educational credential,3158.6469814847233
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,Postsecondary nondegree award,630.6204204239878
Conexus,1,Manufacturing,2020,00,23060,Fort Wayne MSA,"Some college, no degree",299.42475690809493
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,1880.5806881433386
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,17038.211932978484
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,548.233362946585
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,57159.71442513351
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,97.70614505515768
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,9631.891293357528
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,1950.5144813935294
Conexus,1,Manufacturing,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",851.2813625004043
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,Associate's degree,110.04413563572159
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,Bachelor's degree,1381.2512897924482
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,Doctoral or professional degree,4.943149508255
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,High school diploma or equivalent,8256.170561028923
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,No formal educational credential,534.0460804980225
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,Postsecondary nondegree award,480.0291437372866
Conexus,1,Manufacturing,2020,00,29020,Kokomo MSA,"Some college, no degree",82.052488324353
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,Associate's degree,381.20584525302917
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,2049.8324611185685
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,1.05993752007
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,14195.108300850025
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,2108.6819533537996
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,215.66666926844022
Conexus,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",89.53077637863647
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,Associate's degree,1392.4281940678957
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,9292.323261357467
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,19.06964176694879
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,59113.2269035383
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,Master's degree,36.657472684678375
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,No formal educational credential,8372.051246320945
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,1669.0061478375455
Conexus,1,Manufacturing,2020,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",790.7313825255327
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,Associate's degree,138.17581180479593
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,Bachelor's degree,917.2017092418292
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,5.6440447846935005
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,5306.56288360842
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,Master's degree,15.92007838684
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,No formal educational credential,939.9668420547935
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,126.4896712868233
Conexus,1,Manufacturing,2020,00,33140,Michigan City-La Porte MSA,"Some college, no degree",66.9766134702459
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,Associate's degree,87.3623994674537
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,Bachelor's degree,387.29124501396143
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,High school diploma or equivalent,2565.6505040243455
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,No formal educational credential,235.1731393267458
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,Postsecondary nondegree award,130.30837316446423
Conexus,1,Manufacturing,2020,00,34620,Muncie MSA,"Some college, no degree",19.519240512219792
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,Associate's degree,318.0618386554806
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,2153.709785269528
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,5.516540947101201
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,10990.362602413936
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,Master's degree,6.369239418400399
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,No formal educational credential,1574.4677555260764
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,447.5530683779134
Conexus,1,Manufacturing,2020,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",150.96371671892635
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,Associate's degree,219.06507894816
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,Bachelor's degree,1008.0895775420308
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,Doctoral or professional degree,5.981818541876599
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,High school diploma or equivalent,6750.181561145875
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,Master's degree,10.210493543683
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,No formal educational credential,782.0650774978313
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,Postsecondary nondegree award,200.09328631804726
Conexus,1,Manufacturing,2020,00,45460,Terre Haute MSA,"Some college, no degree",65.11688011807726
Conexus,1,Manufacturing,2020,18,00000,Indiana,Associate's degree,8876.787235383592
Conexus,1,Manufacturing,2020,18,00000,Indiana,Bachelor's degree,64976.322582384426
Conexus,1,Manufacturing,2020,18,00000,Indiana,Doctoral or professional degree,782.6596327990328
Conexus,1,Manufacturing,2020,18,00000,Indiana,High school diploma or equivalent,364529.26961024874
Conexus,1,Manufacturing,2020,18,00000,Indiana,Master's degree,204.12663305077348
Conexus,1,Manufacturing,2020,18,00000,Indiana,No formal educational credential,51089.66596766238
Conexus,1,Manufacturing,2020,18,00000,Indiana,Postsecondary nondegree award,10165.602164159001
Conexus,1,Manufacturing,2020,18,00000,Indiana,"Some college, no degree",4291.591717922964
Conexus,1,Manufacturing,2021,0,00000,United States,Associate's degree,253176.62461001298
Conexus,1,Manufacturing,2021,0,00000,United States,Bachelor's degree,2307366.83804206
Conexus,1,Manufacturing,2021,0,00000,United States,Doctoral or professional degree,18300.13782154564
Conexus,1,Manufacturing,2021,0,00000,United States,High school diploma or equivalent,7792386.002563749
Conexus,1,Manufacturing,2021,0,00000,United States,Master's degree,5782.094533858466
Conexus,1,Manufacturing,2021,0,00000,United States,No formal educational credential,1515089.463604516
Conexus,1,Manufacturing,2021,0,00000,United States,Postsecondary nondegree award,300891.58179889305
Conexus,1,Manufacturing,2021,0,00000,United States,"Some college, no degree",141728.39134891052
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,Associate's degree,376.98883638301197
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,Bachelor's degree,2505.585979049042
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,Doctoral or professional degree,61.86954405782121
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,High school diploma or equivalent,6978.655375681822
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,Master's degree,1.587928087514083
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,No formal educational credential,775.9734355547223
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,Postsecondary nondegree award,107.43249950696645
Conexus,1,Manufacturing,2021,00,14020,Bloomington MSA,"Some college, no degree",122.97195465348724
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,5790.208853975904
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,72923.4158354183
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,601.2867973767189
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,242807.60996721074
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,136.40337553172563
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,51427.61581845654
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,8611.496479626367
Conexus,1,Manufacturing,2021,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",4175.7150130735945
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,Associate's degree,2393.4801604536096
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,Bachelor's degree,21347.068198417754
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,Doctoral or professional degree,78.70071761111015
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,High school diploma or equivalent,75229.63480116837
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,Master's degree,15.15408134477645
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,No formal educational credential,11800.769692005106
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,Postsecondary nondegree award,2808.5211554742573
Conexus,1,Manufacturing,2021,00,17140,Cincinnati MSA,"Some college, no degree",1302.8787483679541
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,Associate's degree,601.683164892314
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,Bachelor's degree,4689.032897689904
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,Doctoral or professional degree,18.81288475907289
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,High school diploma or equivalent,11234.980042422936
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,Master's degree,3.494543838443322
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,No formal educational credential,1269.7913242279556
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,Postsecondary nondegree award,399.42826423158306
Conexus,1,Manufacturing,2021,00,18020,Columbus MSA,"Some college, no degree",173.87414134817257
Conexus,1,Manufacturing,2021,00,21140,Elkhart-Goshen MSA,Associate's degree,730.2731655969443
Conexus,1,Manufacturing,2021,00,21140,Elkhart-Goshen MSA,Bachelor's degree,6438.118893726232
Conexus,1,Manufacturing,2021,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,7.3439744643732805
Conexus,1,Manufacturing,2021,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,57880.787628116144
