statefips,countyfips,metrofips,cnty_name,year,code,data
18,139,00000,Rush,2020,100,158
18,139,00000,Rush,2020,101,78
18,139,00000,Rush,2020,102,39
18,139,00000,Rush,2020,103,41
18,139,00000,Rush,2020,200,0
18,139,00000,Rush,2020,201,145
18,139,00000,Rush,2020,202,3
18,139,00000,Rush,2020,203,5
18,139,00000,Rush,2020,204,5
18,139,00000,Rush,2020,300,79
18,139,00000,Rush,2020,301,79
18,139,00000,Rush,2020,302,0
18,139,00000,Rush,2020,303,1
18,139,00000,Rush,2020,304,3
18,139,00000,Rush,2020,305,7
18,139,00000,Rush,2020,306,147
18,139,00000,Rush,2020,400,0
18,139,00000,Rush,2020,401,158
18,139,00000,Rush,2020,500,50
18,139,00000,Rush,2020,501,108
18,139,00000,Rush,2020,600,0
18,139,00000,Rush,2020,601,99
18,139,00000,Rush,2020,602,30
18,139,00000,Rush,2020,603,17
18,139,00000,Rush,2020,604,12
18,139,00000,Rush,2020,700,80
18,139,00000,Rush,2020,800,59
18,139,00000,Rush,2020,900,1
18,139,00000,Rush,2020,901,9
18,139,00000,Rush,2020,902,5
18,139,00000,Rush,2020,903,20
18,139,00000,Rush,2020,904,13
18,139,00000,Rush,2020,905,2
18,139,00000,Rush,2020,906,4
18,139,00000,Rush,2020,907,5
18,139,00000,Rush,2020,908,15
18,139,00000,Rush,2020,909,1
18,139,00000,Rush,2020,910,0
18,139,00000,Rush,2020,911,43
18,139,00000,Rush,2020,912,0
18,139,00000,Rush,2021,100,166
18,139,00000,Rush,2021,101,76
18,139,00000,Rush,2021,102,56
18,139,00000,Rush,2021,103,34
18,139,00000,Rush,2021,200,157
18,139,00000,Rush,2021,201,0
18,139,00000,Rush,2021,202,3
18,139,00000,Rush,2021,203,5
18,139,00000,Rush,2021,204,1
18,139,00000,Rush,2021,300,72
18,139,00000,Rush,2021,301,94
18,139,00000,Rush,2021,302,0
18,139,00000,Rush,2021,303,2
18,139,00000,Rush,2021,304,5
18,139,00000,Rush,2021,305,2
18,139,00000,Rush,2021,306,157
18,139,00000,Rush,2021,400,27
18,139,00000,Rush,2021,401,139
18,139,00000,Rush,2021,500,86
18,139,00000,Rush,2021,501,80
18,139,00000,Rush,2021,600,129
18,139,00000,Rush,2021,601,0
18,139,00000,Rush,2021,602,23
18,139,00000,Rush,2021,603,10
18,139,00000,Rush,2021,604,4
18,139,00000,Rush,2021,700,74
18,139,00000,Rush,2021,800,54
18,139,00000,Rush,2021,900,5
18,139,00000,Rush,2021,901,7
18,139,00000,Rush,2021,902,3
18,139,00000,Rush,2021,903,10
18,139,00000,Rush,2021,904,15
18,139,00000,Rush,2021,905,5
18,139,00000,Rush,2021,906,8
18,139,00000,Rush,2021,907,1
18,139,00000,Rush,2021,908,20
18,139,00000,Rush,2021,909,2
18,139,00000,Rush,2021,910,2
18,139,00000,Rush,2021,911,30
18,139,00000,Rush,2021,912,0
18,141,00000,St. Joseph,2017,100,3125
18,141,00000,St. Joseph,2017,101,1927
18,141,00000,St. Joseph,2017,102,202
18,141,00000,St. Joseph,2017,103,996
18,141,00000,St. Joseph,2017,300,1598
18,141,00000,St. Joseph,2017,301,1527
18,141,00000,St. Joseph,2017,302,88
18,141,00000,St. Joseph,2017,303,534
18,141,00000,St. Joseph,2017,304,350
18,141,00000,St. Joseph,2017,305,184
18,141,00000,St. Joseph,2017,306,1969
18,141,00000,St. Joseph,2017,400,478
18,141,00000,St. Joseph,2017,401,2647
18,141,00000,St. Joseph,2017,500,1062
18,141,00000,St. Joseph,2017,501,2063
18,141,00000,St. Joseph,2017,600,1251
18,141,00000,St. Joseph,2017,601,77
18,141,00000,St. Joseph,2017,602,780
18,141,00000,St. Joseph,2017,603,491
18,141,00000,St. Joseph,2017,604,526
18,141,00000,St. Joseph,2017,700,1850
18,141,00000,St. Joseph,2017,800,1278
18,141,00000,St. Joseph,2017,900,243
18,141,00000,St. Joseph,2017,901,250
18,141,00000,St. Joseph,2017,902,61
18,141,00000,St. Joseph,2017,903,244
18,141,00000,St. Joseph,2017,904,240
18,141,00000,St. Joseph,2017,905,109
18,141,00000,St. Joseph,2017,906,72
18,141,00000,St. Joseph,2017,907,59
18,141,00000,St. Joseph,2017,908,244
18,141,00000,St. Joseph,2017,909,10
18,141,00000,St. Joseph,2017,910,7
18,141,00000,St. Joseph,2017,911,1015
18,141,00000,St. Joseph,2017,912,2
18,141,00000,St. Joseph,2018,100,3098
18,141,00000,St. Joseph,2018,101,1863
18,141,00000,St. Joseph,2018,102,168
18,141,00000,St. Joseph,2018,103,1067
18,141,00000,St. Joseph,2018,200,0
18,141,00000,St. Joseph,2018,201,2560
18,141,00000,St. Joseph,2018,202,122
18,141,00000,St. Joseph,2018,203,232
18,141,00000,St. Joseph,2018,204,184
18,141,00000,St. Joseph,2018,300,1639
18,141,00000,St. Joseph,2018,301,1459
18,141,00000,St. Joseph,2018,302,97
18,141,00000,St. Joseph,2018,303,483
18,141,00000,St. Joseph,2018,304,357
18,141,00000,St. Joseph,2018,305,200
18,141,00000,St. Joseph,2018,306,1961
18,141,00000,St. Joseph,2018,400,468
18,141,00000,St. Joseph,2018,401,2630
18,141,00000,St. Joseph,2018,500,1142
18,141,00000,St. Joseph,2018,501,1956
18,141,00000,St. Joseph,2018,600,0
18,141,00000,St. Joseph,2018,601,1295
18,141,00000,St. Joseph,2018,602,797
18,141,00000,St. Joseph,2018,603,515
18,141,00000,St. Joseph,2018,604,491
18,141,00000,St. Joseph,2018,700,1793
18,141,00000,St. Joseph,2018,800,1208
18,141,00000,St. Joseph,2018,900,203
18,141,00000,St. Joseph,2018,901,216
18,141,00000,St. Joseph,2018,902,63
18,141,00000,St. Joseph,2018,903,243
18,141,00000,St. Joseph,2018,904,253
18,141,00000,St. Joseph,2018,905,110
18,141,00000,St. Joseph,2018,906,56
18,141,00000,St. Joseph,2018,907,64
18,141,00000,St. Joseph,2018,908,213
18,141,00000,St. Joseph,2018,909,14
18,141,00000,St. Joseph,2018,910,9
18,141,00000,St. Joseph,2018,911,972
18,141,00000,St. Joseph,2018,912,0
18,141,00000,St. Joseph,2019,100,3125
18,141,00000,St. Joseph,2019,101,1897
18,141,00000,St. Joseph,2019,102,182
18,141,00000,St. Joseph,2019,103,1046
18,141,00000,St. Joseph,2019,200,2766
18,141,00000,St. Joseph,2019,201,14
18,141,00000,St. Joseph,2019,202,71
18,141,00000,St. Joseph,2019,203,146
18,141,00000,St. Joseph,2019,204,128
18,141,00000,St. Joseph,2019,300,1613
18,141,00000,St. Joseph,2019,301,1512
18,141,00000,St. Joseph,2019,302,108
18,141,00000,St. Joseph,2019,303,516
18,141,00000,St. Joseph,2019,304,423
18,141,00000,St. Joseph,2019,305,210
18,141,00000,St. Joseph,2019,306,1868
18,141,00000,St. Joseph,2019,400,630
18,141,00000,St. Joseph,2019,401,2495
18,141,00000,St. Joseph,2019,500,1104
18,141,00000,St. Joseph,2019,501,2021
18,141,00000,St. Joseph,2019,600,2144
18,141,00000,St. Joseph,2019,601,59
18,141,00000,St. Joseph,2019,602,408
18,141,00000,St. Joseph,2019,603,211
18,141,00000,St. Joseph,2019,604,303
18,141,00000,St. Joseph,2019,700,1760
18,141,00000,St. Joseph,2019,800,1195
18,141,00000,St. Joseph,2019,900,243
18,141,00000,St. Joseph,2019,901,198
18,141,00000,St. Joseph,2019,902,66
18,141,00000,St. Joseph,2019,903,200
18,141,00000,St. Joseph,2019,904,281
18,141,00000,St. Joseph,2019,905,101
18,141,00000,St. Joseph,2019,906,62
18,141,00000,St. Joseph,2019,907,44
18,141,00000,St. Joseph,2019,908,222
18,141,00000,St. Joseph,2019,909,28
18,141,00000,St. Joseph,2019,910,14
18,141,00000,St. Joseph,2019,911,931
18,141,00000,St. Joseph,2019,912,0
18,141,00000,St. Joseph,2020,100,3117
18,141,00000,St. Joseph,2020,101,1970
18,141,00000,St. Joseph,2020,102,165
18,141,00000,St. Joseph,2020,103,982
18,141,00000,St. Joseph,2020,200,0
18,141,00000,St. Joseph,2020,201,2829
18,141,00000,St. Joseph,2020,202,65
18,141,00000,St. Joseph,2020,203,119
18,141,00000,St. Joseph,2020,204,104
18,141,00000,St. Joseph,2020,300,1592
18,141,00000,St. Joseph,2020,301,1525
18,141,00000,St. Joseph,2020,302,79
18,141,00000,St. Joseph,2020,303,564
18,141,00000,St. Joseph,2020,304,442
18,141,00000,St. Joseph,2020,305,194
18,141,00000,St. Joseph,2020,306,1838
18,141,00000,St. Joseph,2020,400,8
18,141,00000,St. Joseph,2020,401,3109
18,141,00000,St. Joseph,2020,500,1145
18,141,00000,St. Joseph,2020,501,1972
18,141,00000,St. Joseph,2020,600,0
18,141,00000,St. Joseph,2020,601,2221
18,141,00000,St. Joseph,2020,602,418
18,141,00000,St. Joseph,2020,603,275
18,141,00000,St. Joseph,2020,604,203
18,141,00000,St. Joseph,2020,700,1504
18,141,00000,St. Joseph,2020,800,998
18,141,00000,St. Joseph,2020,900,165
18,141,00000,St. Joseph,2020,901,175
18,141,00000,St. Joseph,2020,902,63
18,141,00000,St. Joseph,2020,903,154
18,141,00000,St. Joseph,2020,904,236
18,141,00000,St. Joseph,2020,905,114
18,141,00000,St. Joseph,2020,906,44
18,141,00000,St. Joseph,2020,907,47
18,141,00000,St. Joseph,2020,908,159
18,141,00000,St. Joseph,2020,909,20
18,141,00000,St. Joseph,2020,910,23
18,141,00000,St. Joseph,2020,911,796
18,141,00000,St. Joseph,2020,912,0
18,141,00000,St. Joseph,2021,100,2740
18,141,00000,St. Joseph,2021,101,1492
18,141,00000,St. Joseph,2021,102,193
18,141,00000,St. Joseph,2021,103,1055
18,141,00000,St. Joseph,2021,200,2574
18,141,00000,St. Joseph,2021,201,11
18,141,00000,St. Joseph,2021,202,41
18,141,00000,St. Joseph,2021,203,49
18,141,00000,St. Joseph,2021,204,65
18,141,00000,St. Joseph,2021,300,1412
18,141,00000,St. Joseph,2021,301,1328
18,141,00000,St. Joseph,2021,302,89
18,141,00000,St. Joseph,2021,303,364
18,141,00000,St. Joseph,2021,304,359
18,141,00000,St. Joseph,2021,305,171
18,141,00000,St. Joseph,2021,306,1757
18,141,00000,St. Joseph,2021,400,339
18,141,00000,St. Joseph,2021,401,2401
18,141,00000,St. Joseph,2021,500,993
18,141,00000,St. Joseph,2021,501,1747
18,141,00000,St. Joseph,2021,600,1768
18,141,00000,St. Joseph,2021,601,27
18,141,00000,St. Joseph,2021,602,417
18,141,00000,St. Joseph,2021,603,320
18,141,00000,St. Joseph,2021,604,208
18,141,00000,St. Joseph,2021,700,1511
18,141,00000,St. Joseph,2021,800,981
18,141,00000,St. Joseph,2021,900,170
18,141,00000,St. Joseph,2021,901,190
18,141,00000,St. Joseph,2021,902,63
18,141,00000,St. Joseph,2021,903,133
18,141,00000,St. Joseph,2021,904,224
18,141,00000,St. Joseph,2021,905,111
18,141,00000,St. Joseph,2021,906,53
18,141,00000,St. Joseph,2021,907,37
18,141,00000,St. Joseph,2021,908,117
18,141,00000,St. Joseph,2021,909,12
18,141,00000,St. Joseph,2021,910,19
18,141,00000,St. Joseph,2021,911,833
18,141,00000,St. Joseph,2021,912,0
18,143,00000,Scott,2017,100,255
18,143,00000,Scott,2017,101,123
18,143,00000,Scott,2017,102,46
18,143,00000,Scott,2017,103,86
18,143,00000,Scott,2017,300,126
18,143,00000,Scott,2017,301,129
18,143,00000,Scott,2017,302,0
18,143,00000,Scott,2017,303,1
18,143,00000,Scott,2017,304,2
18,143,00000,Scott,2017,305,2
18,143,00000,Scott,2017,306,250
18,143,00000,Scott,2017,400,20
18,143,00000,Scott,2017,401,235
18,143,00000,Scott,2017,500,94
18,143,00000,Scott,2017,501,161
18,143,00000,Scott,2017,600,117
18,143,00000,Scott,2017,601,5
18,143,00000,Scott,2017,602,65
18,143,00000,Scott,2017,603,14
18,143,00000,Scott,2017,604,54
18,143,00000,Scott,2017,700,124
18,143,00000,Scott,2017,800,96
18,143,00000,Scott,2017,900,18
18,143,00000,Scott,2017,901,20
18,143,00000,Scott,2017,902,9
18,143,00000,Scott,2017,903,20
18,143,00000,Scott,2017,904,12
18,143,00000,Scott,2017,905,14
18,143,00000,Scott,2017,906,3
18,143,00000,Scott,2017,907,0
18,143,00000,Scott,2017,908,25
18,143,00000,Scott,2017,909,1
18,143,00000,Scott,2017,910,0
18,143,00000,Scott,2017,911,70
18,143,00000,Scott,2017,912,0
18,143,00000,Scott,2018,100,245
18,143,00000,Scott,2018,101,125
18,143,00000,Scott,2018,102,39
18,143,00000,Scott,2018,103,81
18,143,00000,Scott,2018,200,0
18,143,00000,Scott,2018,201,223
18,143,00000,Scott,2018,202,8
18,143,00000,Scott,2018,203,11
18,143,00000,Scott,2018,204,3
18,143,00000,Scott,2018,300,121
18,143,00000,Scott,2018,301,124
18,143,00000,Scott,2018,302,2
18,143,00000,Scott,2018,303,0
18,143,00000,Scott,2018,304,6
18,143,00000,Scott,2018,305,7
18,143,00000,Scott,2018,306,230
18,143,00000,Scott,2018,400,23
18,143,00000,Scott,2018,401,222
18,143,00000,Scott,2018,500,120
18,143,00000,Scott,2018,501,125
18,143,00000,Scott,2018,600,0
18,143,00000,Scott,2018,601,119
18,143,00000,Scott,2018,602,57
18,143,00000,Scott,2018,603,13
18,143,00000,Scott,2018,604,56
18,143,00000,Scott,2018,700,115
18,143,00000,Scott,2018,800,75
18,143,00000,Scott,2018,900,6
18,143,00000,Scott,2018,901,12
18,143,00000,Scott,2018,902,6
18,143,00000,Scott,2018,903,20
18,143,00000,Scott,2018,904,12
18,143,00000,Scott,2018,905,9
18,143,00000,Scott,2018,906,6
18,143,00000,Scott,2018,907,4
18,143,00000,Scott,2018,908,25
18,143,00000,Scott,2018,909,1
18,143,00000,Scott,2018,910,2
18,143,00000,Scott,2018,911,47
18,143,00000,Scott,2018,912,0
18,143,00000,Scott,2019,100,223
18,143,00000,Scott,2019,101,112
18,143,00000,Scott,2019,102,23
18,143,00000,Scott,2019,103,88
18,143,00000,Scott,2019,200,207
18,143,00000,Scott,2019,201,0
18,143,00000,Scott,2019,202,1
18,143,00000,Scott,2019,203,10
18,143,00000,Scott,2019,204,5
18,143,00000,Scott,2019,300,120
18,143,00000,Scott,2019,301,103
18,143,00000,Scott,2019,302,5
18,143,00000,Scott,2019,303,0
18,143,00000,Scott,2019,304,6
18,143,00000,Scott,2019,305,3
18,143,00000,Scott,2019,306,209
18,143,00000,Scott,2019,400,25
18,143,00000,Scott,2019,401,198
18,143,00000,Scott,2019,500,103
18,143,00000,Scott,2019,501,120
18,143,00000,Scott,2019,600,156
18,143,00000,Scott,2019,601,2
18,143,00000,Scott,2019,602,31
18,143,00000,Scott,2019,603,7
18,143,00000,Scott,2019,604,27
18,143,00000,Scott,2019,700,114
18,143,00000,Scott,2019,800,92
18,143,00000,Scott,2019,900,10
18,143,00000,Scott,2019,901,18
18,143,00000,Scott,2019,902,8
18,143,00000,Scott,2019,903,14
18,143,00000,Scott,2019,904,21
18,143,00000,Scott,2019,905,12
18,143,00000,Scott,2019,906,8
18,143,00000,Scott,2019,907,1
18,143,00000,Scott,2019,908,11
18,143,00000,Scott,2019,909,2
18,143,00000,Scott,2019,910,0
18,143,00000,Scott,2019,911,79
18,143,00000,Scott,2019,912,0
18,143,00000,Scott,2020,100,253
18,143,00000,Scott,2020,101,133
18,143,00000,Scott,2020,102,30
18,143,00000,Scott,2020,103,90
18,143,00000,Scott,2020,200,0
18,143,00000,Scott,2020,201,232
18,143,00000,Scott,2020,202,7
18,143,00000,Scott,2020,203,12
18,143,00000,Scott,2020,204,2
18,143,00000,Scott,2020,300,140
18,143,00000,Scott,2020,301,113
18,143,00000,Scott,2020,302,4
18,143,00000,Scott,2020,303,2
18,143,00000,Scott,2020,304,3
18,143,00000,Scott,2020,305,1
18,143,00000,Scott,2020,306,243
18,143,00000,Scott,2020,400,0
18,143,00000,Scott,2020,401,253
18,143,00000,Scott,2020,500,113
18,143,00000,Scott,2020,501,140
18,143,00000,Scott,2020,600,0
18,143,00000,Scott,2020,601,169
18,143,00000,Scott,2020,602,38
18,143,00000,Scott,2020,603,15
18,143,00000,Scott,2020,604,31
18,143,00000,Scott,2020,700,111
18,143,00000,Scott,2020,800,68
18,143,00000,Scott,2020,900,12
18,143,00000,Scott,2020,901,5
18,143,00000,Scott,2020,902,3
18,143,00000,Scott,2020,903,14
18,143,00000,Scott,2020,904,13
18,143,00000,Scott,2020,905,8
18,143,00000,Scott,2020,906,10
18,143,00000,Scott,2020,907,3
18,143,00000,Scott,2020,908,12
18,143,00000,Scott,2020,909,7
18,143,00000,Scott,2020,910,3
18,143,00000,Scott,2020,911,44
18,143,00000,Scott,2020,912,2
18,143,00000,Scott,2021,100,268
18,143,00000,Scott,2021,101,145
18,143,00000,Scott,2021,102,33
18,143,00000,Scott,2021,103,90
18,143,00000,Scott,2021,200,263
18,143,00000,Scott,2021,201,0
18,143,00000,Scott,2021,202,2
18,143,00000,Scott,2021,203,1
18,143,00000,Scott,2021,204,2
18,143,00000,Scott,2021,300,116
18,143,00000,Scott,2021,301,152
18,143,00000,Scott,2021,302,2
18,143,00000,Scott,2021,303,0
18,143,00000,Scott,2021,304,13
18,143,00000,Scott,2021,305,3
18,143,00000,Scott,2021,306,250
18,143,00000,Scott,2021,400,14
18,143,00000,Scott,2021,401,254
18,143,00000,Scott,2021,500,117
18,143,00000,Scott,2021,501,151
18,143,00000,Scott,2021,600,216
18,143,00000,Scott,2021,601,1
18,143,00000,Scott,2021,602,25
18,143,00000,Scott,2021,603,8
18,143,00000,Scott,2021,604,18
18,143,00000,Scott,2021,700,111
18,143,00000,Scott,2021,800,78
18,143,00000,Scott,2021,900,10
18,143,00000,Scott,2021,901,16
18,143,00000,Scott,2021,902,6
18,143,00000,Scott,2021,903,10
18,143,00000,Scott,2021,904,18
18,143,00000,Scott,2021,905,11
18,143,00000,Scott,2021,906,6
18,143,00000,Scott,2021,907,1
18,143,00000,Scott,2021,908,14
18,143,00000,Scott,2021,909,3
18,143,00000,Scott,2021,910,2
18,143,00000,Scott,2021,911,59
18,143,00000,Scott,2021,912,0
18,145,00000,Shelby,2017,100,494
18,145,00000,Shelby,2017,101,233
18,145,00000,Shelby,2017,102,64
18,145,00000,Shelby,2017,103,197
18,145,00000,Shelby,2017,300,240
18,145,00000,Shelby,2017,301,254
18,145,00000,Shelby,2017,302,3
18,145,00000,Shelby,2017,303,7
18,145,00000,Shelby,2017,304,18
18,145,00000,Shelby,2017,305,14
18,145,00000,Shelby,2017,306,452
18,145,00000,Shelby,2017,400,26
18,145,00000,Shelby,2017,401,468
18,145,00000,Shelby,2017,500,126
18,145,00000,Shelby,2017,501,368
18,145,00000,Shelby,2017,600,195
18,145,00000,Shelby,2017,601,8
18,145,00000,Shelby,2017,602,148
18,145,00000,Shelby,2017,603,54
18,145,00000,Shelby,2017,604,89
18,145,00000,Shelby,2017,700,305
18,145,00000,Shelby,2017,800,228
18,145,00000,Shelby,2017,900,49
18,145,00000,Shelby,2017,901,36
18,145,00000,Shelby,2017,902,15
18,145,00000,Shelby,2017,903,41
18,145,00000,Shelby,2017,904,46
18,145,00000,Shelby,2017,905,15
18,145,00000,Shelby,2017,906,17
18,145,00000,Shelby,2017,907,9
18,145,00000,Shelby,2017,908,105
18,145,00000,Shelby,2017,909,4
18,145,00000,Shelby,2017,910,0
18,145,00000,Shelby,2017,911,119
18,145,00000,Shelby,2017,912,0
18,145,00000,Shelby,2018,100,510
18,145,00000,Shelby,2018,101,286
18,145,00000,Shelby,2018,102,34
18,145,00000,Shelby,2018,103,190
18,145,00000,Shelby,2018,200,0
18,145,00000,Shelby,2018,201,398
18,145,00000,Shelby,2018,202,27
18,145,00000,Shelby,2018,203,55
18,145,00000,Shelby,2018,204,30
18,145,00000,Shelby,2018,300,275
18,145,00000,Shelby,2018,301,235
18,145,00000,Shelby,2018,302,8
18,145,00000,Shelby,2018,303,6
18,145,00000,Shelby,2018,304,32
18,145,00000,Shelby,2018,305,9
18,145,00000,Shelby,2018,306,455
18,145,00000,Shelby,2018,400,46
18,145,00000,Shelby,2018,401,464
18,145,00000,Shelby,2018,500,183
18,145,00000,Shelby,2018,501,327
18,145,00000,Shelby,2018,600,0
18,145,00000,Shelby,2018,601,227
18,145,00000,Shelby,2018,602,130
18,145,00000,Shelby,2018,603,66
18,145,00000,Shelby,2018,604,87
18,145,00000,Shelby,2018,700,302
18,145,00000,Shelby,2018,800,218
18,145,00000,Shelby,2018,900,42
18,145,00000,Shelby,2018,901,29
18,145,00000,Shelby,2018,902,22
18,145,00000,Shelby,2018,903,36
18,145,00000,Shelby,2018,904,54
18,145,00000,Shelby,2018,905,16
18,145,00000,Shelby,2018,906,10
18,145,00000,Shelby,2018,907,9
18,145,00000,Shelby,2018,908,100
18,145,00000,Shelby,2018,909,0
18,145,00000,Shelby,2018,910,1
18,145,00000,Shelby,2018,911,117
18,145,00000,Shelby,2018,912,0
18,145,00000,Shelby,2019,100,524
18,145,00000,Shelby,2019,101,294
18,145,00000,Shelby,2019,102,37
18,145,00000,Shelby,2019,103,193
18,145,00000,Shelby,2019,200,415
18,145,00000,Shelby,2019,201,4
18,145,00000,Shelby,2019,202,35
18,145,00000,Shelby,2019,203,46
18,145,00000,Shelby,2019,204,24
18,145,00000,Shelby,2019,300,267
18,145,00000,Shelby,2019,301,257
18,145,00000,Shelby,2019,302,5
18,145,00000,Shelby,2019,303,7
18,145,00000,Shelby,2019,304,36
18,145,00000,Shelby,2019,305,11
18,145,00000,Shelby,2019,306,465
18,145,00000,Shelby,2019,400,115
18,145,00000,Shelby,2019,401,409
18,145,00000,Shelby,2019,500,191
18,145,00000,Shelby,2019,501,333
18,145,00000,Shelby,2019,600,384
18,145,00000,Shelby,2019,601,7
18,145,00000,Shelby,2019,602,70
18,145,00000,Shelby,2019,603,10
18,145,00000,Shelby,2019,604,53
18,145,00000,Shelby,2019,700,296
18,145,00000,Shelby,2019,800,224
18,145,00000,Shelby,2019,900,48
18,145,00000,Shelby,2019,901,28
18,145,00000,Shelby,2019,902,16
18,145,00000,Shelby,2019,903,39
18,145,00000,Shelby,2019,904,55
18,145,00000,Shelby,2019,905,19
18,145,00000,Shelby,2019,906,16
18,145,00000,Shelby,2019,907,3
18,145,00000,Shelby,2019,908,115
18,145,00000,Shelby,2019,909,3
18,145,00000,Shelby,2019,910,0
18,145,00000,Shelby,2019,911,106
18,145,00000,Shelby,2019,912,0
18,145,00000,Shelby,2020,100,514
18,145,00000,Shelby,2020,101,267
18,145,00000,Shelby,2020,102,33
18,145,00000,Shelby,2020,103,214
18,145,00000,Shelby,2020,200,0
18,145,00000,Shelby,2020,201,411
18,145,00000,Shelby,2020,202,28
18,145,00000,Shelby,2020,203,41
18,145,00000,Shelby,2020,204,34
18,145,00000,Shelby,2020,300,258
18,145,00000,Shelby,2020,301,256
18,145,00000,Shelby,2020,302,6
18,145,00000,Shelby,2020,303,8
18,145,00000,Shelby,2020,304,38
18,145,00000,Shelby,2020,305,13
18,145,00000,Shelby,2020,306,449
18,145,00000,Shelby,2020,400,1
18,145,00000,Shelby,2020,401,513
18,145,00000,Shelby,2020,500,188
18,145,00000,Shelby,2020,501,326
18,145,00000,Shelby,2020,600,0
18,145,00000,Shelby,2020,601,289
18,145,00000,Shelby,2020,602,110
18,145,00000,Shelby,2020,603,55
18,145,00000,Shelby,2020,604,60
18,145,00000,Shelby,2020,700,260
18,145,00000,Shelby,2020,800,211
18,145,00000,Shelby,2020,900,38
18,145,00000,Shelby,2020,901,33
18,145,00000,Shelby,2020,902,23
18,145,00000,Shelby,2020,903,34
18,145,00000,Shelby,2020,904,41
18,145,00000,Shelby,2020,905,19
18,145,00000,Shelby,2020,906,17
18,145,00000,Shelby,2020,907,6
18,145,00000,Shelby,2020,908,98
18,145,00000,Shelby,2020,909,1
18,145,00000,Shelby,2020,910,0
18,145,00000,Shelby,2020,911,111
18,145,00000,Shelby,2020,912,1
18,145,00000,Shelby,2021,100,543
18,145,00000,Shelby,2021,101,295
18,145,00000,Shelby,2021,102,38
18,145,00000,Shelby,2021,103,210
18,145,00000,Shelby,2021,200,492
18,145,00000,Shelby,2021,201,1
18,145,00000,Shelby,2021,202,9
18,145,00000,Shelby,2021,203,25
18,145,00000,Shelby,2021,204,16
18,145,00000,Shelby,2021,300,279
18,145,00000,Shelby,2021,301,264
18,145,00000,Shelby,2021,302,10
18,145,00000,Shelby,2021,303,7
18,145,00000,Shelby,2021,304,42
18,145,00000,Shelby,2021,305,14
18,145,00000,Shelby,2021,306,470
18,145,00000,Shelby,2021,400,78
18,145,00000,Shelby,2021,401,465
