cicp_initiative,geo_area,total_jobs,stem_jobs,nonstem_jobs,stem_pct
Finance,Indiana,226480.65950274293,18380.654577870588,208100.00492487234,8.11577227752111
Finance,Indianapolis-Carmel-Greenwood MSA,99698.14930332483,8882.106162911366,90816.04314041346,8.908998035548448
Finance,Kokomo MSA,1730.245981379611,102.07507766528518,1628.170903714326,5.899454688164954
Finance,Lafayette-West Lafayette MSA,4032.738266108413,309.634868833784,3723.103397274629,7.678030370480285
Finance,Louisville/Jefferson County MSA,74779.45856764856,6376.113878454173,68403.34468919439,8.526557962018511
Finance,Michigan City-La Porte MSA,1758.5311477615032,135.23479209822514,1623.296355663278,7.690213066192789
Finance,Muncie MSA,3349.591619218414,241.1218324348395,3108.469786783575,7.198544176292819
Finance,South Bend-Mishawaka MSA,8409.87382455115,460.61683593582933,7949.256988615321,5.47709567997488
Finance,Terre Haute MSA,3190.307049533106,195.55696886656926,2994.7500806665366,6.129722494741959
Finance,United States,13476656.370063456,1275424.6827620028,12201231.687301453,9.463954913884901
Healthcare,Bloomington MSA,17308.396996516407,193.7823482943512,17114.614648222057,1.1195857613697735
Healthcare,Chicago-Naperville-Elgin MSA,964700.9403798439,13043.012243833444,951657.9281360104,1.3520264879909676
Healthcare,Cincinnati MSA,263401.29391218745,4049.361698483661,259351.93221370378,1.537335537855647
Healthcare,Columbus MSA,7186.411262219697,10.599553125192246,7175.811709094504,0.14749438542316765
Healthcare,Elkhart-Goshen MSA,17352.99649086136,191.73012678269,17161.266364078667,1.1048819544432065
Healthcare,Evansville MSA,39737.69073220623,303.78521740339824,39433.905514802835,0.7644762737991446
Healthcare,Fort Wayne MSA,67842.91693581162,894.6117831232561,66948.30515268836,1.318651708283235
Healthcare,Indiana,731308.5874590043,7921.463954654158,723387.1235043501,1.083190337225217
Healthcare,Indianapolis-Carmel-Greenwood MSA,262834.5250148068,3764.720583699784,259069.804431107,1.4323539053660088
Healthcare,Kokomo MSA,8227.422007396824,31.64990268237878,8195.772104714446,0.3846879697422119
Healthcare,Lafayette-West Lafayette MSA,20529.525883775903,190.00054336021765,20339.525340415687,0.9254989347336633
