display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2016,000000,,0,0,102169.1766507135,9493487568.251207
0,0,Total - All Industries,,,0,000,00000,United States,2016,000000,,0,0,150209786.96639857,16797146420191.74
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2008,000000,,0,0,947175.4753553683,85958442056.74837
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,4399562.188224545,688871718571.9929
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,216387.08404158003,22702725266.07216
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2011,000000,,0,0,107443.14828200571,7851432716.425574
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2020,000000,,0,0,49196.49402748585,5351751226.078785
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2010,000000,,0,0,42772.35596593031,3280826877.676513
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2010,000000,,0,0,594562.8616671091,51328217628.224915
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,1073022.4201538144,127259602492.76642
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,80578.38536886511,9625443261.799923
0,0,Total - All Industries,,,18,000,00000,Indiana,2011,000000,,0,0,2909544.2041791794,253127514085.6132
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2012,000000,,0,0,209552.4497698138,18096168003.149406
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2010,000000,,0,0,133137.37055582998,12117703165.520533
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2011,000000,,0,0,135203.8242776213,12060621712.54071
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,135404.9922110905,16261725940.159159
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2010,000000,,0,0,133985.29710936005,10409548033.289772
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2008,000000,,0,0,50080.74930089464,3143640868.9313183
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2016,000000,,0,0,42107.54969887778,3487788776.25477
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,42483.335671123095,5123624229.72029
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,108713.66541774175,12196096440.724463
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2013,000000,,0,0,39628.668983779644,3483003399.1642895
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2016,000000,,0,0,73990.13429527197,5759396552.984311
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2017,000000,,0,0,221022.34077814638,21039928438.318897
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2021,000000,,0,0,135021.10951344797,15751180903.747957
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2016,000000,,0,0,131236.7841351916,11944038292.501793
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2018,000000,,0,0,53199.26866473823,5592851260.880061
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,137184.5242241196,14328915684.09144
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2018,000000,,0,0,49280.52370844497,3793659672.984236
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2012,000000,,0,0,617074.6185880984,56165319807.74263
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2017,000000,,0,0,678850.6669004319,70370766123.73065
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2008,000000,,0,0,72936.53893473271,5175031944.362386
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2011,000000,,0,0,917488.946597751,89719141685.54836
0,0,Total - All Industries,,,18,000,00000,Indiana,2018,000000,,0,0,3219537.718963179,327974353946.2409
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2024,000000,,0,0,52241.90562701173,7326820177.0029125
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0,0,106484.69471312471,10271447753.269596
0,0,Total - All Industries,,,0,000,00000,United States,2019,000000,,0,0,156635679.99264294,19205696185300.246
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,1117126.7652069044,134706410919.29167
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2011,000000,,0,0,206143.91678500397,17633767562.322365
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,37725.39889226515,3674787549.083532
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2014,000000,,0,0,50535.64487849115,5134675172.966686
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2023,000000,,0,0,52253.367314927615,6999256644.540852
0,0,Total - All Industries,,,0,000,00000,United States,2012,000000,,0,0,140084279.2154558,14543240455839.186
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2019,000000,,0,0,48469.89951611907,3948378685.2397156
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2007,000000,,0,0,626591.1252492653,50611157968.04795
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2008,000000,,0,0,621560.5645207317,49885851609.48159
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2015,000000,,0,0,101080.08119811678,8915273320.828016
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2019,000000,,0,0,40075.538850424244,4143853256.0057974
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2014,000000,,0,0,982021.2042519804,102691026608.68552
