display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4247,Petroleum and Petroleum Products Merchant Wholesalers,3,3,3042.3635160410004,8366.67055732,221.689990956,14289.61115305,74634.03033790001,675.608698538,0.536226673459,1393.630402257
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",3,3,5402.773698999999,24310.6781653,464.449954052,37038.2551434,144421.3842482,854.344958826,0.665109179948,3499.4445498699997
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,3,3,17721.64353505,18796.12786239,422.3980534607,52989.9218867,206976.13799460002,923.5691648541,1.700263339003,3641.5226439839994
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4251,Wholesale Trade Agents and Brokers,3,3,36576.1175869,38513.1137609,554.276076516,56166.7115192,371825.320828,1395.33672129,0.275832210925,8421.01468124
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,57.18942029636,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4232,Furniture and Home Furnishing Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,0.8945220725441,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4233,Lumber and Other Construction Materials Merchant Wholesalers,3,3,0.0,0.601550356014,0.0,0.630183785292,25.008871542020003,0.0,1.23173414131,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,3,3,9.951557400928001,4.71906642763,0.0,3.76830316219,324.90460904808003,0.0,23.011929612937998,4.57300262225
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,3,3,0.0,2.3890760370899997,0.0,2.1605515242799997,62.60108074348,0.0,4.5496275613799995,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",3,3,0.0,2.018315237526,0.0,1.851432592163,54.00222379595,0.0,3.8697478296799996,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",3,3,0.610111572079,2.562099524061,0.0,0.914010347949,124.38412728001,0.0,4.8054115489810005,0.719190104886
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4239,Miscellaneous Durable Goods Merchant Wholesalers,3,3,2.7416471960799997,2.281491292527,0.0,8.276614144629999,145.51479367680997,0.0,13.29975263323,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4241,Paper and Paper Product Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,1.69423469596,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4242,Drugs and Druggists' Sundries Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,13.1648071039,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",3,3,0.556864355723,0.875902029851,0.0,1.31109082592,7.67109745904,0.0,2.74385721149,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4244,Grocery and Related Product Merchant Wholesalers,3,3,2.5599498869820003,33.87189683481,0.0,23.531809221885,412.75947834899995,0.0,61.38065179817001,1.41699585449
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4245,Farm Product Raw Material Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4246,Chemical and Allied Products Merchant Wholesalers,3,3,0.0,1.5774978472,0.0,0.992825427544,36.437322547807,0.0,2.57032327474,0.0
3,2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington MSA,2019,4247,Petroleum and Petroleum Products Merchant Wholesalers,3,3,0.0,0.0,0.0,0.0,19.58333284174,0.0,0.0,0.0
